username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count
tgkfahry,,5,0,1765068340,,nan,1
admdafido,,5,0,1747817905,,nan,1
kurniawan_04,,5,0,1765623483,,nan,1
durrimisbahussurur,,5,0,1765342435,,nan,1
a*****2,,5,0,1765438608,,nan,1
mulyantonur82,,5,0,1764396389,,nan,1
wowojaty,,5,0,1758347377,,nan,1
bang_jarot96,,5,0,1764938958,,nan,1
latif.athaillah,,5,0,1765281066,,nan,1
idasmira,,5,0,1765275630,,nan,1
erwinofficial526,,5,0,1765091706,,nan,1
radio_trirama_931,,5,0,1765114318,,nan,1
yusupsidiqacbt,,5,0,1764493021,,nan,1
ilham3hananto,,5,0,1764392107,,nan,1
o*****q,,5,0,1764125217,,nan,1
devaridik,,5,0,1765685124,,nan,1
rian2114cn,,5,0,1763439652,,nan,1
fermyyantotarigan,,5,0,1764125260,,nan,1
fermyyantotarigan,,5,0,1764125262,,nan,1
wayuuuuuu02,,5,0,1764125266,,nan,1
geri.rahman88,,5,0,1763439741,,nan,1
qyhcr7j343,,5,0,1763439733,,nan,1
16bahar,,4,0,1763439762,,nan,1
eziifahrezii134,,5,0,1747818322,,nan,1
bambangrojalifebriansyah,,5,0,1758347536,,nan,1
r*****1,,5,0,1763439803,,nan,1
dikaa592,,5,0,1763439822,,nan,1
herman83,,5,0,1758347563,,nan,1
aanagusa0101,,5,0,1763440091,,nan,1
nurrohman3444,,4,0,1763439829,,nan,1
akmal.sumadika26,,5,0,1758347624,,nan,1
palem79net,,5,0,1758347629,,nan,1
ephyalba,,5,0,1758347632,,nan,1
nicko2031,,5,0,1758347662,,nan,1
rudie266,,5,0,1763440187,,nan,1
adeherdi011192,,5,0,1763440143,,nan,1
herizuhe93,,4,0,1763440105,,nan,1
n*****o,,5,0,1747819678,,nan,1
ragiezkasa,,5,0,1763440192,,nan,1
halimkarimtwins,,5,0,1763440261,,nan,1
btr.network,,5,0,1763440323,,nan,1
muri0484,,3,0,1764124881,,nan,1
ferryreyz,,5,0,1763440390,,nan,1
g*****1,,5,0,1763440305,,nan,1
masrony1979,,5,0,1763440402,,nan,1
w5ov41i1rt,,5,0,1763440366,,nan,1
dickyriansyahh,,5,0,1763440501,,nan,1
alizidan235,,5,0,1763440529,,nan,1
baladewe_miniatur,,5,0,1763440547,,nan,1
ithooasbanu,,5,0,1763440456,,nan,1
ilhamcell802,,5,0,1763440464,,nan,1
samsudin.cirebon,,5,0,1747820255,,nan,1
rachmadim,,1,0,1764124994,,nan,1
fp9z_d8zfq,,5,0,1763440534,,nan,1
padepokansatriapurnama,,5,0,1763440611,,nan,1
saliembahresy,,5,0,1763440860,,nan,1
rafiash316,,5,0,1763440881,,nan,1
rudie266,,5,0,1763440976,,nan,1
awaludinwindi06,,5,0,1763440895,,nan,1
sesiliatheo23,,5,0,1763440897,,nan,1
mohamadical,,5,0,1763440947,,nan,1
ridwanpanjaya,,5,0,1763440953,,nan,1
satura94,,5,0,1763440992,,nan,1
izumierika150,,5,0,1763441015,,nan,1
rudie266,,5,0,1763441132,,nan,1
imoonimoon179,,5,0,1763441105,,nan,1
a*****k,,5,0,1763441172,,nan,1
a*****k,,5,0,1763441174,,nan,1
rudie266,,5,0,1763441381,,nan,1
qass2yruik,,5,1,1763441391,,nan,1
maktabahnq5,,5,0,1763441462,,nan,1
storehnb700,,5,0,1763441397,,nan,1
fadelsyahbana,,5,0,1763441495,,nan,1
081291043430rey,,5,0,1763441529,,nan,1
.fahrur_rozi,,5,0,1763441538,,nan,1
maulamahda,,5,0,1763441567,,nan,1
topankaswara,,5,0,1763441592,,nan,1
poisedon11,,5,0,1763441594,,nan,1
haris.setyawan22,,5,0,1763441865,,nan,1
alwiwahid1978,,5,0,1763441633,,nan,1
saharudinahmad2,,5,0,1763441991,,nan,1
robykrisnandra,,5,0,1763441654,,nan,1
u___a_rjrb,,5,0,1763441949,,nan,1
rightbangs,,5,0,1763441956,,nan,1
barrulcholis,,5,0,1763442074,,nan,1
hanifikhsan21,,5,0,1763442220,,nan,1
_wawan13,,3,3,1764125087,,nan,1
e6eab254c_,,5,0,1763442145,,nan,1
b*****l,,5,0,1763442200,,nan,1
gudang_printiing,,5,0,1763442252,,nan,1
dafitalifgunawan,,2,1,1764125079,,nan,1
wawan_bionix,,5,0,1763442324,,nan,1
arkha.multimedia.service,,5,0,1763442406,,nan,1
rezaandika8,,5,0,1763442885,,nan,1
ja6di63vgm,,5,0,1763442572,,nan,1
d*****n,,5,0,1763442599,,nan,1
gukw2zcye3,,5,0,1763442627,,nan,1
ifan_a7x,,5,0,1763442651,,nan,1
moehlies14,,5,0,1763443118,,nan,1
fksuop8ghr,,5,0,1763442698,,nan,1
3*****7,,5,0,1763443244,,nan,1
iqbhal007,,5,0,1763442749,,nan,1
masnurshofwan,,5,0,1763446019,,nan,1
misra_maulana,,5,0,1763443108,,nan,1
rijal_fauzi_iskandar,,5,0,1763446035,,nan,1
jihcsten,,5,0,1763445965,,nan,1
mohammadansori905,,5,0,1763446028,,nan,1
rm54799,,5,0,1763446445,,nan,1
sainnudin2caleg,,5,0,1763446126,,nan,1
kevin_cell_computer,,5,0,1763446225,,nan,1
stylle_bwx1,,5,0,1763446622,,nan,1
ignasiadian11._,,5,0,1763446357,,nan,1
nurani123_,,5,0,1763446872,,nan,1
mangswedi,,5,0,1763446478,,nan,1
r*****i,,5,0,1763446685,,nan,1
jayjayjay905,,5,0,1763446803,,nan,1
dextercj483,,5,0,1763446913,,nan,1
