username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
ibraphotostudio,"Desain:lumayan
Fungsi:belum dicoba
Kegunaan:baik",3,0,1764124858,desain lumayan fungsi belum dicoba kegunaan baik,desain lumayan fungsi belum dicoba kegunaan baik,7,neutral,0.55
freyana48,Desain:cuma salah di warna,4,0,1763440200,desain cuma salah di warna,desain cuma salah di warna,5,neutral,0.55
aldyjrc,Kondisi normal dan baru,5,0,1763440275,kondisi normal dan baru,kondisi normal dan baru,4,neutral,0.55
enda_shop,,5,0,1763440299,,,1,neutral,0.55
naenzul687,"Desain:menark
Fungsi:baik

Semoga awet",5,0,1763440493,desain menark fungsi baik semoga awet,desain menark fungsi baik semoga awet,6,neutral,0.55
khganz,"Desain:unik
Fungsi:bekerja susai fungsinya

Bagus",5,1,1765791855,desain unik fungsi bekerja susai fungsinya bagus,desain unik fungsi bekerja susai fungsinya bagus,7,positive,0.75
asepsupri2491,"Fungsi:Ok
Desain:Mewah
Kegunaan:Berfungsi normal",5,0,1763441630,fungsi ok desain mewah kegunaan berfungsi normal,fungsi ok desain mewah kegunaan berfungsi normal,7,neutral,0.55
surissetiawan12,"Fungsi:normal
Desain:ok
Kegunaan:woke",5,0,1763442273,fungsi normal desain ok kegunaan woke,fungsi normal desain ok kegunaan woke,6,neutral,0.55
dienk1990,,5,2,1763442321,,,1,neutral,0.55
rizqituahuns,Desain:mantap,5,0,1763446843,desain mantap,desain mantap,2,positive,0.75
caccu21,,5,0,1764125233,,,1,neutral,0.55
malikzaki01,,5,0,1764340210,,,1,neutral,0.55
tajudinandy,,5,0,1764397278,,,1,neutral,0.55
rudie266,,5,0,1764839700,,,1,neutral,0.55
rudie266,,5,0,1765279596,,,1,neutral,0.55
rudie266,,5,0,1765371796,,,1,neutral,0.55
nikmahmafnan,,5,0,1747818166,,,1,neutral,0.55
asklinjabar,,5,0,1763439672,,,1,neutral,0.55
tgkfahry,,5,0,1765068340,,,1,neutral,0.55
admdafido,,5,0,1747817905,,,1,neutral,0.55
kurniawan_04,,5,0,1765623483,,,1,neutral,0.55
durrimisbahussurur,,5,0,1765342435,,,1,neutral,0.55
a*****2,,5,0,1765438608,,,1,neutral,0.55
mulyantonur82,,5,0,1764396389,,,1,neutral,0.55
wowojaty,,5,0,1758347377,,,1,neutral,0.55
bang_jarot96,,5,0,1764938958,,,1,neutral,0.55
latif.athaillah,,5,0,1765281066,,,1,neutral,0.55
idasmira,,5,0,1765275630,,,1,neutral,0.55
erwinofficial526,,5,0,1765091706,,,1,neutral,0.55
radio_trirama_931,,5,0,1765114318,,,1,neutral,0.55
yusupsidiqacbt,,5,0,1764493021,,,1,neutral,0.55
ilham3hananto,,5,0,1764392107,,,1,neutral,0.55
o*****q,,5,0,1764125217,,,1,neutral,0.55
devaridik,,5,0,1765685124,,,1,neutral,0.55
rian2114cn,,5,0,1763439652,,,1,neutral,0.55
fermyyantotarigan,,5,0,1764125260,,,1,neutral,0.55
fermyyantotarigan,,5,0,1764125262,,,1,neutral,0.55
wayuuuuuu02,,5,0,1764125266,,,1,neutral,0.55
geri.rahman88,,5,0,1763439741,,,1,neutral,0.55
qyhcr7j343,,5,0,1763439733,,,1,neutral,0.55
16bahar,,4,0,1763439762,,,1,neutral,0.55
eziifahrezii134,,5,0,1747818322,,,1,neutral,0.55
bambangrojalifebriansyah,,5,0,1758347536,,,1,neutral,0.55
r*****1,,5,0,1763439803,,,1,neutral,0.55
dikaa592,,5,0,1763439822,,,1,neutral,0.55
herman83,,5,0,1758347563,,,1,neutral,0.55
aanagusa0101,,5,0,1763440091,,,1,neutral,0.55
nurrohman3444,,4,0,1763439829,,,1,neutral,0.55
akmal.sumadika26,,5,0,1758347624,,,1,neutral,0.55
palem79net,,5,0,1758347629,,,1,neutral,0.55
ephyalba,,5,0,1758347632,,,1,neutral,0.55
nicko2031,,5,0,1758347662,,,1,neutral,0.55
rudie266,,5,0,1763440187,,,1,neutral,0.55
adeherdi011192,,5,0,1763440143,,,1,neutral,0.55
herizuhe93,,4,0,1763440105,,,1,neutral,0.55
n*****o,,5,0,1747819678,,,1,neutral,0.55
ragiezkasa,,5,0,1763440192,,,1,neutral,0.55
halimkarimtwins,,5,0,1763440261,,,1,neutral,0.55
btr.network,,5,0,1763440323,,,1,neutral,0.55
muri0484,,3,0,1764124881,,,1,neutral,0.55
ferryreyz,,5,0,1763440390,,,1,neutral,0.55
g*****1,,5,0,1763440305,,,1,neutral,0.55
masrony1979,,5,0,1763440402,,,1,neutral,0.55
w5ov41i1rt,,5,0,1763440366,,,1,neutral,0.55
dickyriansyahh,,5,0,1763440501,,,1,neutral,0.55
alizidan235,,5,0,1763440529,,,1,neutral,0.55
baladewe_miniatur,,5,0,1763440547,,,1,neutral,0.55
ithooasbanu,,5,0,1763440456,,,1,neutral,0.55
ilhamcell802,,5,0,1763440464,,,1,neutral,0.55
samsudin.cirebon,,5,0,1747820255,,,1,neutral,0.55
rachmadim,,1,0,1764124994,,,1,neutral,0.55
fp9z_d8zfq,,5,0,1763440534,,,1,neutral,0.55
padepokansatriapurnama,,5,0,1763440611,,,1,neutral,0.55
saliembahresy,,5,0,1763440860,,,1,neutral,0.55
rafiash316,,5,0,1763440881,,,1,neutral,0.55
rudie266,,5,0,1763440976,,,1,neutral,0.55
awaludinwindi06,,5,0,1763440895,,,1,neutral,0.55
sesiliatheo23,,5,0,1763440897,,,1,neutral,0.55
mohamadical,,5,0,1763440947,,,1,neutral,0.55
ridwanpanjaya,,5,0,1763440953,,,1,neutral,0.55
satura94,,5,0,1763440992,,,1,neutral,0.55
izumierika150,,5,0,1763441015,,,1,neutral,0.55
rudie266,,5,0,1763441132,,,1,neutral,0.55
imoonimoon179,,5,0,1763441105,,,1,neutral,0.55
a*****k,,5,0,1763441172,,,1,neutral,0.55
a*****k,,5,0,1763441174,,,1,neutral,0.55
rudie266,,5,0,1763441381,,,1,neutral,0.55
qass2yruik,,5,1,1763441391,,,1,neutral,0.55
maktabahnq5,,5,0,1763441462,,,1,neutral,0.55
storehnb700,,5,0,1763441397,,,1,neutral,0.55
fadelsyahbana,,5,0,1763441495,,,1,neutral,0.55
081291043430rey,,5,0,1763441529,,,1,neutral,0.55
.fahrur_rozi,,5,0,1763441538,,,1,neutral,0.55
maulamahda,,5,0,1763441567,,,1,neutral,0.55
topankaswara,,5,0,1763441592,,,1,neutral,0.55
poisedon11,,5,0,1763441594,,,1,neutral,0.55
haris.setyawan22,,5,0,1763441865,,,1,neutral,0.55
alwiwahid1978,,5,0,1763441633,,,1,neutral,0.55
saharudinahmad2,,5,0,1763441991,,,1,neutral,0.55
robykrisnandra,,5,0,1763441654,,,1,neutral,0.55
u___a_rjrb,,5,0,1763441949,,,1,neutral,0.55
rightbangs,,5,0,1763441956,,,1,neutral,0.55
barrulcholis,,5,0,1763442074,,,1,neutral,0.55
hanifikhsan21,,5,0,1763442220,,,1,neutral,0.55
_wawan13,,3,3,1764125087,,,1,neutral,0.55
e6eab254c_,,5,0,1763442145,,,1,neutral,0.55
b*****l,,5,0,1763442200,,,1,neutral,0.55
gudang_printiing,,5,0,1763442252,,,1,neutral,0.55
dafitalifgunawan,,2,1,1764125079,,,1,neutral,0.55
wawan_bionix,,5,0,1763442324,,,1,neutral,0.55
arkha.multimedia.service,,5,0,1763442406,,,1,neutral,0.55
rezaandika8,,5,0,1763442885,,,1,neutral,0.55
ja6di63vgm,,5,0,1763442572,,,1,neutral,0.55
d*****n,,5,0,1763442599,,,1,neutral,0.55
gukw2zcye3,,5,0,1763442627,,,1,neutral,0.55
ifan_a7x,,5,0,1763442651,,,1,neutral,0.55
moehlies14,,5,0,1763443118,,,1,neutral,0.55
fksuop8ghr,,5,0,1763442698,,,1,neutral,0.55
3*****7,,5,0,1763443244,,,1,neutral,0.55
iqbhal007,,5,0,1763442749,,,1,neutral,0.55
masnurshofwan,,5,0,1763446019,,,1,neutral,0.55
misra_maulana,,5,0,1763443108,,,1,neutral,0.55
rijal_fauzi_iskandar,,5,0,1763446035,,,1,neutral,0.55
jihcsten,,5,0,1763445965,,,1,neutral,0.55
mohammadansori905,,5,0,1763446028,,,1,neutral,0.55
rm54799,,5,0,1763446445,,,1,neutral,0.55
sainnudin2caleg,,5,0,1763446126,,,1,neutral,0.55
kevin_cell_computer,,5,0,1763446225,,,1,neutral,0.55
stylle_bwx1,,5,0,1763446622,,,1,neutral,0.55
ignasiadian11._,,5,0,1763446357,,,1,neutral,0.55
nurani123_,,5,0,1763446872,,,1,neutral,0.55
mangswedi,,5,0,1763446478,,,1,neutral,0.55
r*****i,,5,0,1763446685,,,1,neutral,0.55
jayjayjay905,,5,0,1763446803,,,1,neutral,0.55
dextercj483,,5,0,1763446913,,,1,neutral,0.55
