comment,tags,sentiment,is_fake,trust_score
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,9.24
,,neutral,False,11.0
,,neutral,False,11.0
