comment,tags,sentiment,is_fake,trust_score
"Fungsi:bekerja dengan baik sesuai harapan
Kondisi Barang:mulus walaupun ada gores kecil
Desain:menarik",,positive,False,80.0
"Fungsi:narang bekerja dengan baik
Kondisi Barang:barang mulus rahayu
Desain:ok mantep keren",,positive,False,79.14
"Fungsi:baik
Kondisi Barang:95% masih baik,  wajar lecet pemakaian

Mantap barangnya",,positive,False,79.0
"Fungsi:lancar
Kondisi Barang:lumayan

lumayan lah gak jelek bgt beberapa titik ada dent tapi worth it lah buat harga sgitu . semoga awet",Kualitas Buruk | Harga,negative,False,18.54
"Produk sesuai deskripsi, kondisi visual 98% masih mulus",,positive,False,80.0
"Fungsi:semoga berfungsi dengan baik
Kondisi Barang:barang datang dalam kondisi baik, double packing
Desain:model bagus",Pengiriman Buruk | Kualitas Bagus,positive,False,77.88
"Fungsi:bagus kok
Kondisi Barang:mulus

Kalo ada yg kurang konsultasi ke cs nya aja diarahkan bener2",Layanan Customer Service,neutral,False,50.0
"Fungsi:baik
Kondisi Barang:banyak lecet2
Desain:lumayan",,neutral,False,50.0
"Fungsi:berfungsi baik
Kondisi Barang:bagus
Desain:bagus n rapih",,positive,False,78.8
"gimana ini quality control nya parah, pengiriman lama, kurang teliti , ga ada bautnya, udh nunggu lama
kecewa di toko ini ga bakal balek lagi!",Pengiriman Buruk,negative,False,5.79
"Fungsi:bekerja dengan baik
Kondisi Barang:masih muluss, baret dikit ga keliatan
Desain:macbook pada umumnya

Bagus banget, dengan harga segitu worth it to buy. Jangan ragu yah beli di toko ini, ada garansinya juga.",Kualitas Bagus | Harga,positive,False,79.6
"Fungsi:bekerja dgn baik
Kondisi Barang:agak 3 titik dent tapi tidak masalah
Desain:bagus dan tidak mengecewakan,

Belanja di toko ini tidak mengecewakan, trima kasih",,negative,False,18.51
"Fungsi:iya berfungsi meskipun selalu ada tulisan updet aja
Kondisi Barang:agak besret sedikit tapi bagus lah
Desain:suka desainnya

Baguss",Kualitas Bagus,positive,False,81.81
"Fungsi:sesuai dengan deskripsi
Kondisi Barang:kondisi 98% masih bagus
Desain:sesuai deskripsi

Recomended untuk belajar dan kerja",Kualitas Bagus,positive,False,78.0
"Fungsi:berfungsi dgn baik
Kondisi Barang:mulus
Desain:menarik dan tidak mengecewakan",,negative,False,18.8
"Fungsi:baik
Kondisi Barang:mulus cakep
Desain:bagus

cuma ga di install sama yg saya minta pdhl mereka sendiri yg suruh tulis sesuai request sih. ya tapi yaudahlah. barangnya bagus masih mulus  , berfungsi dengan baik",Kualitas Bagus,positive,False,78.6
"Fungsi:tidak berfungsi
Kondisi Barang:tidak bisa di pakai

Perdana mesen di seller ini. Sebelumnya saya selalu repeat order di beberapa seller lain, karna saya juga buat dagang.
Pertama dtng 1 unit itu tidak berfungsi speker dan sensor nya. Jika di tutup dan di buka layar tdk nyala
Di live di bilang CC btre kecil. Saat sampai ternyata udh gede banget 890
2 hari berjalan. Unit yg satu lgi juga bermasalah. LCD nya suka goyang saat pemakaian. Sprti longgar 
Alhasil ke 2 unit yg saya pesan smua rusak. Tpi satu yg saya kembalikan. Krna yg satu lgi saya perbaiki sndri
Saya return yg 1 unit dengan pengembalian dana. 
Tpi seller kekeuh gnti barang. Dengan alasan yg saya pikir ngk masuk akal. Dengan bbrpa bukti yg saya lampirkan di kolom komplen. Akirnya dana balik
Terakir deh order sma seller ini",Tidak Berfungsi | Senang | Masalah Ukuran | Barang Rusak,negative,False,10.21
"Fungsi:normal
Kondisi Barang:mulus
Permukaan:mulus

Bagus mudah2an awet",Kualitas Bagus,positive,False,78.71
"Fungsi:berfungsi dengan baik
Kondisi Barang:bagus
Permukaan:mulus

Semoga awet... Berkah buat tokonya",,positive,False,75.94
"Fungsi:berfungsi dengan sangat cepat dan baik ttp
Kondisi Barang:datang dengan sangat mulus walaupun hanya second tpi, original 98%
Desain:bagus dan menarik

Awal mau order ragu"" karna t4 sya di Papua,PROV Papua Barat Daya, kota Sorong TPI, begitu leptopnya datang smpai dirumah dengan kurir yg menggunakan mobil . Sya merasa sangat puass skli, bgtu juga dengan pengirimannya bgtu cepat dan adminnya ramah trima kasih bnyak atas barang orderannya sya merasa sangat puasss..🤩🙏🏼 semoga leptopnya awet dan tahan lama",Pengiriman Buruk,positive,False,79.42
"Fungsi:ok
Kondisi Barang:bagus
Kegunaan:ok

Bagus, semuanya berfungsi. Pokoknya keren dan rekomen beli disini",Kualitas Bagus | Direkomendasikan,positive,False,78.44
"Fungsi:bejala baik
Kondisi Barang:minus di trackpad sama keyboard bersamalah di tombol O&L",,neutral,False,41.58
"Fungsi:oke
Kondisi Barang:barang bagus
Spesifikasi:sesuai deskripsi",Kualitas Bagus,positive,False,80.54
"Fungsi:bekerja dengan baik
Kondisi Barang:datang dalam keadaan bagus",Kualitas Bagus,positive,False,79.54
"Fungsi:baik
Kondisi Barang:sangat mulus

Alhamdulillah sudah sampai dengan aman, untuk saat ini masih aman” aja semoga ttp aman kedepannya🙏🏻",,neutral,False,49.35
"Sumpaahh layarnya kayak mau copott...
Awalnya Pengen ngasih Nilai bagus tp koook lama kelamaan di bagian layar pas mau dibuka kayak abis bongkar pasang gitu..mau copot 😓😭
Mana mau di tuker juga udah gabisa 
Nambah Uang 100 rb via Tf katanya mau di Download in  SPSS jg ga di downlload iin

Huuhh..maaf min..Agak kecewa si aslinyaaa",Kualitas Bagus,neutral,False,44.82
"Fungsi:berfungsi dengan baik
Kondisi Barang:baik
Permukaan:ada penyok2 sedikit, tapi wajar untuk barang bekas

Belum sepenuhnya memakai (nanti kita update), tapi setelah dicoba cukup puas dengan barangnya, menurut saya barang sangat bagus untuk sebuah laptop seken",Puas | Kualitas Bagus,positive,False,80.1
"Fungsi:Nyala
Kondisi Barang:95% like new
Spesifikasi:sesuai deskripsi

Good Job",,positive,False,81.82
Kondisi Barang:batre bocor,,neutral,False,34.0
"Fungsi:sesuai
Kondisi Barang:bagus
Desain:menarik",,positive,False,80.0
"Fungsi:Normal
Kondisi Barang:95% mulus",,neutral,False,50.0
"Mantap, berfungsi dgn baik, ",,positive,False,80.0
"Fungsi:sesuai kegunaan
Kondisi Barang:mulus",,positive,False,79.86
Semoga awet,,neutral,False,47.0
Mantap,,positive,False,17.6
,,neutral,False,11.0
brg oke bagusss,,neutral,False,46.5
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.42
Burukk,,neutral,False,8.13
,,neutral,False,11.42
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,9.24
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,10.12
,,neutral,False,9.24
,,neutral,False,9.24
,,neutral,False,9.24
,,neutral,False,9.24
,,neutral,False,9.24
,,neutral,False,8.36
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,11.0
,,neutral,False,9.24
,,neutral,False,11.42
,,neutral,False,11.42
,,neutral,False,9.24
,,neutral,False,7.9
,,neutral,False,7.9
,,neutral,False,8.28
,,neutral,False,7.9
