comment,tags,sentiment,is_fake,trust_score
"Desain:oke
Fungsi:oke
Pengalaman:mantap

Barang tiba dengan selamat, aman sentosa, semoga awet 🙏",,positive,False,81.03
,,neutral,False,11.8
"Spec komputer sesuai deskripsi dan PCnya bagus bangeettt, banyak lampu RGBnya. Worth it deh, bakal repeat order lagi pokoknya. Jangan ragu yg mau beli disini😉",Kualitas Bagus,positive,False,79.88
"Desain:keren, rekomended
Fungsi:penggunaan 3 oke aja, yaa semoga awat
Pengalaman:lancar, puass & buat toko nya sukses selalu... Goodluck 😄",,positive,False,81.66
,,neutral,False,11.42
baru di coba semoga awet,,neutral,False,51.9
,,neutral,False,11.42
,,neutral,False,11.42
"Desain:GOOD
Fungsi:GOOD
Spesifikasi:GOOD",,neutral,False,49.66
"Fitur Terbaik:harga bagus dan barangnya asli

Bagus dan sesuai yg dipesan, tapi saya kira sudah di rakit tapi gk apa saya bisa",Kualitas Bagus,positive,False,85.58
mantul,,neutral,False,11.8
"Desain:bagus
Fungsi:bekerja dengan baik
Pengalaman:terasa aman

Sebenarnya sudah minta windows 10 saja,  tapi dikasih windows 11 pro. Ya sudah gpp..  pengiriman cepat. Terima kasih",Pengiriman Buruk,positive,False,80.92
"Desain:bagus
Fungsi:baik
Pengalaman:pemakaian 2 hari sudah oke cuma kipasnya agak brisik, yg lainya sudah oke semoga awet kedepan.",,positive,False,80.73
"Desain:oke
Fungsi:normal baik
Spesifikasi:raiden 5 5600",,neutral,False,51.83
"Desain:keren dan modern
Fungsi:berfungsi semua sesuai diskripsi
Pengalaman:aman tanpa kendala

Alhamdulillah sudah sampai dengan aman tanpa kendala",,positive,False,80.02
,,neutral,False,11.42
,,neutral,False,11.42
"Desain:RGB
Fungsi:Komputer
Spesifikasi:Rygen 5 5600G

Barang bagus aman, sesuai spek, pelayanan bagus, semoga laris manis tokonya",Kualitas Bagus,positive,False,82.92
,,neutral,False,11.42
"Desain:bagus
Fungsi:bagus
Spesifikasi:bagus sesuai

Penjual amanah.,respon admin bagus dan baik .,pertahankan terus insyaAllah toko nya laris kalo seperti ini terus mantap pokoknya .,saya klo beli apa apa teliti sampai ketemu toko ini yg pas dan cocok …pertahnakan insyaAllah jdi langganan klo perlu apa apa lagi …",Masalah Penjual | Kualitas Bagus,positive,False,79.3
"Desain:bagus
Fungsi:berfungsi dengan baik

Barang nya Bagus 🤩🤩, keren pokonya, berfungsi dengan baik.. bisa request juga..
Terima kasih seller 🙏
Semoga berkah 🤲


Cuma di pengiriman aja.. massa di ambil ke tempat gudang sampe di simpen 1 hari di gudang nya 😫😫",Kualitas Bagus | Pengiriman Buruk,positive,False,79.39
,,neutral,False,11.8
mantap,,positive,False,15.07
"Desain:keren
Fungsi:sangat berfungsi maksimal
Spesifikasi:sesuai dengan yang di harapkan

Awalnya ragu beli online sampe cerewet nanya ini itu, ternyata dengan tekat wkwkw akhirnya beli dan sampai dengan selamat Alhamdulillah",,positive,False,79.04
"Desain:keren elegan, ga main"" ngirim barangnya
Fungsi:baik, semoga terus baik
Pengalaman:mantap",,positive,False,81.03
Spesifikasi:good,,neutral,False,51.66
,,neutral,False,11.42
"adminnya fast respon, sesuai keinginan gacorrrr

thanks minnn",Respon Lambat,positive,False,81.28
BAGUSS SANGATTTTTTT,,neutral,False,50.47
"Desain:menarik
Fungsi:semoga awet
Pengalaman:semoga awet",,neutral,False,51.61
,,neutral,False,11.42
,,neutral,False,11.42
,,neutral,False,12.14
,,neutral,False,11.42
Mantapp,,neutral,False,11.55
,,neutral,False,11.42
"Aaaa ini bagusss banget siiii. Awalnya agak takut beli online, tapi sellernya responsif dan disini pengemasan dan pengirimannya cepet banget. Butuh cepet dan ga sempat ke toko langsung, sehari sudahh sampai di rumah.

Thank youuu Hifi Computer, semogaaa sukses dan berkah selalu aamiinn",,neutral,False,49.06
"Desain:keren bgt
Fungsi:untuk editing aman kok
Kegunaan:komputer

Makasih gan brgnya smp dg aman dan bagus bgt yaa.. 
Rekomend bgt yaa
Maaf mau video tp. Komputernya di sana",Kualitas Bagus,positive,False,80.32
"Desain:ok
Fungsi:ok
Spesifikasi:ok

Ok sippp.... Barang sesuai pesanan.... Sippp... Cuma ada yg agak gimana, kirain Vga terpisah, ternyata gabung sama procesor toh. Baru tau aku. Motogp kirain udah di instal tinggal pake. Ternyata.....",,positive,False,78.19
,,neutral,False,11.42
"Desain:mantaap
Fungsi:baik sekali

Memuaskan dan recomended",Puas,neutral,False,51.84
"Desain:keren
Fungsi:beroperasi dengan baik
Pengalaman:aman mantap pokoknya",,positive,False,81.9
"Mantap semua baru dan bergaransi resmi, recommended 🤙",,positive,False,81.78
"Desain:Sangat Bagus
Fungsi:Bekerja dengan sangat baik
Pengalaman:Sangat Bagus

Pengiriman yg sangat aman..packing kayu...pokoknya 1000% aman🙏🎉🎉🎉",Kualitas Bagus | Pengiriman Buruk,positive,False,79.36
"Good respon by admin, selama pemasangan dibimbing. Big thanks!!",Respon Lambat,neutral,False,51.84
"Desain:menarik
Fungsi:sesuai

Sangat memuaskan,semoga sakinah mawadah warohmah aamiin yra",,positive,False,77.77
"Desain:BAGUS
Fungsi:bekerja dengan baik
Spesifikasi:5600G 32GB 256GB

BAGUSS INI STORE PENJUAL RESPONSIF JUGA BESTT",Masalah Penjual,positive,False,83.46
"Desain:detail apik
Fungsi:bekerja dengan baik sesuai harpaan
Spesifikasi:Game dan Grafis

Recommended seller! Quick respon! Top!!",Respon Lambat,positive,False,79.85
"Desain:bagus
Fungsi:baik
Pengalaman:adminnya fast respom ramah banget 🙏🙏🙏🙏😹",,positive,False,81.81
bagus banget rekomended buat kalian yang mau nyari PC,Kualitas Bagus,positive,False,80.0
"Produk bagus
Pengiriman cepat",Kualitas Bagus | Pengiriman Buruk,positive,False,86.59
"Sepadan dengan Harga:bagus banget

jangan ragu beli disini owner ramah keren poll 🤩 bner"" wort it !!!",,positive,False,93.9
"Sudah dicoba berfungsi,,, mudah mudahan awet,,, terima kasih seller atas kerjasama nya",,neutral,False,49.95
"Sampai dengan aman, recomend banget adminya fast response kalo d chat, barang bagus aman terkendali",Kualitas Bagus,positive,False,79.2
"Desain:ok
Fungsi:normal
Pengalaman:Sejauh ini aman kalau ada kendala bisa tanya² sama adminnya

Mantab",,neutral,False,51.86
"Desain:Kece
Fungsi:Bekerja dengan baik sesuai dengan deskripsi
Kegunaan:Worth it buat game berat

Semoga awet, buat kalian yg lagi nyari Komputer Rakitan. Disini tempatnya 😌😉",,positive,False,80.92
,,neutral,False,11.8
"Desain:lbih baik tidak rgb
Fungsi:sangat baik sesuai spesifikasi

semoga awet",,neutral,False,52.96
"Pengiriman cepat, aman karena packing, respon seller secepat kilat ..barang sesuai spesifikasi",Pengiriman Buruk | Respon Lambat,positive,False,79.93
"Desain:Keren dan modern
Fungsi:Berfungsi dengan baik
Spesifikasi:Mantab

Packing rapi dan aman, 
Tampilan OK, Belanja disini tidak kecewa 
Semoga semakin banyak pelanggannya",Pengiriman Buruk,positive,False,83.03
"Spek nya ga main² sih ,puas kali belanja di toko ini ,mudah²an lah awet barang nya 
Buat klen yang mau beli ,gausah ragu ,cukup bintang aja yang berbicara 😉",Puas,positive,False,79.17
,,neutral,False,11.42
,,neutral,False,11.42
Okelah lumayan,,neutral,False,48.79
aman dan bisa di percaya terimakasih,,neutral,False,51.9
,,neutral,False,11.42
"Desain:keren dan modern
Fungsi:bekerja dengan sangat baiik
Spesifikasi:amd ryzen 4600

Performa mantappp, seller ramah dan baik hati",,positive,False,81.05
,,neutral,False,11.42
Alhamdulillah amannnn.....kerenn mantep deh pokoknya,,neutral,False,51.5
"Desain:keren banget
Fungsi:sesuai
Spesifikasi:mantap

Mudah mudahan awet , sukses min
Blm tw klu penggunaan jgka panjang,klu untuk sementara aman",,positive,False,79.37
"Desain:pengiriman rapih
Fungsi:barang baguss n sesuai deskripsi

Respon baguss banget,admin nya ramah dan sangat membantu...",Respon Lambat,positive,False,81.12
"Sudah disetting dan semua berfungsi dengan baik
Terima kasih yaaaaa",,neutral,False,49.72
,,neutral,False,11.42
"Mantap sih, kualitas joss,packingnya juga mantap,seller juga respon cepatt waktu di chat,tanya2 juga dijelasin.",Kualitas Buruk | Respon Lambat,positive,False,78.07
"Desain:lumayan
Fungsi:bisa nyala, belm di coba untuk game dan pengerjaan lainnya
Spesifikasi:pas sesuai pesanan",,positive,False,79.89
"Desain:Sangad modern dan rapi
Fungsi:Berfungsi dengan baik sesuai dengan spek
Pengalaman:Mudah sekali tinggal pake

Toko yang amanah, semua yang dikirim sesui spek",,positive,False,80.39
baru ngasih penilaian setelah di tes dan cek beberapa hari. mantapp!,,neutral,False,49.94
"Desain:paking baik
Fungsi:baik
Pengalaman:sayangnya di instalnya ps cs bukang yang lebih tinggi nya yg bisa bisa do spek pesanan",Layanan Customer Service,neutral,False,51.17
"Sudah sebulan pemakaian tidak ada kendala, semuanya produk bagus (  ¯꒳​¯ )b",Kualitas Bagus,neutral,False,53.63
Alhamdulillah paketnya nympe jugaa 😭 Kaka nya baik bangtt gercep  sumpah sabar bngt krna kendala pengirimann. makasih bngtt smoga awet ya 🩷🩷 jgn ragu beli dsni guyss,,neutral,False,51.76
"Barang mendarat dengan mulus no minus"", penjualnya ramah. Dijamin ga mengecewakan 🥰",,negative,False,18.8
"Desain:Bagus
Fungsi:Bagus

Bagus walaupun ga sesuai ekspektasi untuk jualan soalnya :) sisanya mantap pelayanan juga okkke",Kualitas Bagus,positive,False,78.84
,,neutral,False,11.8
,,neutral,False,11.42
"Packing aman, barang sampai dengan selamat.
Seller responsif dan ramah.",Pengiriman Buruk,neutral,False,51.85
"Barang maknyuz, seller gercep, super fast response
Recommended",,positive,False,81.7
"Desain:ok
Fungsi:bagus",,positive,False,81.9
"Spesifikasi:amd R5 5600g
Fitur:bagus
Fungsi:bekerja dengan baik",,positive,False,79.9
"Mantapp PC nya,, aku lupa request game😂",,neutral,False,49.9
,,neutral,False,11.42
"Desain:bagus
Fungsi:normal jaya
Spesifikasi:ok pas sesuai

Keren ok mantap pecking aman",,positive,False,79.14
"Fitur Terbaik:Produk sesuai dengan permingaan
Sepadan dengan Harga:Sepadan dengan harga

Seller ramah, produk sesuai dengan pesanan, pengiriman cepat. Recommended.",Harga | Pengiriman Buruk,positive,False,76.46
Sesuai ekspetasi,,positive,False,80.0
Berfungsi dengan baik,,neutral,False,51.9
Mantap,,positive,False,15.07
"Desain:menarik dan modern
Fungsi:bekerja dengan baik sesuai deskripsi",,positive,False,80.0
Tooooopppp markotobbbb,,neutral,False,48.3
Barang bagus banget 1000 persen... Keren... Mantap... Cuma aku sih telat di jasa kirim nya... Btw jgn pake si cepat ya kalo mo c.o ... Lama ke daerah Sukabumi soalnya,Kualitas Bagus,positive,False,81.82
Toppp,,neutral,False,9.5
"Desain:bagus banget keren, rekomen bngt
Fungsi:bekerja dengan baik
Spesifikasi:memuaskan",Direkomendasikan,positive,False,81.9
Kereeen,,neutral,False,9.93
Fitur Terbaik:barang mendarat dengan selamat terima kasih,,neutral,False,50.0
"Desain:oke
Fungsi:bekerja dengan baik
Spesifikasi:ok",,neutral,False,50.0
,,neutral,False,11.42
"Barang nya sesuai harapan dan berfungsi dengan baik, seller nya ramah enak d ajak konsultasi mau gimana pun bisa, nanti kalau upgrade mau kesini lagi, thanks seller",,positive,False,78.59
"ga lemot, enak buat mainn, rekomen beli disini ",Direkomendasikan,neutral,False,49.91
Fitur baik sesuai spesifikasi mantull,,positive,False,79.84
Tak sesuai di gambar... sdh chat minta sesuai di gambar sesuai yg ada kipas prosesor rgb.  Sdh ada penilaiaan org lain yg beli dan sesuai gambar.,,positive,False,81.3
"Pokoknya Ga nyesel beli di sini, siang order malam sampai",,neutral,False,50.0
"Tidak diragukan bro sist , langsung saja order overal bagus semua"" nya. Admin baik responsif banyak membantu. Barang juga oke bismilah semuanya awet 🙏 honest reviews dari aku yaa👍👍👍👍",Kualitas Bagus,neutral,False,51.88
"Awalnya sempat ragu mau beli di sini, ehh ternyata keraguannya hilang saat paket datang, sesuai banget dengan ekspektasi, adminnya fast respon, box2 komponen dikirim semua, paket datang tinggal colok, tinggal main deh.
Yg mau request upgrade komponen juga bisa sesuai kemauan kita, top pokoknya.
Rekomen banget buat yg mau beli pc disini pokoknya.",Pengiriman Buruk | Respon Lambat | Direkomendasikan,positive,False,79.36
selamat sampai tujuan dan berfungsi normal semua nya. Terima kasih,,neutral,False,51.9
"Desain:kece badai
Fungsi:mantap pooool
Spesifikasi:overkill pokoknya",,positive,False,79.65
"Desain:ok
Fungsi:ok
Spesifikasi:ok

Berjalan baik sampai saat ini.. 
Terimakasih..",,neutral,False,49.01
"Desain:Keren
Fungsi:Baik
Pengalaman:Aman

Alhamdulillah sesuai dengan pesanan ya kak, datangnya juga hari H cepat dan aman. Respon penjualnya baik. Btw speaker beli sndri yaa, yang dapet cmn CPU, Monitor, mouse dan keyboard. 

Thank you kak. Semoga bsa berlangganan dilain waktu",Respon Lambat,positive,False,80.69
"Penjual amanah, spek juga sesuai. Terimakasih banyak",Masalah Penjual,positive,False,81.9
Fungsi:barang bekerja dengan baik,,neutral,False,50.0
"Desain:good
Fungsi:good
Spesifikasi:good

Makasihh kakk semuanyaa baguss",,neutral,False,48.51
Mantap,,positive,False,14.72
Mantap.. fast respon,Respon Lambat,positive,False,80.0
Pelayanan sangat baik dan penjual sangat responsif,Masalah Penjual,neutral,False,48.93
"Desain:ok
Fungsi:baik
Pengalaman:lancar",,neutral,False,51.9
"Desain:bagus
Spesifikasi:okee",,positive,False,79.79
"Desain:menarik

Masih dalam percobaan semoga awet",,neutral,False,49.92
"Desain:mantul
Fungsi:blom di cek semua",,neutral,False,50.0
Sesuai pesanan no mines,,positive,False,80.0
"Desain:sesuai pesanan

sesuai dengan list nya",,positive,False,78.29
"Desain:Bagus
Fungsi:Baik

Sesuai Terimakasih",,positive,False,80.0
Barang ok berfungsi dgn baik & fastrespon,,neutral,False,50.0
Semoga awet...pngiriman cepaat bnget,,neutral,False,51.79
"Mantap, asli barangnya ori thx yaa

Amanah",,positive,False,79.85
"Barang bagus,, pengiriman cepat ..
Pelayanan baik",Kualitas Bagus | Pengiriman Buruk,positive,False,80.0
"Desain:😂😂😂😂😂
Fungsi:😂😂😂😂😂😂
Spesifikasi:😂😂😂😂😂

barang bagus pelayanan admin bagus",Kualitas Bagus,positive,False,74.58
"Fitur Terbaik:bagusss
Sepadan dengan Harga:cocok",,positive,False,79.75
Bagus sesuai pesanan,Kualitas Bagus,positive,False,80.0
"Desain:bagus
Fungsi:berfungsi dengan baik
Pengalaman:terbaik

Jangan ragu beli disini, pelayanan terbaik, pcnya juga bagus",Kualitas Bagus,positive,False,78.59
"Bagus aman dkirim keluar kota cepat packing aman tanpa lecet sedikitpun, puas bgt harga jauh beda dr kota sndiri",Kualitas Bagus | Pengiriman Buruk | Puas | Harga | Barang Tidak Sesuai,positive,False,80.61
"Desain:bagus bangettt bener bener worth to buy, sesuai sama harganyaa",,positive,False,80.52
"Desain:desain nya mantap kipas nya banyak
Fungsi:untuk saat ini barang nya oke semoga gak ada kendala recomended banget belanja di sini",,positive,False,80.52
Desain:keren dan berfungsi dengan normal,,positive,False,76.0
Mantap bang🙏,,positive,False,75.2
Barang Bagus sesuai Pesanan,Kualitas Bagus,positive,False,75.68
,,neutral,False,11.42
Mantuk,,neutral,False,11.0
Terimakasih mantap,,positive,False,80.0
Barang bagus sesuai pesanan,Kualitas Bagus,positive,False,75.68
"Desain:KEREN
Fungsi:NORMAL
Pengalaman:SANGAT BAIK DAN BAGUS",Kualitas Bagus,positive,False,80.0
Desain:mantap pokoknya,,positive,False,80.0
"Pengalaman:baru 1 bulan setengah penggunaan sdh sering mati blue screen dan skrg ram rusak, teknisi di kontak ngga respon sama sekali",Barang Rusak | Respon Lambat,negative,False,18.75
"Desain:oke

Sesuai dengan deskripsi",,positive,False,80.0
"Mantap.. Admin fast respon, apapun yg ditanya slalu dijawab",Respon Lambat,positive,False,81.9
"Desain:okee
Fungsi:baik
Pengalaman:lancar",,neutral,False,51.81
Pesanan belum dibuka.,,neutral,False,46.0
Barang bagus sesuai pesanan,Kualitas Bagus,positive,False,75.68
"Akhirnyaa yg ditunggu datang jugaa 😍 secepat kilat pengiriman nya. Hihi barang juga aman , recommended pokonaa",Pengiriman Buruk,positive,False,81.61
"Desain:bagus
Fungsi:normal dan berfungsi semua
Pengalaman:lancar tanpa kendala

Admin juga sabar mnjawab stiap pertanyaan sbelum CO. Terbaik dah pokoknya.. Semoga brangnya awet dan bisa upgrade suatu saat nanti..",,positive,False,81.45
"Desain:keren
Fungsi:lancar jaya
Pengalaman:aman dan menyenangkan

rekomended, harga nya oke banget, packing bagus pake kayu, admin selalu membantu terus setiap ada kendala/pertanyaan",Harga | Pengiriman Buruk | Kualitas Bagus,positive,False,81.87
"Desain:bagus
Fungsi:berfungsi
Pengalaman:aman

Bagus kok cpt pengirimannya isinya jga sesuai sama yg aku request terimakaish kak",Kualitas Bagus,positive,False,81.21
Mantab.. Minta rizen 5 5600G tapi d kasih GT.. Tapi g papa lah.. Mantab banget puas.. Next beli lagi,Puas | Akan Beli Lagi,positive,False,80.54
"Desain:menarik
Fungsi:beroperasi dengan baik
Pengalaman:lancar tanpa kendala

Makaih👍🏻👍🏻👍🏻",,neutral,False,51.9
"Desain:Keren, elegant
Fungsi:Berfungsi dengan baik, Speakernya juga.
Pengalaman:Tidak ada kendala

Sesuai deskripsi. Recommend 🙏🏻👍🏻",,positive,False,81.85
"Desain:bagus
Fungsi:sering crash
Pengalaman:70%

Sering crash",,positive,False,69.6
"Desain:Desainnya bagus dan keren
Fungsi:Semua berfungsi dengan baik dan lancar

Terimakasih untuk seller yang telah memandu sampai ditangan, admin sangat ramah, dijawab sesuai dengan keadaan yang sebenarnya. Rekomendasi banget beli di toko ini. 
Sangat berkualitas tinggi produk yang saya beli ini. Mantaapp josss gandos",Kualitas Bagus | Direkomendasikan,positive,False,80.01
"BAGUS BANGETTT, SELLERNYA JUGA SABAR DAN FAST RESPON GERCEP SEMUA REQUEST DITURUTIN, selama pemakaian tidak ada kendala apapun, cocok buat yang gak mau ribet rakit pc mau req tambahan/ganti komponen juga bisa, suksesss selaluu yaaaaa!!!!",Kualitas Bagus | Respon Lambat,positive,False,80.95
"Aman terkendali, barang bagus tidak ada lecet, terimakasih seller",Kualitas Bagus,neutral,False,51.84
"Desain:menarik ...eyecatching
Fungsi:beroperasi dengan baik
Kegunaan:berguna untuk gaming",,neutral,False,49.96
"Desain:Bagus
Fungsi:berfungsi dengan baik

Overall sesuai dengan deskripsi, seller juga ramah, kurir juga cepet, 1 jam sampai. semoga barang nya awet, sekedar saran buat yg mau beli, usahakan co nya pagi, biar semua aplikasi yg diminta bisa diinstal, semoga masih terus di support kalau ada kendala. Thanks",Pengiriman Buruk,positive,False,80.57
"Awalnya sempat takut gara-gara pengiriman pake kardus doang, tapi syukurlah bisa berfungsi dengan baik 👍",Pengiriman Buruk,neutral,False,51.38
"Fitur Terbaik:bagus
Sepadan dengan Harga:terjangkau

Nice",,positive,False,83.63
"Desain:bagus,kekinian
Fungsi:bekerja dengan normal
Pengalaman:pingiriman cepat,aman,adminya fast respon,ramah,keren sih mantap",,positive,False,81.9
"Desain:keren poll
Fungsi:dengan baik
Pengalaman:pengiriman cepat, sampai2 lupa instalkan game, tp its Ok bro, sukses selalu

Fast respon tanya apa aja di jawab. Barang ok packing kayu mantap surantap",Respon Lambat | Pengiriman Buruk,positive,False,81.49
"Desain:keren
Fungsi:fungsi dengan baik
Pengalaman:maaf telat review ,ini sudah pemakaian hampir 3 Minggu PC berfungsi normal si ngga ada kendala mantep banget",,positive,False,81.29
Recomendett pc buat maen gow + live di hitam T amann libass bro,,neutral,False,51.71
"Desain:rgb lampu menyala
Fungsi:beroprasi dengan normal sesuai spesifikasi komputer
Kegunaan:Gaming, Live studio, perketikan ms word dan exel, trading

Respon penjual cepat,boleh share keinginan biar nnti di rekomendasikan, jika barang minus bisa langsung kembalikan(return) jangan takut dana tidak kembali dan suatu masalah di produknya bisa dibantu dengan tim teknisi tokonya langsung pasti dibalas tapi harap bersabar karena kadang tidak langsung di balas. 
Box semua komponen lengkap jadi jika terjadi kerusakan bisa dibantu klaimkan tapi semoga saja jangan terjadi kerusakan",Respon Lambat | Masalah Penjual,positive,False,79.88
"Desain:modern
Fungsi:satset.

Seller sabar banget di chat diluar jam kerja juga tetep cepet  respown nya. Barang dateng langsung coba, puas banget enak buat kerja satsett.. Thanks seller dan kurir☺️❤️",Puas | Pengiriman Buruk,positive,False,80.62
"Desain:mantap
Fungsi:sejauh ini bagus
Pengalaman:pengalaman pertama

Kalo bisa upgrade psu",Kualitas Bagus,positive,False,80.96
"Desain:menarik serta detai rapi
Fungsi:fungsi bekerja dengan baik
Kegunaan:serbaguna

PC gaming berkualitas ok.
Semua berfungsi dengan semestinya",,positive,False,80.63
"Desain:bagus, rapi, modern
Fungsi:normal dan lancar (setelah perbaikan kecil)
Kegunaan:pakai m2 bootnya luar biasa cepet, ryzen 4600g gaperlu ditanya lagi performanya.

Packing kayunya patah satu batang, tapi untung barang selamat. Awalnya datang pc nya mati, tapi admin quick respon + dibantu teknisi sampai nyala (ternyata ram nya perlu dibersihkan dulu). Bagus after sales-nya.
Racikan parts mantap, ngga ada parts yang abal abal, terutama psu. Pokoknya best bang for your buck untuk PC price point 3.7jt. laptop 8 jutaan sudah di libas performanya.",Pengiriman Buruk | Respon Lambat | Kualitas Bagus,positive,False,80.77
"Desain:warna hitam bagiku kurang kelihatan mewah
Fungsi:inplug USB sangat rentan rawan rusak
Kegunaan:kualitas nvme perlu ditingkatkan

Saya baru pakai 2x bagian colokan USB yang didepan langsung rusak, dan lubang USB lain sangat rentan rawan rusak
Lubang kabel wifi juga kurang berkualitas
Jenis NVME nya perlu ditingkatkan yang bagus lagi biar performa makin joss
Untuk yang lain sampai saat ini masih Oke",Barang Rusak | Kualitas Bagus,negative,False,19.88
Pengirimannya aman packing kayu sayangnya ram nya single bukan yang double,Pengiriman Buruk,neutral,False,51.85
"Desain:mantap sesuai ekspektasi
Fungsi:sangat bagus lancar dan semoga aman sampai bertahun tahun
Kegunaan:gaming&streaming

Admin gercep dan responsif serta komponen bagus semua sesuai spek",Kualitas Bagus,positive,False,80.51
"Desain:menarik & modern
Fungsi:berfungsi normal
Kegunaan:software hp

Pc rakitan sesuai deskripsi pesanan,.
Spek badak semoga awet. Terimakasih seller dan shopee",,positive,False,83.5
"Spesifikasi:Sesuai dengan permintaan
Desain:Custom

Sellernya super helpfull dan responsif dan baik banget, sempat ada kendala waktu CPUnya sampe. Tapi agannya bener2 mau bantuin via VC dan bela2in ke rumah, dan akhirnya masalahnya kelar dengan tuntas. Untuk casenya saya pesan di toko ini juga, namanya Hose Aquos, udah langsung dirakitin. Rapih!!
Tokonya Amanah, sukses selalu. Recommended!!! 👍👍👍",,positive,False,90.2
"Desain:sesuai dengan pemesanan
Fungsi:baik sesuai dengan pesanan
Kegunaan:gameing

Mantab terimakasih seller. Semoga berkah dan komputernya tahan lama.",,neutral,False,51.07
"Spek sesuai dan komputer bagus, game yg diminta sesuai bahkan dilebihin. Gak nyesel beli disini. Recommended, asli jangan ragu beli komputer disini",Kualitas Bagus,positive,False,94.01
"Desain:joooshhhh
Fungsi:baiiik

Baru sempat di coba.. 
Overall OK sesuai pesanan.. 
Seller sat set bales chat.. Mantabb..",,positive,False,81.34
"Fitur Terbaik:Baik, normal, seller responsif
Sepadan dengan Harga:totally worth it, paling murah dan aman

Terima kasih banyak kak puas banget, udah 2 mingguan masih aman, gaming lancar, next mau pasang vganya kira kira yang cocok apa ya kak?",Harga Murah | Puas,positive,False,88.97
"Desain:keren bagus
Fungsi:normal semua aman

awalnya ragu buat beli online, aku liat komen ratingnya juga bagus semua yaudah lahh aku beli dan hasilnya sangat memuaskan ga nyesel beli disini aku sangat suka sekali heheh rekomen banget dahh kalo mau yang beli pc di toko ini apalagi pelayanan sangat ramah dan fast respon top buat abangnya 👍🏻",Kualitas Bagus | Puas | Senang | Direkomendasikan | Respon Lambat,positive,False,79.93
"Desain:Sangat Keren
Fungsi:Lancar semua Mantap!!!

Pelayanan terbaik!!! Nanya dari awal mau beli smpe dateng di respond sangat cepat dan baik🙌🏼",,positive,False,81.34
"Thankyou seller, produk top, seller komunikatif, solutif, respon cpt",Respon Lambat,neutral,False,62.14
"Fitur Terbaik:as always oke
Sepadan dengan Harga:iya

Alhamdulillah sudah diterima dengan baik dan aman
Seller amanah banget dan proses pengiriman cepat. 
Spec sesuai, bahkan dibonusin karena monitor yg ready LG 19 inch jadi yg dikirim merk LG. Makasih bonusnya kak 🙏🏼",Pengiriman Buruk,positive,False,86.56
blm.dicoba semoga sesuai diskripsi. suskses selalu hifi.computer,,positive,False,81.9
"Fitur Terbaik:oke
Sepadan dengan Harga:Harga Sepadan

PC gaming keren, Full RGB
Penjual responsif, bisa diajak konsultasi 
Makasih Hifi computer ...",Masalah Penjual,positive,False,87.7
"Spesifikasi:Mantap
Desain:Keren
Fitur:Bagus

Baru kali ini beli barang elektronik mahal lewat olshop, alhamdulillah sampe dengan aman. Ga nyangka juga ternyata sampe bungkusnya dikirim juga. Pelayanannya mantap, admin fast respon 👍🏻👍🏻",Harga Mahal | Respon Lambat,positive,False,83.93
"Desain:keren
Fungsi:bekerja dengan baik sesuai ekspektasi
Spesifikasi:mantab sesuai spesifikasi

alhmdulillah barangnya mantab sudah ditest pengemasan juga baik sangat aman tidak ada yang rusak, walaupun sedikit kecewa karen request saya banyak yang tidak ada, overall good job 👍👍🙏🙏",Barang Rusak,neutral,False,52.14
"Desain:sesuai
Fungsi:bekerja dengan baik
Spesifikasi:pc

bagus banget fast respon, barang aman, sorryga foto asli, pengerimana jg oke dibungkus real aman si, udh brp kali beli buat kebutuhna kantor disini oke banget dapet garansi di hub juga perihal barangnya seblum sampai sesudah sampai oke mantab baik terimakasih",Kualitas Bagus | Respon Lambat,positive,False,80.5
Fitur Terbaik:mantap pcnya dirakit pagi. Maghrib udah sampe rumah. Sellernya juga mantap ditanyain di weekend tetep di respond 😂😂.,,positive,False,85.12
"Fitur Terbaik:JOS
Sepadan dengan Harga:sesuai spek

Mantap, beli di sini sesuai dengan keinginan. Admin cepat tanggap. Ada keluhan langsung dijawab.",,positive,False,83.98
"Berfungsi dengan, seller ramah, barang aman sampai tujuan, tanpa lecet",,neutral,False,56.53
"Spesifikasi:mantappp
Desain:mewahhhh
Fitur:bagusss banget

Ga nyesel beli rakitan pc disini kalo masih awam sama komputer bisa diajarin sampe bisaa terimakasih hifi komputer",,neutral,False,53.12
"Kualitas pelayanan nomor 1, jgn ragu untuk nanya.
Spek sesuai deskripsi tidak ada minus, good job buat seller.
Cocok buat yg mager nyari komponen dan mau terima beres langsung pakai👍",Kualitas Buruk,positive,False,81.42
"Spesifikasi:Sesuai order
Fitur:Gaming
Fungsi:Bekerja dengan baik

Seller responsif dan gercep",,positive,False,83.56
"Bagus, penjual responsif, baru di tes nyala belum digunakan,semoga berfungsi dengan baik.",Kualitas Bagus | Masalah Penjual,positive,False,83.63
"Desain:ok
Fungsi:ok
Spesifikasi:ok

Video unboxing lebih dari 60 detik
Belum di tes run, semoga lancar",,neutral,False,51.25
"Desain:keren
Fungsi:baik sekali

mantap ga nyesel beli pc di toko ini",,positive,False,81.9
Desain:so far good next update penilaian selama penggunaan,,neutral,False,51.7
Pc berfungsi dengan baik. Sesuaidengan pesanan.,,neutral,False,51.9
,,neutral,False,11.42
,,neutral,False,11.42
,,neutral,False,11.42
Bintang yang berbicara,,neutral,False,51.9
Barang Bagus sesuai pesanan,Kualitas Bagus,positive,False,75.68
,,neutral,False,10.54
