username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
tiyamto,"Sepadan dengan Harga:seukuran dg harga
Fitur Terbaik:okelah

Semua berfungsi, bateray agak lemah tapi wajarlah second",5,1,1738578856,sepadan dengan harga seukuran dg harga fitur terbaik okelah semua berfungsi bateray agak lemah tapi wajarlah second,sepadan dengan harga seukuran dg harga fitur terbaik okelah semua berfungsi bateray agak lemah tapi wajarlah second,17,neutral,0.55
sahabat_ltm,"Fitur Terbaik:kualiatas bagus dan amanah

Semoga awet
Amin",5,0,1696380615,fitur terbaik kualiatas bagus dan amanah semoga awet amin,fitur terbaik kualiatas bagus dan amanah semoga awet amin,9,positive,0.75
aniemaryaani,"Fungsi:smua komponen berpungsi dengan baik
Desain:bagus dan menarik
Kondisi Barang:datang dengan keadaan mulus

Maap saya cuma ngasih bintang 4, dikira mau dapat Acer atu tosiba malah dapat Lenovo tapi ga papah lah sepadan sama harganya...!",4,1,1742522149,fungsi smua komponen berpungsi dengan baik desain bagus dan menarik kondisi barang datang dengan keadaan mulus maap saya cuma ngasih bintang 4 dikira mau dapat acer atu tosiba malah dapat lenovo tapi ga papah lah sepadan sama harganya,fungsi smua komponen berpungsi dengan baik desain bagus dan menarik kondisi barang datang dengan keadaan mulus maap saya cuma ngasih bintang 4 dikira mau dapat acer atu tosiba malah dapat lenovo tapi ga papah lah sepadan sama harganya,38,positive,0.75
suhetisuheti618,Fitur Terbaik:Alhamdulillah amanah yg jual ny moga berkah rizkinya Aamiin,5,0,1673910241,fitur terbaik alhamdulillah amanah yg jual ny moga berkah rizkinya aamiin,fitur terbaik alhamdulillah amanah yg jual ny moga berkah rizkinya aamiin,11,neutral,0.55
erpansetiawan.chelsea,"Fungsi:baik
Kondisi Barang:bagus
Desain:lumayan menarik

Sayangnya pengen acer malah Lenovo. Pengiriman cepat.. packing rapih dan aman",4,3,1747854285,fungsi baik kondisi barang bagus desain lumayan menarik sayangnya pengen acer malah lenovo pengiriman cepat packing rapih dan aman,fungsi baik kondisi barang bagus desain lumayan menarik sayangnya pengen acer malah lenovo pengiriman cepat packing rapih dan aman,19,positive,0.75
maisarasara_,"Fungsi:baik
Desain:model dulu
Kondisi Barang:datang dengn selamat

Dapat merk lenovo udh d coba 2 hari untuk baterai lumayan awett yaa... terimakasih",5,0,1750151534,fungsi baik desain model dulu kondisi barang datang dengn selamat dapat merk lenovo udh d coba 2 hari untuk baterai lumayan awett yaa terimakasih,fungsi baik desain model dulu kondisi barang datang dengn selamat dapat merk lenovo udh d coba 2 hari untuk baterai lumayan awett yaa terimakasih,24,neutral,0.55
yanitjie,"Sdh dateng barang nya..tp merk nya beda ya..

Blm saya cek sih keyboardnya..",5,3,1675482949,sdh dateng barang nya tp merk nya beda ya blm saya cek sih keyboardnya,sdh dateng barang nya tp merk nya beda ya blm saya cek sih keyboardnya,14,neutral,0.55
sohib99,"Barang yg di kirim tidak sesuai yg di tawarkan,, baik model maupun merek 
Di tawarkan merek Toshiba tapi yang datang merek lenovo",3,16,1749048886,barang yg di kirim tidak sesuai yg di tawarkan baik model maupun merek di tawarkan merek toshiba tapi yang datang merek lenovo,barang yg di kirim tidak sesuai yg di tawarkan baik model maupun merek di tawarkan merek toshiba tapi yang datang merek lenovo,22,neutral,0.55
yulianaracmad,"Fitur Terbaik:katanya cepat pas di coba lelet kali nggak sesuai dengan keterangan yg di tulis,",2,10,1744584128,fitur terbaik katanya cepat pas di coba lelet kali nggak sesuai dengan keterangan yg di tulis,fitur terbaik katanya cepat pas di coba lelet kali nggak sesuai dengan keterangan yg di tulis,16,positive,0.75
ekhanoviyanto,"Alhamdulillah,barang berfungsi normal,kondisi fisik masih sangat oke,semoga barang nya awet,minimal sampai selesai skripsi 🙏",4,3,1723287777,alhamdulillah barang berfungsi normal kondisi fisik masih sangat oke semoga barang nya awet minimal sampai selesai skripsi,alhamdulillah barang berfungsi normal kondisi fisik masih sangat oke semoga barang nya awet minimal sampai selesai skripsi,17,neutral,0.55
0987654321ahsh,"Fungsi:sesuai dengan harapan bekerja dengan baik
Desain:dengan detail yang apik dan menarik mbos
Kondisi Barang:datang dalam keadaan bagus seperti apa adanya sesuai dengan harga barang secondhand yang sepadan dan apik",5,0,1753614370,fungsi sesuai dengan harapan bekerja dengan baik desain dengan detail yang apik dan menarik mbos kondisi barang datang dalam keadaan bagus seperti apa adanya sesuai dengan harga barang secondhand yang sepadan dan apik,fungsi sesuai dengan harapan bekerja dengan baik desain dengan detail yang apik dan menarik mbos kondisi barang datang dalam keadaan bagus seperti apa adanya sesuai dengan harga barang secondhand yang sepadan dan apik,33,positive,0.75
rahayllll,Berfungsi dengan baik makasih. Semoga barang nya awet berkah,5,1,1691679920,berfungsi dengan baik makasih semoga barang nya awet berkah,berfungsi dengan baik makasih semoga barang nya awet berkah,9,neutral,0.55
sista_24,Memuaskan bakasih banyak... beli 2... ok semua barangnya sony dan dellll,5,1,1755156002,memuaskan bakasih banyak beli 2 ok semua barangnya sony dan dellll,memuaskan bakasih banyak beli 2 ok semua barangnya sony dan dellll,11,neutral,0.55
evownqmlt4,"Fungsi:semua komponen fungsi
Kondisi Barang:komplit mulus
Desain:good

Recomended",5,1,1723200659,fungsi semua komponen fungsi kondisi barang komplit mulus desain good recomended,fungsi semua komponen fungsi kondisi barang komplit mulus desain good recomended,11,neutral,0.55
nikmahk,"Fitur Terbaik:bagus

Barang bagus kondisi masih oke cuma mouse nya ga ada tapi gppa tetep puas, semoga toko slalu amanah",5,0,1703843092,fitur terbaik bagus barang bagus kondisi masih oke cuma mouse nya ga ada tapi gppa tetep puas semoga toko slalu amanah,fitur terbaik bagus barang bagus kondisi masih oke cuma mouse nya ga ada tapi gppa tetep puas semoga toko slalu amanah,21,positive,0.75
www.satrio.25,Fitur Terbaik:cocok utk kebutuhan kerja,5,4,1693401941,fitur terbaik cocok utk kebutuhan kerja,fitur terbaik cocok utk kebutuhan kerja,6,positive,0.75
65xwbpr2bz,"Fungsi:barangnya bagus
Kondisi Barang:hidup
Desain:oke nggak ada yang lecek

M kasih banyak,,sampainya dengan selamat,,laptopnya di pilihin merek yang bagus..",5,0,1719181350,fungsi barangnya bagus kondisi barang hidup desain oke nggak ada yang lecek m kasih banyak sampainya dengan selamat laptopnya di pilihin merek yang bagus,fungsi barangnya bagus kondisi barang hidup desain oke nggak ada yang lecek m kasih banyak sampainya dengan selamat laptopnya di pilihin merek yang bagus,24,positive,0.75
salwasha123,"Fungsi:berfungsi
Desain:bagus
Kondisi Barang:mulud

Semoga awet",5,0,1747993356,fungsi berfungsi desain bagus kondisi barang mulud semoga awet,fungsi berfungsi desain bagus kondisi barang mulud semoga awet,9,positive,0.75
nursyahid999,"Alhamdulillah barang bagus,mulus,sesuai permintaan,cm batreinya kurang tahan lama,tp mantablah,makasis boss kuuuu",5,61,1699830646,alhamdulillah barang bagus mulus sesuai permintaan cm batreinya kurang tahan lama tp mantablah makasis boss kuuuu,alhamdulillah barang bagus mulus sesuai permintaan cm batreinya kurang tahan lama tp mantablah makasis boss kuuuu,16,neutral,0.55
lv373nnf97,,5,90,1707552096,,,1,neutral,0.55
dediagusferiadi,"Fungsi:Berpungsi semua
Kondisi Barang:Oke

Maap kl lambat memberi ulasan ya kak barang oke toko amanah",5,0,1721903805,fungsi berpungsi semua kondisi barang oke maap kl lambat memberi ulasan ya kak barang oke toko amanah,fungsi berpungsi semua kondisi barang oke maap kl lambat memberi ulasan ya kak barang oke toko amanah,17,neutral,0.55
1mastotok1,"Fitur Terbaik:kwalitas barang lebih bagus dari harganya

Saya langsung pakai buat laporan, semua dalam kondisi baik, batre kuat 2 jam, mouse baik , kondisi  mulus, keyboard normal, semua baik deh... Makasih seller .. laporanku dah beres",5,1,1689085058,fitur terbaik kwalitas barang lebih bagus dari harganya saya langsung pakai buat laporan semua dalam kondisi baik batre kuat 2 jam mouse baik kondisi mulus keyboard normal semua baik deh makasih seller laporanku dah beres,fitur terbaik kwalitas barang lebih bagus dari harganya saya langsung pakai buat laporan semua dalam kondisi baik batre kuat 2 jam mouse baik kondisi mulus keyboard normal semua baik deh makasih seller laporanku dah beres,35,positive,0.75
kangmasnoersad,Fitur Terbaik:barang bagus ok... sesikit aja kekurangannya batre cept abis... moga awet,4,12,1719794269,fitur terbaik barang bagus ok sesikit aja kekurangannya batre cept abis moga awet,fitur terbaik barang bagus ok sesikit aja kekurangannya batre cept abis moga awet,13,positive,0.75
karn4ain,"Fungsi:baik
Kondisi Barang:bateray drop hrus slalu di colok carger, kalo gak, laptopny mati.
Desain:bagus",3,0,1730289330,fungsi baik kondisi barang bateray drop hrus slalu di colok carger kalo gak laptopny mati desain bagus,fungsi baik kondisi barang bateray drop hrus slalu di colok carger kalo gak laptopny mati desain bagus,17,positive,0.75
javastorebcl,Barang sudah sampai dengan selamat... Smoga awet.,5,3,1680968928,barang sudah sampai dengan selamat smoga awet,barang sudah sampai dengan selamat smoga awet,7,neutral,0.55
pujiritanti,"Cepat, rapi, aman, packingnya tebel... Terima kasih semoga berkah ya.. Dan sukses untuk anda.. 😍🙏",5,0,1692018135,cepat rapi aman packingnya tebel terima kasih semoga berkah ya dan sukses untuk anda,cepat rapi aman packingnya tebel terima kasih semoga berkah ya dan sukses untuk anda,14,positive,0.75
ryaan.064,"Fungsi:berfungsi dengan baik
Kondisi Barang:mulus
Desain:manteb",5,0,1728910234,fungsi berfungsi dengan baik kondisi barang mulus desain manteb,fungsi berfungsi dengan baik kondisi barang mulus desain manteb,9,neutral,0.55
8vyw7h71l2,"merk lain dari stok pesanan
Beberapa tombol keyboard off
yah sudahlah..
terima kasih",4,4,1693038143,merk lain dari stok pesanan beberapa tombol keyboard off yah sudahlah terima kasih,merk lain dari stok pesanan beberapa tombol keyboard off yah sudahlah terima kasih,13,neutral,0.55
udinarma90,"Sepadan dengan Harga:Alhamdulillah dapet yg bisa di upgrade

Mantap tapi ko chat nya ga pernah di bls",5,0,1702276297,sepadan dengan harga alhamdulillah dapet yg bisa di upgrade mantap tapi ko chat nya ga pernah di bls,sepadan dengan harga alhamdulillah dapet yg bisa di upgrade mantap tapi ko chat nya ga pernah di bls,18,positive,0.75
radityarusli75,,5,14,1697227444,,,1,neutral,0.55
nadilamotor,"Fungsi:ok
Desain:ok
Kondisi Barang:ok

Seller amanah terima kasih bos ku",5,0,1753302824,fungsi ok desain ok kondisi barang ok seller amanah terima kasih bos ku,fungsi ok desain ok kondisi barang ok seller amanah terima kasih bos ku,13,neutral,0.55
saraastari,"Fungsi:semuanya beroperasi dg baik
Desain:menarik
Kondisi Barang:dtng dlm keadaan baik cuma ada leset leset di area belakang

Bagus sekali dg hrga yg begitu terjangkau😍
Next order lagi 🥰",4,1,1743572575,fungsi semuanya beroperasi dg baik desain menarik kondisi barang dtng dlm keadaan baik cuma ada leset leset di area belakang bagus sekali dg hrga yg begitu terjangkau next order lagi,fungsi semuanya beroperasi dg baik desain menarik kondisi barang dtng dlm keadaan baik cuma ada leset leset di area belakang bagus sekali dg hrga yg begitu terjangkau next order lagi,30,positive,0.75
aulianandana,,5,16,1697483139,,,1,neutral,0.55
heriyaniaulialea,"Sepadan dengan Harga:sepadan dengan harga

Barang sesuai deskripsi semua berfungsi baik",4,1,1709162811,sepadan dengan harga sepadan dengan harga barang sesuai deskripsi semua berfungsi baik,sepadan dengan harga sepadan dengan harga barang sesuai deskripsi semua berfungsi baik,12,positive,0.75
billyjacknendissa,"Fitur Terbaik:Peking nya rapih
Sepadan dengan Harga:Mantap Min

Trm ksh Min barang barang nya masih bagus, sukses terus Min 🙏🙏",5,0,1703221049,fitur terbaik peking nya rapih sepadan dengan harga mantap min trm ksh min barang barang nya masih bagus sukses terus min,fitur terbaik peking nya rapih sepadan dengan harga mantap min trm ksh min barang barang nya masih bagus sukses terus min,21,positive,0.75
nenih_naran,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:ekonomis

Terimakasih barang sudah sampai harga sangat terjangkau terimakasih seller amanah nya",5,7,1741752179,fitur terbaik sangat baik sepadan dengan harga ekonomis terimakasih barang sudah sampai harga sangat terjangkau terimakasih seller amanah nya,fitur terbaik sangat baik sepadan dengan harga ekonomis terimakasih barang sudah sampai harga sangat terjangkau terimakasih seller amanah nya,19,neutral,0.55
yudhialdy,,5,3,1708167160,,,1,neutral,0.55
3nzcl85m4_,"Fungsi:berfungsi dengan baik, semua tombol berfungsi, sudah d instal aplikasi yg diinginkan
Kondisi Barang:baik
Desain:menarik,kokoh

Barang sampai dengan selamat, packing bagus, aman, kurir jg ramah, barang dengan harga segitu berkualitas sekali, recommended belanja di sini....",5,0,1729036722,fungsi berfungsi dengan baik semua tombol berfungsi sudah d instal aplikasi yg diinginkan kondisi barang baik desain menarik kokoh barang sampai dengan selamat packing bagus aman kurir jg ramah barang dengan harga segitu berkualitas sekali recommended belanja di sini,fungsi berfungsi dengan baik semua tombol berfungsi sudah d instal aplikasi yg diinginkan kondisi barang baik desain menarik kokoh barang sampai dengan selamat packing bagus aman kurir jg ramah barang dengan harga segitu berkualitas sekali recommended belanja di sini,39,positive,0.75
mutiarakomputer,"leptopnya alhamdulillah berfungsi semua normal spadan dengan harga,, cuma mereknya tidak sesuai dengan foto yang ada di diskripsi",4,0,1742622297,leptopnya alhamdulillah berfungsi semua normal spadan dengan harga cuma mereknya tidak sesuai dengan foto yang ada di diskripsi,leptopnya alhamdulillah berfungsi semua normal spadan dengan harga cuma mereknya tidak sesuai dengan foto yang ada di diskripsi,18,neutral,0.55
mainanrajeh,"Fitur Terbaik:mantap

Seller ok",5,1,1696140354,fitur terbaik mantap seller ok,fitur terbaik mantap seller ok,5,positive,0.75
harjokoabadijayamotor,"Fitur Terbaik:bagus barangnya
Sepadan dengan Harga:pas harganya",5,0,1702369502,fitur terbaik bagus barangnya sepadan dengan harga pas harganya,fitur terbaik bagus barangnya sepadan dengan harga pas harganya,9,positive,0.75
erwinmunthe75,Bagus ...mantap,5,5,1699857364,bagus mantap,bagus mantap,2,positive,0.75
t*****l,"Fungsi:berfungsi dengan baik
Kondisi Barang:lumayan mulus

Mksh untuk pnjualnya,pakingnya aman bgt smga awet",5,0,1762654814,fungsi berfungsi dengan baik kondisi barang lumayan mulus mksh untuk pnjualnya pakingnya aman bgt smga awet,fungsi berfungsi dengan baik kondisi barang lumayan mulus mksh untuk pnjualnya pakingnya aman bgt smga awet,16,neutral,0.55
abib_tea,"Barang sudah di terima, sementara normal hanya satu yg terdeksi untuk klik kanan tidak berfungsi",5,0,1695978813,barang sudah di terima sementara normal hanya satu yg terdeksi untuk klik kanan tidak berfungsi,barang sudah di terima sementara normal hanya satu yg terdeksi untuk klik kanan tidak berfungsi,15,negative,0.75
mia4udina,"Laptop beroperasi dengan baik , pengiriman aman",5,0,1755171519,laptop beroperasi dengan baik pengiriman aman,laptop beroperasi dengan baik pengiriman aman,6,neutral,0.55
yayan733,"Fungsi:ok
Desain:ok
Kondisi Barang:bagus

Paket nya udah datang dari kemarin maaf kak baru kasih ulasannya karena lagi sibuk banget,, laptopnya bagus,mulus pokoknya mantap ini pembelian ku yang kedua kalinya ditoko ini amanah banget pokoknya selalu puas belanja ditoko ini,,jadi langganan pokoknya toko ini,, nanti kalau ada yang pesan laptop lagi aku pesan lagi kak laptopnya mantap 👍👍 pertahankan slalu kak kualitasnya n buat mas kurir udah langganan",5,0,1737245945,fungsi ok desain ok kondisi barang bagus paket nya udah datang dari kemarin maaf kak baru kasih ulasannya karena lagi sibuk banget laptopnya bagus mulus pokoknya mantap ini pembelian ku yang kedua kalinya ditoko ini amanah banget pokoknya selalu puas belanja ditoko ini jadi langganan pokoknya toko ini nanti kalau ada yang pesan laptop lagi aku pesan lagi kak laptopnya mantap pertahankan slalu kak kualitasnya n buat mas kurir udah langganan,fungsi ok desain ok kondisi barang bagus paket nya udah datang dari kemarin maaf kak baru kasih ulasannya karena lagi sibuk banget laptopnya bagus mulus pokoknya mantap ini pembelian ku yang kedua kalinya ditoko ini amanah banget pokoknya selalu puas belanja ditoko ini jadi langganan pokoknya toko ini nanti kalau ada yang pesan laptop lagi aku pesan lagi kak laptopnya mantap pertahankan slalu kak kualitasnya n buat mas kurir udah langganan,71,positive,0.75
mulyana_nana,"Fitur Terbaik:lumayan
Sepadan dengan Harga:ya

Cepat dtng nya",3,2,1708350332,fitur terbaik lumayan sepadan dengan harga ya cepat dtng nya,fitur terbaik lumayan sepadan dengan harga ya cepat dtng nya,10,positive,0.75
indokamila,Mantap laptopnya core i7 ram 16g,5,0,1728992026,mantap laptopnya core i7 ram 16g,mantap laptopnya core i7 ram 16g,6,positive,0.75
12_aman_ja2y,,5,2,1697233927,,,1,neutral,0.55
elizashopie,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan dengan harga

Packing bgus rapi,.
Untuk saat ini kondisi laptop ny masih baik.
GK tau nanti nya, mudah mudahan awet.
Sayang batre nya baru 3 menit udh habis 😭",3,1,1702125579,fitur terbaik baik sepadan dengan harga sepadan dengan harga packing bgus rapi untuk saat ini kondisi laptop ny masih baik gk tau nanti nya mudah mudahan awet sayang batre nya baru 3 menit udh habis,fitur terbaik baik sepadan dengan harga sepadan dengan harga packing bgus rapi untuk saat ini kondisi laptop ny masih baik gk tau nanti nya mudah mudahan awet sayang batre nya baru 3 menit udh habis,35,positive,0.75
r*****r,"Sepadan dengan Harga:mahal dikit
Fitur Terbaik:spek tinggi

Untuk properti karyawan pemula cukup oke, jadi ga perlu invest laptop baru yang mahal. Kalo bisa murah kenapa harus cari yang mahal ?",5,3,1697477896,sepadan dengan harga mahal dikit fitur terbaik spek tinggi untuk properti karyawan pemula cukup oke jadi ga perlu invest laptop baru yang mahal kalo bisa murah kenapa harus cari yang mahal,sepadan dengan harga mahal dikit fitur terbaik spek tinggi untuk properti karyawan pemula cukup oke jadi ga perlu invest laptop baru yang mahal kalo bisa murah kenapa harus cari yang mahal,31,neutral,0.55
yantizulfa502,"Fungsi:dpt berfungsi
Kondisi Barang:sesuai harga
Desain:bagus

Paket mendarat dgn selamat paking rapi cuma batrenya low baru di pake 10 menit mati harus sambil di cas tapi ok lah sesuai harga",3,3,1742453102,fungsi dpt berfungsi kondisi barang sesuai harga desain bagus paket mendarat dgn selamat paking rapi cuma batrenya low baru di pake 10 menit mati harus sambil di cas tapi ok lah sesuai harga,fungsi dpt berfungsi kondisi barang sesuai harga desain bagus paket mendarat dgn selamat paking rapi cuma batrenya low baru di pake 10 menit mati harus sambil di cas tapi ok lah sesuai harga,33,positive,0.75
nonaahmadin,"Fungsi:sedikit agak lemot dn batrei cpt habis🤭 maklum namax jg seken
Desain:leptopnya keren
Kondisi Barang:datang dgn kondisi baik dn aman

Respon penjual cpt sekali ditanggapi, amanah, semoga  leptopx awet walpun sedikit lemot responya",5,0,1747755745,fungsi sedikit agak lemot dn batrei cpt habis maklum namax jg seken desain leptopnya keren kondisi barang datang dgn kondisi baik dn aman respon penjual cpt sekali ditanggapi amanah semoga leptopx awet walpun sedikit lemot responya,fungsi sedikit agak lemot dn batrei cpt habis maklum namax jg seken desain leptopnya keren kondisi barang datang dgn kondisi baik dn aman respon penjual cpt sekali ditanggapi amanah semoga leptopx awet walpun sedikit lemot responya,36,positive,0.75
amiliasara33,"Sepadan dengan Harga:murah

Ndak kaleng2 pokoknya",5,0,1707033401,sepadan dengan harga murah ndak kaleng2 pokoknya,sepadan dengan harga murah ndak kaleng2 pokoknya,7,neutral,0.55
hermansyah365,,5,1,1733301577,,,1,neutral,0.55
maiyarsi13,"Fitur Terbaik:keyboard nya  kena Bg,gak di pencet tapi jalan sendiri

Keyboard nya kena gak di pencet malah jalan sendiri,setiap nonton video YouTube terus pasti balik balik sendiri video nya",2,11,1702506293,fitur terbaik keyboard nya kena bg gak di pencet tapi jalan sendiri keyboard nya kena gak di pencet malah jalan sendiri setiap nonton video youtube terus pasti balik balik sendiri video nya,fitur terbaik keyboard nya kena bg gak di pencet tapi jalan sendiri keyboard nya kena gak di pencet malah jalan sendiri setiap nonton video youtube terus pasti balik balik sendiri video nya,32,neutral,0.55
hamzah0505,Mantap gan sesuai pesanan tks,5,0,1723121636,mantap gan sesuai pesanan tks,mantap gan sesuai pesanan tks,5,positive,0.75
kgsirsandayusman,"Kondisi Barang:kok beda merek.digampar pesen merek toshiba acer..koo yg datang merek dell

Dak sesuai dgn gambar",5,0,1722138898,kondisi barang kok beda merek digampar pesen merek toshiba acer koo yg datang merek dell dak sesuai dgn gambar,kondisi barang kok beda merek digampar pesen merek toshiba acer koo yg datang merek dell dak sesuai dgn gambar,19,positive,0.75
eva_yulianti13,"Sepadan dengan Harga:merk tidak sesuai dengan yg tercntum

Maaf cuma kasih bintang 4 karna baterai sudah tidak berfungsi dengan baik ,nyalainnya garus pakai charger ,kalo dilepas chargernya laptop mati...itu aja sih yang lain MH oke ..",4,5,1719793723,sepadan dengan harga merk tidak sesuai dengan yg tercntum maaf cuma kasih bintang 4 karna baterai sudah tidak berfungsi dengan baik nyalainnya garus pakai charger kalo dilepas chargernya laptop mati itu aja sih yang lain mh oke,sepadan dengan harga merk tidak sesuai dengan yg tercntum maaf cuma kasih bintang 4 karna baterai sudah tidak berfungsi dengan baik nyalainnya garus pakai charger kalo dilepas chargernya laptop mati itu aja sih yang lain mh oke,37,neutral,0.55
rianthea83,Ok mksh barang bisa nyala,5,0,1653739546,ok mksh barang bisa nyala,ok mksh barang bisa nyala,5,neutral,0.55
ks_albi,"Fitur Terbaik:untuk semuanya sesuai yang tercantum di deskripsi

Tetapi Untuk Baterai Tidak Cukup Lama Tetapi Oke lah, Dan Untuk Touch Kanan Dan Kiri Tidak Berfungsi, Jadi Untuk Harga Segini Okelah...
Good Seller",3,2,1702204543,fitur terbaik untuk semuanya sesuai yang tercantum di deskripsi tetapi untuk baterai tidak cukup lama tetapi oke lah dan untuk touch kanan dan kiri tidak berfungsi jadi untuk harga segini okelah good seller,fitur terbaik untuk semuanya sesuai yang tercantum di deskripsi tetapi untuk baterai tidak cukup lama tetapi oke lah dan untuk touch kanan dan kiri tidak berfungsi jadi untuk harga segini okelah good seller,33,negative,0.75
harmenharmen951,"Fungsi:bekerja dengan baik sesuai dengan harapan.
Desain:menarik dengan detail yang sangat bagus.
Kondisi Barang:datang dalam keadaan mulus dan sangat rapi.

Barang bagus tidak mengecewakan dan amanah. 
Awalnya ada keraguan pas tiba barangnya ternyata bagus dan sangat memuaskan dengan harga yang tergolong murah tp bukan murahan. 
Terimakasih. 
Kurir juga sangat ramah.",5,0,1742368292,fungsi bekerja dengan baik sesuai dengan harapan desain menarik dengan detail yang sangat bagus kondisi barang datang dalam keadaan mulus dan sangat rapi barang bagus tidak mengecewakan dan amanah awalnya ada keraguan pas tiba barangnya ternyata bagus dan sangat memuaskan dengan harga yang tergolong murah tp bukan murahan terimakasih kurir juga sangat ramah,fungsi bekerja dengan baik sesuai dengan harapan desain menarik dengan detail yang sangat bagus kondisi barang datang dalam keadaan mulus dan sangat rapi barang bagus tidak mengecewakan dan amanah awalnya ada keraguan pas tiba barangnya ternyata bagus dan sangat memuaskan dengan harga yang tergolong murah tp bukan murahan terimakasih kurir juga sangat ramah,53,positive,0.75
valleria.azzahra,Semoga awet... Sudah ta cek masih mulus... Terimakasih,5,0,1681543711,semoga awet sudah ta cek masih mulus terimakasih,semoga awet sudah ta cek masih mulus terimakasih,8,neutral,0.55
p*****5,"Sempat ragu,tetapi ternyata tokonya sangat amanah barang nya sampai dengan baik",5,0,1733475258,sempat ragu tetapi ternyata tokonya sangat amanah barang nya sampai dengan baik,sempat ragu tetapi ternyata tokonya sangat amanah barang nya sampai dengan baik,12,neutral,0.55
f*****a,"Fitur Terbaik:mantapp pooolllll
Sepadan dengan Harga:sepadan sekali

Kemaren request merk dell atau Toshiba tapi dikirm Lenovo, tapi gpp kok masih tetap puas sama laptop nya
Fitur berfungsi dengan baik, semoga awet, thanks ya seller dan kurir 🙏",5,0,1689642492,fitur terbaik mantapp pooolllll sepadan dengan harga sepadan sekali kemaren request merk dell atau toshiba tapi dikirm lenovo tapi gpp kok masih tetap puas sama laptop nya fitur berfungsi dengan baik semoga awet thanks ya seller dan kurir,fitur terbaik mantapp pooolllll sepadan dengan harga sepadan sekali kemaren request merk dell atau toshiba tapi dikirm lenovo tapi gpp kok masih tetap puas sama laptop nya fitur berfungsi dengan baik semoga awet thanks ya seller dan kurir,38,positive,0.75
waworul,Nex pesan lagi bosku,5,0,1726273451,nex pesan lagi bosku,nex pesan lagi bosku,4,neutral,0.55
mulllyanaa,,5,0,1672494644,,,1,neutral,0.55
n*****h,"Alhamdulillah bagus , semoga awet 🤲🏻
Barakallah seller & bg kurir 🤗",5,1,1700237214,alhamdulillah bagus semoga awet barakallah seller bg kurir,alhamdulillah bagus semoga awet barakallah seller bg kurir,8,positive,0.75
m*****5,"Fitur Terbaik:baik
Sepadan dengan Harga:ya dn murah bngt hrga trjngkau tp msg blm divoba mudah2 awet

Alhmdulillah brng nympk dngn somt dn bs dinylakn...pngemasanya rapi dn bnr2 aman trmksh shoper ats kprcyaanya",5,5,1686631750,fitur terbaik baik sepadan dengan harga ya dn murah bngt hrga trjngkau tp msg blm divoba mudah2 awet alhmdulillah brng nympk dngn somt dn bs dinylakn pngemasanya rapi dn bnr2 aman trmksh shoper ats kprcyaanya,fitur terbaik baik sepadan dengan harga ya dn murah bngt hrga trjngkau tp msg blm divoba mudah2 awet alhmdulillah brng nympk dngn somt dn bs dinylakn pngemasanya rapi dn bnr2 aman trmksh shoper ats kprcyaanya,35,positive,0.75
m*****0,"Fitur Terbaik:Fisik lumayan
Sepadan dengan Harga:ya ya ya

Batre boros harus sambil cas",4,1,1708350261,fitur terbaik fisik lumayan sepadan dengan harga ya ya ya batre boros harus sambil cas,fitur terbaik fisik lumayan sepadan dengan harga ya ya ya batre boros harus sambil cas,15,neutral,0.55
hatim.86,,5,12,1697484290,,,1,neutral,0.55
toko.quinn,"Fungsi:baik
Desain:baik
Kondisi Barang:baik

Bagus, ga nyangka sebagus ini body mulus, berfungsi dengan baik sesuai deskriosi, seller ramah fast respond juga packing sangat baik tebal pengiriman juga cepat next klo butuh yang lainnorder di sini lagi",5,0,1746518667,fungsi baik desain baik kondisi barang baik bagus ga nyangka sebagus ini body mulus berfungsi dengan baik sesuai deskriosi seller ramah fast respond juga packing sangat baik tebal pengiriman juga cepat next klo butuh yang lainnorder di sini lagi,fungsi baik desain baik kondisi barang baik bagus ga nyangka sebagus ini body mulus berfungsi dengan baik sesuai deskriosi seller ramah fast respond juga packing sangat baik tebal pengiriman juga cepat next klo butuh yang lainnorder di sini lagi,39,positive,0.75
7u3tlkvad8,,5,0,1700629555,,,1,neutral,0.55
_7tjze8iz9,"Terima kasih paketxa udah datang,,,di terima dalam keadaan baik,,tidak ada lecet sedikit pun,,,mantap tokohx,,,
Kurirxa juga baik dan ramah pokokxa the best👍👍",5,0,1760094259,terima kasih paketxa udah datang di terima dalam keadaan baik tidak ada lecet sedikit pun mantap tokohx kurirxa juga baik dan ramah pokokxa the best,terima kasih paketxa udah datang di terima dalam keadaan baik tidak ada lecet sedikit pun mantap tokohx kurirxa juga baik dan ramah pokokxa the best,25,neutral,0.55
