username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
rahulbedowi,,5,0,1764684341,,,1,neutral,0.55
ryokazuki011,,5,0,1764758595,,,1,neutral,0.55
lmxzt4w2yn,,5,0,1764085556,,,1,neutral,0.55
2009y6weco,,5,0,1764815383,,,1,neutral,0.55
pphs140722,,5,0,1765026602,,,1,neutral,0.55
2yp7h5vi4y,,5,0,1765090545,,,1,neutral,0.55
anggigobey,,5,0,1764902457,,,1,neutral,0.55
n2_e9551_8,,5,0,1765416257,,,1,neutral,0.55
rgwic_oerl,,5,0,1765532209,,,1,neutral,0.55
qap9je6z3e,,5,0,1765618168,,,1,neutral,0.55
wegi_irawn,,5,0,1765802496,,,1,neutral,0.55
panglimagelo,,5,0,1765804160,,,1,neutral,0.55
agusrahmadani481,,5,0,1765807113,,,1,neutral,0.55
mhmmdibra145,,5,0,1765600992,,,1,neutral,0.55
rickisanjaya200,,5,0,1765616029,,,1,neutral,0.55
rohmat0708,,5,0,1765625101,,,1,neutral,0.55
wjfek46cdz,,5,0,1765891514,,,1,neutral,0.55
poskestrenn,,5,0,1765879815,,,1,neutral,0.55
kencikputrasulung,,5,0,1765902417,,,1,neutral,0.55
j6y37j8opc,,4,0,1760355522,,,1,neutral,0.55
e2sps6y_sx,,4,0,1760411322,,,1,neutral,0.55
8ow48lg5ao,,4,0,1758085043,,,1,neutral,0.55
arfel123,,4,0,1758171247,,,1,neutral,0.55
henrymarwan,,4,0,1759917959,,,1,neutral,0.55
j3d646ze_l,,4,0,1760083605,,,1,neutral,0.55
rina_qnacwp,,4,0,1761174008,,,1,neutral,0.55
8kky_,,4,0,1757164123,,,1,neutral,0.55
8ow48lg5ao,,4,0,1758085043,,,1,neutral,0.55
arfel123,,4,0,1758171247,,,1,neutral,0.55
5d0mgcv467,,4,0,1759696890,,,1,neutral,0.55
henrymarwan,,4,0,1759917959,,,1,neutral,0.55
j3d646ze_l,,4,0,1760083605,,,1,neutral,0.55
j6y37j8opc,,4,0,1760355522,,,1,neutral,0.55
e2sps6y_sx,,4,0,1760411322,,,1,neutral,0.55
mfatir22,,4,0,1761217760,,,1,neutral,0.55
rina_qnacwp,,4,0,1761174008,,,1,neutral,0.55
38c__68ax9,,4,0,1761230912,,,1,neutral,0.55
jle908ngzn,,4,0,1761545845,,,1,neutral,0.55
boywilliham,,4,0,1761464873,,,1,neutral,0.55
sugihartointanpermata,,4,0,1759888652,,,1,neutral,0.55
lugh_tuatha,,4,0,1761835809,,,1,neutral,0.55
baron_roni,,4,0,1761648487,,,1,neutral,0.55
ayukrisdiyanti739,,4,0,1759903618,,,1,neutral,0.55
indratambir,,4,0,1762087293,,,1,neutral,0.55
yayanlindasarie,,4,0,1759434447,,,1,neutral,0.55
k*****n,,4,0,1762230131,,,1,neutral,0.55
ompongspeed701,,4,0,1762252792,,,1,neutral,0.55
sitie_dwie,,4,0,1762325248,,,1,neutral,0.55
yadiisbck,,4,0,1762414063,,,1,neutral,0.55
urboii21,,4,0,1762665430,,,1,neutral,0.55
tatangsuntana492,,4,0,1762910499,,,1,neutral,0.55
hendra12536,,4,0,1763037609,,,1,neutral,0.55
titikristiyaningsih139,,4,0,1763874070,,,1,neutral,0.55
berlinzstore,,4,0,1763944421,,,1,neutral,0.55
usup.dodi,,4,0,1763564386,,,1,neutral,0.55
tedisutiyoso,,4,0,1763451388,,,1,neutral,0.55
ifrrhxlbfg,,4,0,1764394446,,,1,neutral,0.55
sukmahadilogawa,,4,0,1765055606,,,1,neutral,0.55
z*****f,,4,0,1765007073,,,1,neutral,0.55
ozibae162,,4,0,1765912354,,,1,neutral,0.55
rangga.bu,,3,0,1755234152,,,1,neutral,0.55
eqnrx4nia3,,3,0,1763522323,,,1,neutral,0.55
t*****3,,3,0,1753949464,,,1,neutral,0.55
rikaharleni,,3,0,1754794658,,,1,neutral,0.55
ismadepmngks,,3,0,1755843173,,,1,neutral,0.55
jamuhurslk,,3,0,1757150474,,,1,neutral,0.55
moxr242217,,3,0,1760580570,,,1,neutral,0.55
totomagerenak,,3,0,1757958950,,,1,neutral,0.55
tfitri09876,,3,0,1761301282,,,1,neutral,0.55
budisyarifudin180,,3,0,1761279509,,,1,neutral,0.55
u59o5dlh4b,,3,0,1760848993,,,1,neutral,0.55
ujangibur,,3,0,1761090178,,,1,neutral,0.55
fhikachintya,,3,0,1763172797,,,1,neutral,0.55
eqnrx4nia3,,3,0,1763522323,,,1,neutral,0.55
t*****3,,3,0,1753949464,,,1,neutral,0.55
jamuhurslk,,3,0,1757150474,,,1,neutral,0.55
rangga.bu,,3,0,1755234152,,,1,neutral,0.55
hamka723,,3,0,1761774739,,,1,neutral,0.55
suryadharmaadji,,3,0,1761899093,,,1,neutral,0.55
3zn1ahmyf9,,3,0,1762808910,,,1,neutral,0.55
r*****1,,3,0,1762732493,,,1,neutral,0.55
anzc3bi6yf,,3,0,1765862372,,,1,neutral,0.55
ibnu1146,,3,0,1765931529,,,1,neutral,0.55
jonalasaba212,,1,0,1760599467,,,1,neutral,0.55
5n7hsd_949,,2,0,1759913181,,,1,neutral,0.55
a*****6,,2,0,1763790591,,,1,neutral,0.55
anusilpc,,2,0,1765289968,,,1,neutral,0.55
reihanazhar,,1,0,1758031876,,,1,neutral,0.55
lwzvvtvvm6,,1,0,1758920923,,,1,neutral,0.55
q37laj6dr6,,1,0,1760775322,,,1,neutral,0.55
o_4g8ush8u,,1,0,1763700664,,,1,neutral,0.55
lameldaseptiyani064,,1,0,1765012140,,,1,neutral,0.55
a*****1,,5,0,1757576517,,,1,neutral,0.55
irfantebas,,5,0,1762259927,,,1,neutral,0.55
upi_ja,,5,0,1760526729,,,1,neutral,0.55
vsgnf36tel,,5,0,1761001632,,,1,neutral,0.55
ochyy09,,5,0,1765609907,,,1,neutral,0.55
arkhanku,,5,0,1761235220,,,1,neutral,0.55
mp78aneli,,5,0,1764295478,,,1,neutral,0.55
4uxuxtc0vt,,5,0,1758428923,,,1,neutral,0.55
ef4pf26f5x,,5,0,1757168098,,,1,neutral,0.55
azizutama,,5,0,1764741123,,,1,neutral,0.55
8r_3_k0h66,,5,0,1765877305,,,1,neutral,0.55
ozanbilal,,5,0,1765844673,,,1,neutral,0.55
hendritina946,,4,1,1765096852,,,1,neutral,0.55
ekadede,,5,0,1763959335,,,1,neutral,0.55
v87lhekj5a,,5,0,1764389115,,,1,neutral,0.55
leexie781,,2,1,1765501046,,,1,neutral,0.55
aswansetiawan874,,5,0,1764290210,,,1,neutral,0.55
raffifii691,,5,1,1763539871,,,1,neutral,0.55
