username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count
ling2ed0,"semuanya berfungsi dengan baik gan

terimakasih gan 🙏",5,1,1708182120,semuanya berfungsi dengan baik gan terimakasih gan,semuanya berfungsi dengan baik gan terimakasih gan,7
rahmatdindara,"Alhamdulillah aman dan amanah, semoga makin jaya ya bang, lancar bang mantab",5,1,1737621500,alhamdulillah aman dan amanah semoga makin jaya ya bang lancar bang mantab,alhamdulillah aman dan amanah semoga makin jaya ya bang lancar bang mantab,12
r*****t,"Mantap, semoga aman, tp kok gak ada kertas garansinya ya...",5,1,1757234646,mantap semoga aman tp kok gak ada kertas garansinya ya,mantap semoga aman tp kok gak ada kertas garansinya ya,10
m*****o,"Alhamdulillah sudah di pasang ke pc 
Semoga awet dan berkah Aamiin",5,0,1688345736,alhamdulillah sudah di pasang ke pc semoga awet dan berkah aamiin,alhamdulillah sudah di pasang ke pc semoga awet dan berkah aamiin,11
dwiky.heri,"Packing ✅
Produk ✅
Proteksi ✅

Fix langganan 🔥🔥",5,0,1721869130,packing produk proteksi fix langganan,packing produk proteksi fix langganan,5
serbaneka_store.id,"Packingnya sangat aman dan rapi
Barang sesuai pesanan
Pokoknya recomend dah👍",5,0,1662279186,packingnya sangat aman dan rapi barang sesuai pesanan pokoknya recomend dah,packingnya sangat aman dan rapi barang sesuai pesanan pokoknya recomend dah,11
shendian,"Barang udah stress test 1jm, dipakai maen game 4jm, dioc ga ada masalah, packing juga rapih dan aman",5,0,1688326238,barang udah stress test 1jm dipakai maen game 4jm dioc ga ada masalah packing juga rapih dan aman,barang udah stress test 1jm dipakai maen game 4jm dioc ga ada masalah packing juga rapih dan aman,18
arfaannnh,"Sampai dengan baik, belom di coba karna motherboard nya belum ada",5,0,1659147725,sampai dengan baik belom di coba karna motherboard nya belum ada,sampai dengan baik belom di coba karna motherboard nya belum ada,11
didik.achiriyanto,Mantap lancar jaya,5,1,1644280974,mantap lancar jaya,mantap lancar jaya,3
cyberinvesta,Produk sesuai deskripsi. Packing aman. Pengiriman juga cepat. Terimakasih.,5,0,1724558313,produk sesuai deskripsi packing aman pengiriman juga cepat terimakasih,produk sesuai deskripsi packing aman pengiriman juga cepat terimakasih,9
gapush,"Barang terbungkus dengan rapi, belum di coba semoga bisa di gunakan ke 2 nya",5,0,1679719142,barang terbungkus dengan rapi belum di coba semoga bisa di gunakan ke 2 nya,barang terbungkus dengan rapi belum di coba semoga bisa di gunakan ke 2 nya,14
v4scent,"Fitur Terbaik:murah
Sepadan dengan Harga:boleh lah

Barang berfungsi dengan baik... Pengiriman cepat karena langsung diproses pada hari kita order.... Semoga awet barangnya",5,0,1685376344,fitur terbaik murah sepadan dengan harga boleh lah barang berfungsi dengan baik pengiriman cepat karena langsung diproses pada hari kita order semoga awet barangnya,fitur terbaik murah sepadan dengan harga boleh lah barang berfungsi dengan baik pengiriman cepat karena langsung diproses pada hari kita order semoga awet barangnya,24
votentic,"Fitur Terbaik:produk berkualitas
Sepadan dengan Harga:kompetitif

Sesuai dengan pesanan, kualitas produk istimewa⭐⭐⭐⭐⭐⭐⭐⭐👍👍👍👍👍",5,0,1671081655,fitur terbaik produk berkualitas sepadan dengan harga kompetitif sesuai dengan pesanan kualitas produk istimewa,fitur terbaik produk berkualitas sepadan dengan harga kompetitif sesuai dengan pesanan kualitas produk istimewa,14
g*****e,"Fitur Terbaik:terbaca
Sepadan dengan Harga:murah

Baguss",5,0,1701788599,fitur terbaik terbaca sepadan dengan harga murah baguss,fitur terbaik terbaca sepadan dengan harga murah baguss,8
garutbagngloves,"Barang ori , pengiriman super cepat , admin sellernya ada respon baik , semoga klaim garansi life time / aftersales nya bagus",5,0,1688239851,barang ori pengiriman super cepat admin sellernya ada respon baik semoga klaim garansi life time aftersales nya bagus,barang ori pengiriman super cepat admin sellernya ada respon baik semoga klaim garansi life time aftersales nya bagus,18
arifinplw,"Ok sesuai pesanan, blm dicoba semoga tdk ada kendala",5,0,1683618378,ok sesuai pesanan blm dicoba semoga tdk ada kendala,ok sesuai pesanan blm dicoba semoga tdk ada kendala,9
avilady.f09,Pengiriman cepet. Bungkusnya tebel. Sesuai. Barangnya masik belum di cobak. Semoga aja bisa awet.,5,0,1677662287,pengiriman cepet bungkusnya tebel sesuai barangnya masik belum di cobak semoga aja bisa awet,pengiriman cepet bungkusnya tebel sesuai barangnya masik belum di cobak semoga aja bisa awet,14
ahmad_mrjack,terima kasih.... paket telah sampai.... semoga manfaat dan berfungsi normal...,5,0,1638166446,terima kasih paket telah sampai semoga manfaat dan berfungsi normal,terima kasih paket telah sampai semoga manfaat dan berfungsi normal,10
a*****3,"Fitur Terbaik:Ram nya KW tidak ori Serial Number & Speed Exit tidak sama
Sepadan dengan Harga:iya sepadan

Harga boleh segitu tapi percuma kualitas Draf Manifacture dan Speed Exit  serial g sesuai sama RAM yang ori",2,32,1757226692,fitur terbaik ram nya kw tidak ori serial number speed exit tidak sama sepadan dengan harga iya sepadan harga boleh segitu tapi percuma kualitas draf manifacture dan speed exit serial g sesuai sama ram yang ori,fitur terbaik ram nya kw tidak ori serial number speed exit tidak sama sepadan dengan harga iya sepadan harga boleh segitu tapi percuma kualitas draf manifacture dan speed exit serial g sesuai sama ram yang ori,36
afdhan07,"Segel n baru moga aweet
Bisa OC ke 3200 di Ryzen 👍👍",5,0,1672010068,segel n baru moga aweet bisa oc ke 3200 di ryzen,segel n baru moga aweet bisa oc ke 3200 di ryzen,11
ar.raffa,Sangat puas karena bahan ny bagus dan pengiriman nya sangat aman dan bubblewarp nya teball sipp toko ini,5,0,1648195678,sangat puas karena bahan ny bagus dan pengiriman nya sangat aman dan bubblewarp nya teball sipp toko ini,sangat puas karena bahan ny bagus dan pengiriman nya sangat aman dan bubblewarp nya teball sipp toko ini,18
dendiraptma,"So far, percobaan di Hogwart Legacy lancar. Di CPU-Z juga terbaca 16gb dual channel 2666 mhz. Di bios juga terbaca. Keren..",5,0,1688165203,so far percobaan di hogwart legacy lancar di cpu z juga terbaca 16gb dual channel 2666 mhz di bios juga terbaca keren,so far percobaan di hogwart legacy lancar di cpu z juga terbaca 16gb dual channel 2666 mhz di bios juga terbaca keren,22
oranglahbozs11223,"Work 100% tanpa kendala mantap, seller juga gercep dan langsung dikirim hari itu juga",5,0,1734746751,work 100 tanpa kendala mantap seller juga gercep dan langsung dikirim hari itu juga,work 100 tanpa kendala mantap seller juga gercep dan langsung dikirim hari itu juga,14
pandi1412,"Fitur Terbaik:Sdh Ada Heatsinknya
Sepadan dengan Harga:Dan Kulitasnya

Pengiriman Cepat, Berfungsi Dengan Baik Recomendedlah!",5,0,1688725645,fitur terbaik sdh ada heatsinknya sepadan dengan harga dan kulitasnya pengiriman cepat berfungsi dengan baik recomendedlah,fitur terbaik sdh ada heatsinknya sepadan dengan harga dan kulitasnya pengiriman cepat berfungsi dengan baik recomendedlah,16
georanger,Beli ram yang ke 2x produk berfungsi baik..dan pair dengan sebelumnya..😁,5,0,1690182340,beli ram yang ke 2x produk berfungsi baik dan pair dengan sebelumnya,beli ram yang ke 2x produk berfungsi baik dan pair dengan sebelumnya,12
idham750,Barang sesuai dengan pesanan respon penjual cepat mantapp,5,0,1669312226,barang sesuai dengan pesanan respon penjual cepat mantapp,barang sesuai dengan pesanan respon penjual cepat mantapp,8
clokgo,Mantap tapi blm dicoba tinggal nunggu casing doang,5,0,1616495719,mantap tapi blm dicoba tinggal nunggu casing doang,mantap tapi blm dicoba tinggal nunggu casing doang,8
yudistra1612,"Fungsi:Bekerja
Keaslian:Asli

Pertama kali beli langsung 2, ternyata ada q yang eror dan blue screen untungnya proses pengembalian mudah dan tidak di persulit, dan beli lagi yg 2x aman tanpa blue screen sesuai dengan deskripsi",2,0,1756103904,fungsi bekerja keaslian asli pertama kali beli langsung 2 ternyata ada q yang eror dan blue screen untungnya proses pengembalian mudah dan tidak di persulit dan beli lagi yg 2x aman tanpa blue screen sesuai dengan deskripsi,fungsi bekerja keaslian asli pertama kali beli langsung 2 ternyata ada q yang eror dan blue screen untungnya proses pengembalian mudah dan tidak di persulit dan beli lagi yg 2x aman tanpa blue screen sesuai dengan deskripsi,37
birdpo,"Fungsi:Ram pada umumnya

Semoga awet dan bagus, blm dicoba nunggu part² lain",5,0,1744167880,fungsi ram pada umumnya semoga awet dan bagus blm dicoba nunggu part lain,fungsi ram pada umumnya semoga awet dan bagus blm dicoba nunggu part lain,13
wanbob1,"Barang menadarat dengan selamat. Peengiriman sangat cepat, gak nyangka udah nyampai. Barang belum di coba karena temen-temennya belum datang.",5,0,1666266413,barang menadarat dengan selamat peengiriman sangat cepat gak nyangka udah nyampai barang belum di coba karena temen temennya belum datang,barang menadarat dengan selamat peengiriman sangat cepat gak nyangka udah nyampai barang belum di coba karena temen temennya belum datang,20
rachmadityoramadani,Fitur Terbaik:mantab gan. mendarat dengan selamat. mulus. paking aman.,5,0,1666066847,fitur terbaik mantab gan mendarat dengan selamat mulus paking aman,fitur terbaik mantab gan mendarat dengan selamat mulus paking aman,10
s*****g,"Barang sampai dengan selamat

blum saya tes masih menunggu komponen lain

semoga lancar jaya thanks 🙏🏻",5,0,1672480490,barang sampai dengan selamat blum saya tes masih menunggu komponen lain semoga lancar jaya thanks,barang sampai dengan selamat blum saya tes masih menunggu komponen lain semoga lancar jaya thanks,15
jessicarfd,Barangnya bagus sesuai gambar realpict cepat sampai juga dan aman packingnya terimakasih sudah menjalankan amanahh sukses selalu min,5,0,1688772264,barangnya bagus sesuai gambar realpict cepat sampai juga dan aman packingnya terimakasih sudah menjalankan amanahh sukses selalu min,barangnya bagus sesuai gambar realpict cepat sampai juga dan aman packingnya terimakasih sudah menjalankan amanahh sukses selalu min,18
azureedd,"Fitur Terbaik:Lumayan sesuai dengan harga
Sepadan dengan Harga:harga murah dibandingkan toko lain

Dicoba jalan lancar seller fast respon rekomendasi pokoknya",5,0,1679475541,fitur terbaik lumayan sesuai dengan harga sepadan dengan harga harga murah dibandingkan toko lain dicoba jalan lancar seller fast respon rekomendasi pokoknya,fitur terbaik lumayan sesuai dengan harga sepadan dengan harga harga murah dibandingkan toko lain dicoba jalan lancar seller fast respon rekomendasi pokoknya,22
lordnyemil25,"Fitur Terbaik:bagus

Mantep banget ini ramnya kedetect semoga bisa dipake awet🙏 pengirimannya juga cepat cuma 2hari sudah sampai, sellernya juga fast respon 👍",4,1,1675775489,fitur terbaik bagus mantep banget ini ramnya kedetect semoga bisa dipake awet pengirimannya juga cepat cuma 2hari sudah sampai sellernya juga fast respon,fitur terbaik bagus mantep banget ini ramnya kedetect semoga bisa dipake awet pengirimannya juga cepat cuma 2hari sudah sampai sellernya juga fast respon,23
d*****i,"Fungsi:baik
Keaslian:oke

Sdh di pasang hasilnya oke. Next order lagi.",5,0,1753142959,fungsi baik keaslian oke sdh di pasang hasilnya oke next order lagi,fungsi baik keaslian oke sdh di pasang hasilnya oke next order lagi,12
didiracing,Semoga bagus masi nunggu prosesornya biar bsa d pake,5,0,1688787399,semoga bagus masi nunggu prosesornya biar bsa d pake,semoga bagus masi nunggu prosesornya biar bsa d pake,9
sugihharyati,Barangnya bagus.. kurirnya ramah,5,1,1688295451,barangnya bagus kurirnya ramah,barangnya bagus kurirnya ramah,4
adhifmada,Barang sesuai pesanan mantab terima kasih,5,0,1684052045,barang sesuai pesanan mantab terima kasih,barang sesuai pesanan mantab terima kasih,6
_bustanul_arifin,"Sepadan dengan Harga:sepadan
Fitur Terbaik:original

Makasih seller....",5,0,1697111959,sepadan dengan harga sepadan fitur terbaik original makasih seller,sepadan dengan harga sepadan fitur terbaik original makasih seller,9
irwansyah270789,"Blom dicoba sih..masih nunggu komponen yg lainnya
Terima kasih..",5,0,1688328571,blom dicoba sih masih nunggu komponen yg lainnya terima kasih,blom dicoba sih masih nunggu komponen yg lainnya terima kasih,10
hermanminutestomidnightpelangi,"Pengiriman cepat 
Pengiriman cepat 
Pengiriman cepat 
Pengiriman cepat 
Pengiriman cepat",5,0,1688437175,pengiriman cepat pengiriman cepat pengiriman cepat pengiriman cepat pengiriman cepat,pengiriman cepat pengiriman cepat pengiriman cepat pengiriman cepat pengiriman cepat,10
anisa_ladju,,5,3,1688716928,,nan,1
ayadiyulianto,"Belum di coba, masih nunggu part lain, bubble wrap sangat tebal 10 lapis",5,0,1618734714,belum di coba masih nunggu part lain bubble wrap sangat tebal 10 lapis,belum di coba masih nunggu part lain bubble wrap sangat tebal 10 lapis,13
dicky_basic,"packing y oke bgt...  belum dicoba karna nunggu part lain y, semoga aman...",5,0,1646910167,packing y oke bgt belum dicoba karna nunggu part lain y semoga aman,packing y oke bgt belum dicoba karna nunggu part lain y semoga aman,13
arikbalasyik,,5,0,1637201002,,nan,1
teguh_aryo_timur,"Fungsi:baik
Keaslian:mungkin barang kw
Fitur:bagus

Yang penting lancar & cuan soalnya mau dijual buat paketan.",5,0,1723018602,fungsi baik keaslian mungkin barang kw fitur bagus yang penting lancar cuan soalnya mau dijual buat paketan,fungsi baik keaslian mungkin barang kw fitur bagus yang penting lancar cuan soalnya mau dijual buat paketan,17
,"Barang sudah sampai cepet banget, tapi agak kecewa case ram nya lecet padahal segel masih utuh, tapi gapapa, semoga ramnya bagus..👍",5,1,1606029143,barang sudah sampai cepet banget tapi agak kecewa case ram nya lecet padahal segel masih utuh tapi gapapa semoga ramnya bagus,barang sudah sampai cepet banget tapi agak kecewa case ram nya lecet padahal segel masih utuh tapi gapapa semoga ramnya bagus,21
dedehabib78,Fitur Terbaik:berjalan dengan lancar tidak ada kendala,5,0,1705483767,fitur terbaik berjalan dengan lancar tidak ada kendala,fitur terbaik berjalan dengan lancar tidak ada kendala,8
bnoscctv,,5,2,1688389760,,nan,1
galangprakarsa,"Barang sesuai pesanan, sudah terpasang. Mantap sekali. Terimakasih.",5,0,1688216346,barang sesuai pesanan sudah terpasang mantap sekali terimakasih,barang sesuai pesanan sudah terpasang mantap sekali terimakasih,8
u*****a,Barang sudah diterima dengan baik. Maaf baru review. Thank you seller,5,0,1707214413,barang sudah diterima dengan baik maaf baru review thank you seller,barang sudah diterima dengan baik maaf baru review thank you seller,11
ali_oswaldo_maulana_woretma,"Fitur Terbaik:Mantap
Sepadan dengan Harga:Worth it

Bagus mantap",5,0,1714475243,fitur terbaik mantap sepadan dengan harga worth it bagus mantap,fitur terbaik mantap sepadan dengan harga worth it bagus mantap,10
rexar.21,"Produk dan spek sesuai. Sudah dicoba, bisa dan terbaca tanpa kendala.",5,0,1663720610,produk dan spek sesuai sudah dicoba bisa dan terbaca tanpa kendala,produk dan spek sesuai sudah dicoba bisa dan terbaca tanpa kendala,11
ochopetshop,Belum dicoba tapi semoga lancar,5,0,1697853692,belum dicoba tapi semoga lancar,belum dicoba tapi semoga lancar,5
kevinmuhd2,"mantep sih perkiraan nyampe sabtu tp 1hari doang sip"" lah pokonya",5,0,1677678666,mantep sih perkiraan nyampe sabtu tp 1hari doang sip lah pokonya,mantep sih perkiraan nyampe sabtu tp 1hari doang sip lah pokonya,11
drazat17,"Fitur Terbaik:murah
Sepadan dengan Harga:mantap

Murah mantap bergaransi",5,0,1704966566,fitur terbaik murah sepadan dengan harga mantap murah mantap bergaransi,fitur terbaik murah sepadan dengan harga mantap murah mantap bergaransi,10
gembell7,"Mudahan aja normal masih nggu yg lain2..
Kualitas brng mantap, nex order lagi biar dualcnel",5,1,1688889008,mudahan aja normal masih nggu yg lain2 kualitas brng mantap nex order lagi biar dualcnel,mudahan aja normal masih nggu yg lain2 kualitas brng mantap nex order lagi biar dualcnel,15
d*****g,"Barang sudah sampai, tapi blum di coba karena komponen blum terkumpul semua.

Mudah²an benar dan tidak ada kendala..",3,1,1677539111,barang sudah sampai tapi blum di coba karena komponen blum terkumpul semua mudah an benar dan tidak ada kendala,barang sudah sampai tapi blum di coba karena komponen blum terkumpul semua mudah an benar dan tidak ada kendala,19
syahrirvian_101,Barang sampai dengan selamat,5,0,1694508023,barang sampai dengan selamat,barang sampai dengan selamat,4
marioadesaputra,,5,0,1681458393,,nan,1
allshoes.smg,"Fitur Terbaik:mantapp

Mantapp nominus masih tersegel",5,0,1688637436,fitur terbaik mantapp mantapp nominus masih tersegel,fitur terbaik mantapp mantapp nominus masih tersegel,7
lookinkindasus,Sampai dengan Amann! Terimakasih banyak,5,0,1688764532,sampai dengan amann terimakasih banyak,sampai dengan amann terimakasih banyak,5
fathur_roziqin,"Fungsi:belum install
Keaslian:Asli
Fitur:8 GB

Mudahan berfungsi normal dan bagus",5,0,1753224660,fungsi belum install keaslian asli fitur 8 gb mudahan berfungsi normal dan bagus,fungsi belum install keaslian asli fitur 8 gb mudahan berfungsi normal dan bagus,13
mahdi.hkk,"Fitur Terbaik:terbaik

Sampe skarng masih normar, lanjar jaya 😁",5,0,1676081768,fitur terbaik terbaik sampe skarng masih normar lanjar jaya,fitur terbaik terbaik sampe skarng masih normar lanjar jaya,9
pmbhamfara,Barangnya diterima aman semoga lancar masih mau dirakit dulu,5,0,1678197031,barangnya diterima aman semoga lancar masih mau dirakit dulu,barangnya diterima aman semoga lancar masih mau dirakit dulu,9
bangboriel90,Recommend dah asli,5,0,1692548238,recommend dah asli,recommend dah asli,3
m*****l,"Fungsi:beroperasi dengan lancar semoga
Keaslian:belum saya coba, semoga sesuai
Fitur:bagus semoga berguna dana tahan lama",5,0,1755071238,fungsi beroperasi dengan lancar semoga keaslian belum saya coba semoga sesuai fitur bagus semoga berguna dana tahan lama,fungsi beroperasi dengan lancar semoga keaslian belum saya coba semoga sesuai fitur bagus semoga berguna dana tahan lama,18
adis_mknk,"Barang aman lurr, sudah saya coba. Walaupun ada keterlambatan dalam pengiriman.",5,0,1688235420,barang aman lurr sudah saya coba walaupun ada keterlambatan dalam pengiriman,barang aman lurr sudah saya coba walaupun ada keterlambatan dalam pengiriman,11
nursanti__,"Gercep...... 
Pengemasan & pengiriman super cepat.... 
Produk bagus dan berfungsi dengan baik.... 
Recommended bangettt........ 
Thanks ya......   ",4,0,1663784919,gercep pengemasan pengiriman super cepat produk bagus dan berfungsi dengan baik recommended bangettt thanks ya,gercep pengemasan pengiriman super cepat produk bagus dan berfungsi dengan baik recommended bangettt thanks ya,15
bernadusbayusaputra,Kualitas ram nya bagus rekomendasi untuk di beli pokonya mh saya pake tidak ada kendala sama sekali saat menyalakan komputer,5,0,1626826493,kualitas ram nya bagus rekomendasi untuk di beli pokonya mh saya pake tidak ada kendala sama sekali saat menyalakan komputer,kualitas ram nya bagus rekomendasi untuk di beli pokonya mh saya pake tidak ada kendala sama sekali saat menyalakan komputer,20
su.teg,,5,0,1686728013,,nan,1
yulius_johannis,Pengiriman lumayan cepat di masa krisis solar ini. Paket dikemas rapi dan aman. Tengkiu,5,0,1648878277,pengiriman lumayan cepat di masa krisis solar ini paket dikemas rapi dan aman tengkiu,pengiriman lumayan cepat di masa krisis solar ini paket dikemas rapi dan aman tengkiu,14
yudistra1612,"Fungsi:1 Berfungsi terkadang bluescreen, 1 tidak berfungsi

Beli 2 ram dan pas datang sesuai pesanan, setelah di rakit dan di pasang ada 1 ram gak berfungsi sering bluescreen sudah di pindah ke slot 1 & 2 sama saja. Ram yg ke 2 bisa di pake, terkadang bluescreen juga. Tolong klo jual itu yang amanah setidaknya di cek dulu ada masalah apa gak, untung masih bisa di reffund. Awas aja klo saya beli lagi disini ga berfungsi lagi!",1,3,1764588902,fungsi 1 berfungsi terkadang bluescreen 1 tidak berfungsi beli 2 ram dan pas datang sesuai pesanan setelah di rakit dan di pasang ada 1 ram gak berfungsi sering bluescreen sudah di pindah ke slot 1 2 sama saja ram yg ke 2 bisa di pake terkadang bluescreen juga tolong klo jual itu yang amanah setidaknya di cek dulu ada masalah apa gak untung masih bisa di reffund awas aja klo saya beli lagi disini ga berfungsi lagi,fungsi 1 berfungsi terkadang bluescreen 1 tidak berfungsi beli 2 ram dan pas datang sesuai pesanan setelah di rakit dan di pasang ada 1 ram gak berfungsi sering bluescreen sudah di pindah ke slot 1 2 sama saja ram yg ke 2 bisa di pake terkadang bluescreen juga tolong klo jual itu yang amanah setidaknya di cek dulu ada masalah apa gak untung masih bisa di reffund awas aja klo saya beli lagi disini ga berfungsi lagi,77
fajarnurmawan,"Oke aman it work, awalnya sempet kaget pas dateng ternyata desainya berbeda sama desain yang dulu. Dari tulisanya case hyper x nya. Tapi bagus lancar",5,2,1683739666,oke aman it work awalnya sempet kaget pas dateng ternyata desainya berbeda sama desain yang dulu dari tulisanya case hyper x nya tapi bagus lancar,oke aman it work awalnya sempet kaget pas dateng ternyata desainya berbeda sama desain yang dulu dari tulisanya case hyper x nya tapi bagus lancar,25
alfi674,Belum di coba,5,0,1694144600,belum di coba,belum di coba,3
ariftims,Barang sudah diterima dan di cek tidak ada yang rusak tapi sayangnya belum dicoba soalnya komponen nya belum lengkap jdi harap maklum,4,0,1673853844,barang sudah diterima dan di cek tidak ada yang rusak tapi sayangnya belum dicoba soalnya komponen nya belum lengkap jdi harap maklum,barang sudah diterima dan di cek tidak ada yang rusak tapi sayangnya belum dicoba soalnya komponen nya belum lengkap jdi harap maklum,22
mytenika,"Fitur Terbaik:original
Sepadan dengan Harga:sesuai

Sangat bagus",5,0,1696905930,fitur terbaik original sepadan dengan harga sesuai sangat bagus,fitur terbaik original sepadan dengan harga sesuai sangat bagus,9
48v5000w,"Kualitas produk baik, heatsinknya kurang melekat ke ramnya.",5,0,1688879815,kualitas produk baik heatsinknya kurang melekat ke ramnya,kualitas produk baik heatsinknya kurang melekat ke ramnya,8
herdiyana13,,5,0,1698153635,,nan,1
edwardsastra,Tq responya barang bgus...,5,0,1759835483,tq responya barang bgus,tq responya barang bgus,4
f*****o,"Berfungsi dengan sangat baik, packing aman buble wrap tebal",5,0,1662721838,berfungsi dengan sangat baik packing aman buble wrap tebal,berfungsi dengan sangat baik packing aman buble wrap tebal,9
a*****7,"Brfgsi dgn baik
Moga aweet",5,0,1729990324,brfgsi dgn baik moga aweet,brfgsi dgn baik moga aweet,5
m*****z,,5,0,1747319219,,nan,1
iyan.suriansyah,,5,0,1688328757,,nan,1
el_rayyan,"Berfungsi dengan baik
Semoga awet",5,0,1657027340,berfungsi dengan baik semoga awet,berfungsi dengan baik semoga awet,5
muhammadriqqiamru,"Merk sesuai kingston, pabrikan Mei 2022,dual rank, cpuz terbaca, casing ram cuma di solder, ngga ngaruh heatsink, kondisi bagus, packing buble warp tebal, mntap sesuai harga",5,1,1745191562,merk sesuai kingston pabrikan mei 2022 dual rank cpuz terbaca casing ram cuma di solder ngga ngaruh heatsink kondisi bagus packing buble warp tebal mntap sesuai harga,merk sesuai kingston pabrikan mei 2022 dual rank cpuz terbaca casing ram cuma di solder ngga ngaruh heatsink kondisi bagus packing buble warp tebal mntap sesuai harga,27
gilbert.arnold,"Terbaikk, work jadi lebih cepet",5,0,1688636698,terbaikk work jadi lebih cepet,terbaikk work jadi lebih cepet,5
fatwaf02,Belom sempat di pake tunggu part yang lain buat rakit,5,0,1668913854,belom sempat di pake tunggu part yang lain buat rakit,belom sempat di pake tunggu part yang lain buat rakit,10
b*****0,Semoga penakaian normal,5,0,1688930752,semoga penakaian normal,semoga penakaian normal,3
alfian75.as,Seller grecep. Barang langsung di kirim bubble tebal sudah di coba semoga awet,5,0,1738826972,seller grecep barang langsung di kirim bubble tebal sudah di coba semoga awet,seller grecep barang langsung di kirim bubble tebal sudah di coba semoga awet,13
maerubagas14,"Fitur Terbaik:berfungsi dengan baik

Sepadan dengan harga",5,0,1688717345,fitur terbaik berfungsi dengan baik sepadan dengan harga,fitur terbaik berfungsi dengan baik sepadan dengan harga,8
dika_wijaya24,Oke mantap berfungsi dengan,5,0,1744436410,oke mantap berfungsi dengan,oke mantap berfungsi dengan,4
m*****o,"Fitur Terbaik:produk sesuai deskripsi
Sepadan dengan Harga:harga terjangkau",5,0,1688909834,fitur terbaik produk sesuai deskripsi sepadan dengan harga harga terjangkau,fitur terbaik produk sesuai deskripsi sepadan dengan harga harga terjangkau,10
,Terima kasih 🙏🙏,5,0,1688343390,terima kasih,terima kasih,2
n*****6,"Mantep, dual channel beneran berasa perbedaannya, sempet ada kendala tapi selesai",5,0,1688140456,mantep dual channel beneran berasa perbedaannya sempet ada kendala tapi selesai,mantep dual channel beneran berasa perbedaannya sempet ada kendala tapi selesai,11
hadidfathanazisabil,"Fungsi:sangat cocok dengan pc
Fitur:bagus
Keaslian:barang jamin asli

sempet khawatir pengiriman bakal delay mendekati lebaran,dan Ram sampai ke tempat tanpa delay, dah di cek juga di Cpu-Z dan beberapa game di mainkan seperti honkai dan zzz. setelah di pasang top cer makasih kak admin sudah menerima pesanan saya dan thanks shopee...",5,0,1742763353,fungsi sangat cocok dengan pc fitur bagus keaslian barang jamin asli sempet khawatir pengiriman bakal delay mendekati lebaran dan ram sampai ke tempat tanpa delay dah di cek juga di cpu z dan beberapa game di mainkan seperti honkai dan zzz setelah di pasang top cer makasih kak admin sudah menerima pesanan saya dan thanks shopee,fungsi sangat cocok dengan pc fitur bagus keaslian barang jamin asli sempet khawatir pengiriman bakal delay mendekati lebaran dan ram sampai ke tempat tanpa delay dah di cek juga di cpu z dan beberapa game di mainkan seperti honkai dan zzz setelah di pasang top cer makasih kak admin sudah menerima pesanan saya dan thanks shopee,56
w*****i,"Fitur Terbaik:barang bagus

kemasan dan barang bagus",4,0,1665653334,fitur terbaik barang bagus kemasan dan barang bagus,fitur terbaik barang bagus kemasan dan barang bagus,8
admore.ofc,"Sepadan dengan Harga:oke
Fitur Terbaik:oke

mantap",5,0,1706501686,sepadan dengan harga oke fitur terbaik oke mantap,sepadan dengan harga oke fitur terbaik oke mantap,8
ahzain,"Alhamdulillah sampai dalam kondisi yang baik, semoga awett",5,0,1709982008,alhamdulillah sampai dalam kondisi yang baik semoga awett,alhamdulillah sampai dalam kondisi yang baik semoga awett,8
nurhadinr,Mantap barang sesuai dan fast respond,5,0,1675473066,mantap barang sesuai dan fast respond,mantap barang sesuai dan fast respond,6
m*****7,"Fitur Terbaik:ddr4
Sepadan dengan Harga:sepadan

Sesuai pesanan, ga tau ini ori apa kw, yg penting jalan kalo dikomputer, dan tidak ada kendala, overall nice",5,0,1688798924,fitur terbaik ddr4 sepadan dengan harga sepadan sesuai pesanan ga tau ini ori apa kw yg penting jalan kalo dikomputer dan tidak ada kendala overall nice,fitur terbaik ddr4 sepadan dengan harga sepadan sesuai pesanan ga tau ini ori apa kw yg penting jalan kalo dikomputer dan tidak ada kendala overall nice,26
a*****e,Sudah diterima dengan aman dan lancar pokoknya. Terima kasih 😊,5,0,1671408827,sudah diterima dengan aman dan lancar pokoknya terima kasih,sudah diterima dengan aman dan lancar pokoknya terima kasih,9
m*****l,"Fitur Terbaik:original, real capacity

Packing biasa aja tapi aman todak salah beli disini. Next targer converter ocie to nvme se.oga pc nya jadi lebih baik",5,0,1676076937,fitur terbaik original real capacity packing biasa aja tapi aman todak salah beli disini next targer converter ocie to nvme se oga pc nya jadi lebih baik,fitur terbaik original real capacity packing biasa aja tapi aman todak salah beli disini next targer converter ocie to nvme se oga pc nya jadi lebih baik,27
f*****8,"Pengiriman cepat
Packing tebal",5,2,1702849970,pengiriman cepat packing tebal,pengiriman cepat packing tebal,4
rizkisrr,"Fitur Terbaik:Mantap
Sepadan dengan Harga:Sesuai

Pengemasan yang sangat baik",5,0,1688339342,fitur terbaik mantap sepadan dengan harga sesuai pengemasan yang sangat baik,fitur terbaik mantap sepadan dengan harga sesuai pengemasan yang sangat baik,11
crescmusicpekanbaru20,"Fitur Terbaik:bagus

Barang sesuai pesanan. Belu dicoba. Mudah2an aman",5,0,1688690858,fitur terbaik bagus barang sesuai pesanan belu dicoba mudah2an aman,fitur terbaik bagus barang sesuai pesanan belu dicoba mudah2an aman,10
