username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
dpsalju,"Fungsi:Berfungsi dengan baik
Garansi:Semoga beneran 1 Tahun
Fitur:Real kapasitas

Alhamdulillah barang saya terima sesuai pesanan, udah saya test dlm beberapa hari ini berfungsi dengan baik, kapasitas yg saya pesan 16GB Merk Samsung.. Hanya saja number part nya sedikit beda dari tulisan fisik di memori sama keterangan di apk CPU Z.. Tapi tidak masalah semoga tahan lama.. & jika ada masalah beneran ada garansinya sampai 1 tahun..
Terimakasih kk.
Oh iya utk Laptop yg saya gunakan Lenovo ThinkPad T480s memori internal 8GB+16 memori eksternal 16GB sekarang totalnya 24GB.. Berjalan Lancar..
Rencana mau tambah SSD NVMe yg 1 Tera tapi udh terinstal Windows 11 Pro.. Krn pakaian laptop saya Win 11 Pro Terverifikasi..
1x lagi terimakasih kk semua.",5,1,1749747791,fungsi berfungsi dengan baik garansi semoga beneran 1 tahun fitur real kapasitas alhamdulillah barang saya terima sesuai pesanan udah saya test dlm beberapa hari ini berfungsi dengan baik kapasitas yg saya pesan 16gb merk samsung hanya saja number part nya sedikit beda dari tulisan fisik di memori sama keterangan di apk cpu z tapi tidak masalah semoga tahan lama jika ada masalah beneran ada garansinya sampai 1 tahun terimakasih kk oh iya utk laptop yg saya gunakan lenovo thinkpad t480s memori internal 8gb 16 memori eksternal 16gb sekarang totalnya 24gb berjalan lancar rencana mau tambah ssd nvme yg 1 tera tapi udh terinstal windows 11 pro krn pakaian laptop saya win 11 pro terverifikasi 1x lagi terimakasih kk semua,fungsi berfungsi dengan baik garansi semoga beneran 1 tahun fitur real kapasitas alhamdulillah barang saya terima sesuai pesanan udah saya test dlm beberapa hari ini berfungsi dengan baik kapasitas yg saya pesan 16gb merk samsung hanya saja number part nya sedikit beda dari tulisan fisik di memori sama keterangan di apk cpu z tapi tidak masalah semoga tahan lama jika ada masalah beneran ada garansinya sampai 1 tahun terimakasih kk oh iya utk laptop yg saya gunakan lenovo thinkpad t480s memori internal 8gb 16 memori eksternal 16gb sekarang totalnya 24gb berjalan lancar rencana mau tambah ssd nvme yg 1 tera tapi udh terinstal windows 11 pro krn pakaian laptop saya win 11 pro terverifikasi 1x lagi terimakasih kk semua,119,negative,0.75
rakasuryakusuma,"Fungsi:bekerja dgn baik sesuai deskripsi
Fitur:fitur ram pada laptop bekerja dengan baik",5,0,1747497881,fungsi bekerja dgn baik sesuai deskripsi fitur fitur ram pada laptop bekerja dengan baik,fungsi bekerja dgn baik sesuai deskripsi fitur fitur ram pada laptop bekerja dengan baik,14,positive,0.75
s*****7,"Garansi:life time
Fungsi:ok
Fitur:bagus

Bagus dan cepat. Packing nya juga aman.  Terima kasih buat seller yang sudah mengirimkan nya. Sukses terus",5,0,1742118247,garansi life time fungsi ok fitur bagus bagus dan cepat packing nya juga aman terima kasih buat seller yang sudah mengirimkan nya sukses terus,garansi life time fungsi ok fitur bagus bagus dan cepat packing nya juga aman terima kasih buat seller yang sudah mengirimkan nya sukses terus,24,positive,0.75
aadit05,"Oke si produk kebaca 16gb 2666Mhz, padahal produk yang di beli sudah sama dengan spesifikasi laptop, hanya saja
- module manuf berbeda bukan merek samsung
- part number tidak terbaca
- dram manuf tidak kebaca

Saran, beli yang resmi resmi aja",3,6,1763931712,oke si produk kebaca 16gb 2666mhz padahal produk yang di beli sudah sama dengan spesifikasi laptop hanya saja module manuf berbeda bukan merek samsung part number tidak terbaca dram manuf tidak kebaca saran beli yang resmi resmi aja,oke si produk kebaca 16gb 2666mhz padahal produk yang di beli sudah sama dengan spesifikasi laptop hanya saja module manuf berbeda bukan merek samsung part number tidak terbaca dram manuf tidak kebaca saran beli yang resmi resmi aja,38,negative,0.75
ginanjar_makmur,"Sepadan dengan Harga:murah bergaransi
Fitur Terbaik:sesuai dengan specknya

Semoga barangnya awet dan apabila ada kerusakan mudah cara claimnya.. makasi y gan",5,1,1734008342,sepadan dengan harga murah bergaransi fitur terbaik sesuai dengan specknya semoga barangnya awet dan apabila ada kerusakan mudah cara claimnya makasi y gan,sepadan dengan harga murah bergaransi fitur terbaik sesuai dengan specknya semoga barangnya awet dan apabila ada kerusakan mudah cara claimnya makasi y gan,23,positive,0.75
sulunkpanen,"Fitur Terbaik:Oke
Sepadan dengan Harga:Mayan

Sesuai pesanan dan deskripsinya, belon dites mudah-mudahan cocok.",4,0,1758905908,fitur terbaik oke sepadan dengan harga mayan sesuai pesanan dan deskripsinya belon dites mudah mudahan cocok,fitur terbaik oke sepadan dengan harga mayan sesuai pesanan dan deskripsinya belon dites mudah mudahan cocok,16,positive,0.75
lucky_kusumah,Ram berfungsi dengan baik sudah di pasang du laptop. Terima kasih,5,0,1749508931,ram berfungsi dengan baik sudah di pasang du laptop terima kasih,ram berfungsi dengan baik sudah di pasang du laptop terima kasih,11,neutral,0.55
o*****e,"Garansi:Full
Kinerja:Mantab
Fitur:Terbaik

Sdh order yg kepuluhan x
Servis MEMUASKAN
Masa garansi FULL digaransi
Amanah n The Best Olshop

Makasih kak
Moga lancar n sukses",5,0,1719205595,garansi full kinerja mantab fitur terbaik sdh order yg kepuluhan x servis memuaskan masa garansi full digaransi amanah n the best olshop makasih kak moga lancar n sukses,garansi full kinerja mantab fitur terbaik sdh order yg kepuluhan x servis memuaskan masa garansi full digaransi amanah n the best olshop makasih kak moga lancar n sukses,28,neutral,0.55
bennz.nevergiveup,baramg bagua.. paket Selalu tepat waktu. garansi lifetime nya tidak pernah mengecewakan 👍👍👍 super recomended saller deh..,5,0,1708937384,baramg bagua paket selalu tepat waktu garansi lifetime nya tidak pernah mengecewakan super recomended saller deh,baramg bagua paket selalu tepat waktu garansi lifetime nya tidak pernah mengecewakan super recomended saller deh,16,negative,0.75
anamuf_q01,Barang sudah sampai dengan selamat. Belum diunbxing krn masih mo dibuka hari rabu. Datang lebih cepat dr estimasi. Terimakasih seller dan shopee.,5,0,1718526068,barang sudah sampai dengan selamat belum diunbxing krn masih mo dibuka hari rabu datang lebih cepat dr estimasi terimakasih seller dan shopee,barang sudah sampai dengan selamat belum diunbxing krn masih mo dibuka hari rabu datang lebih cepat dr estimasi terimakasih seller dan shopee,22,positive,0.75
nicolassimanjuntak840,"Sepadan dengan Harga:sepadan dgn harga
Fitur Terbaik:kualitas samsung

Pengepakan rapi walau belum dicoba,pengiriman cepat",5,0,1706760461,sepadan dengan harga sepadan dgn harga fitur terbaik kualitas samsung pengepakan rapi walau belum dicoba pengiriman cepat,sepadan dengan harga sepadan dgn harga fitur terbaik kualitas samsung pengepakan rapi walau belum dicoba pengiriman cepat,17,positive,0.75
fazza050598,"G kedetect sama sekali, udah pasang copot tetep black screen",1,0,1700210899,g kedetect sama sekali udah pasang copot tetep black screen,g kedetect sama sekali udah pasang copot tetep black screen,10,neutral,0.55
persijaevos,,5,0,1764416976,,,1,neutral,0.55
m*****d,Sudah langganan beli disini. Masih tetep TOP,5,0,1749713516,sudah langganan beli disini masih tetep top,sudah langganan beli disini masih tetep top,7,neutral,0.55
muhamadkodrimuhamadkodri,,5,0,1748676895,,,1,neutral,0.55
febribasuki,,5,0,1741759881,,,1,neutral,0.55
f*****a,"thanks yah bosku,, paket aman dan sdh onboard",5,0,1711355002,thanks yah bosku paket aman dan sdh onboard,thanks yah bosku paket aman dan sdh onboard,8,neutral,0.55
p*****i,Fungsi:berfungai,2,2,1759222951,fungsi berfungai,fungsi berfungai,2,neutral,0.55
f*****6,,5,1,1707568988,,,1,neutral,0.55
m*****h,"Sepadan dengan Harga:worth it
Fitur Terbaik:ok",5,0,1699711304,sepadan dengan harga worth it fitur terbaik ok,sepadan dengan harga worth it fitur terbaik ok,8,neutral,0.55
synlibre,,5,0,1736332088,,,1,neutral,0.55
amalia.zahara,,5,0,1740057805,,,1,neutral,0.55
fuadhilmani,,5,0,1736757222,,,1,neutral,0.55
dewaricardo,,5,0,1736902449,,,1,neutral,0.55
adzolsabklitnov,,5,0,1740043326,,,1,neutral,0.55
ipin_arkaan,,5,0,1737454283,,,1,neutral,0.55
p*****t,,5,0,1739338301,,,1,neutral,0.55
h*****i,,5,0,1715639678,,,1,neutral,0.55
ariefcorneles,,5,0,1739788412,,,1,neutral,0.55
fakhrudinnoor,,5,0,1740383418,,,1,neutral,0.55
f*****a,,5,0,1709512106,,,1,neutral,0.55
syofi0,,5,0,1705840359,,,1,neutral,0.55
lekakurnia,,5,0,1707452164,,,1,neutral,0.55
h*****a,,5,0,1719876584,,,1,neutral,0.55
mnoorhb,,5,0,1721827207,,,1,neutral,0.55
a*****o,,5,0,1729999058,,,1,neutral,0.55
qo2robert,,5,0,1728628036,,,1,neutral,0.55
ovels,,5,0,1725079678,,,1,neutral,0.55
fahmifajar2525,,5,0,1733722275,,,1,neutral,0.55
rugigo,,5,0,1704297568,,,1,neutral,0.55
hard.su_20,,5,0,1728426023,,,1,neutral,0.55
paulsan6355,,5,0,1725102904,,,1,neutral,0.55
,,5,0,1710622323,,,1,neutral,0.55
r*****e,,5,0,1728649733,,,1,neutral,0.55
iab24,,5,0,1707865737,,,1,neutral,0.55
bjotawon,,5,0,1716766513,,,1,neutral,0.55
herdian.id,,5,0,1716353116,,,1,neutral,0.55
kepokamu2,,5,0,1704338014,,,1,neutral,0.55
j*****9,,3,0,1711332653,,,1,neutral,0.55
cpsport_apparel,,4,0,1740628460,,,1,neutral,0.55
adzolsabklitnov,,5,0,1719455794,,,1,neutral,0.55
azizmiftakhul03,,4,0,1732104352,,,1,neutral,0.55
paktris628,,5,0,1716439295,,,1,neutral,0.55
o*****e,,5,0,1718350202,,,1,neutral,0.55
okiefansbase,,5,0,1727948828,,,1,neutral,0.55
riyanalmakhi,,5,0,1733277889,,,1,neutral,0.55
adri1984,,5,0,1739277801,,,1,neutral,0.55
ilhamyaufiq18,,5,0,1729247374,,,1,neutral,0.55
nishaghaisani,,5,0,1706146806,,,1,neutral,0.55
m.q.ibad,,5,0,1719721215,,,1,neutral,0.55
aysusanto,,5,0,1727952534,,,1,neutral,0.55
afritinos94,,5,0,1739248055,,,1,neutral,0.55
defatch,,5,0,1730682408,,,1,neutral,0.55
andikadwicahya123,,5,0,1708708355,,,1,neutral,0.55
csw2023,,5,0,1704252527,,,1,neutral,0.55
s*****o,,5,0,1709160857,,,1,neutral,0.55
jagung12,,5,0,1710082111,,,1,neutral,0.55
f*****n,,5,0,1710586472,,,1,neutral,0.55
ridwan8789,,5,0,1716529552,,,1,neutral,0.55
rifki26df,,5,0,1721379755,,,1,neutral,0.55
joniefendi,,5,0,1730082944,,,1,neutral,0.55
ibnu.hafidz,,5,0,1733099016,,,1,neutral,0.55
a*****3,,5,0,1734179580,,,1,neutral,0.55
suhendrik_tunggal,,5,0,1734190709,,,1,neutral,0.55
maryasaputra589,,4,0,1704047307,,,1,neutral,0.55
g9cm2z6djm,,4,0,1706852203,,,1,neutral,0.55
i*****9,,4,0,1730121020,,,1,neutral,0.55
gtektool,,5,0,1731674079,,,1,neutral,0.55
defatch,,5,0,1731673967,,,1,neutral,0.55
j*****s,,5,0,1703028783,,,1,neutral,0.55
aripware,,5,0,1702747623,,,1,neutral,0.55
deckydani,,5,0,1703029986,,,1,neutral,0.55
syastra_andi,,5,0,1702654624,,,1,neutral,0.55
n*****0,,5,0,1702383166,,,1,neutral,0.55
banranga,,5,0,1702368187,,,1,neutral,0.55
ronnik10,,5,0,1701908471,,,1,neutral,0.55
muhammadfadlansyakuro,,5,0,1700404987,,,1,neutral,0.55
h*****b,,5,0,1699858817,,,1,neutral,0.55
i*****5,,5,0,1699453432,,,1,neutral,0.55
chece,,5,0,1699283651,,,1,neutral,0.55
daffariski_,,5,0,1699270312,,,1,neutral,0.55
gantara.ansho,,5,0,1699016826,,,1,neutral,0.55
adityamuhochamadrizky,,5,0,1698920840,,,1,neutral,0.55
abdulwasik52,,5,0,1698415757,,,1,neutral,0.55
kuala535,,5,0,1698146771,,,1,neutral,0.55
mokustore,,5,0,1693740381,,,1,neutral,0.55
ariefs28,,5,0,1694231447,,,1,neutral,0.55
aripware,,5,0,1692059851,,,1,neutral,0.55
irsan.1805,,5,0,1693379804,,,1,neutral,0.55
khoirunnasikin95,,5,0,1692407086,,,1,neutral,0.55
fadh_nyakkuta,,5,0,1692548265,,,1,neutral,0.55
vtrajl6w01,,5,0,1690845898,,,1,neutral,0.55
a*****h,,5,0,1686392438,,,1,neutral,0.55
universal_laptop,,5,0,1686998130,,,1,neutral,0.55
srb_id,,5,0,1680693416,,,1,neutral,0.55
synysmike,,5,0,1680269484,,,1,neutral,0.55
graycicilia,,5,0,1678979307,,,1,neutral,0.55
quratul_aini,,5,0,1665270075,,,1,neutral,0.55
esarusdiana,,5,0,1670585899,,,1,neutral,0.55
a*****3,,5,0,1636283712,,,1,neutral,0.55
a*****7,,5,0,1665926926,,,1,neutral,0.55
febryoun6,,5,0,1665816464,,,1,neutral,0.55
f*****n,,5,0,1666843679,,,1,neutral,0.55
yokabe10,,5,0,1610601448,,,1,neutral,0.55
a*****9,,5,0,1604938186,,,1,neutral,0.55
saipullanwar__,,5,0,1662772699,,,1,neutral,0.55
k*****_,,5,0,1685906445,,,1,neutral,0.55
universal_laptop,,5,0,1681140438,,,1,neutral,0.55
sayacreatif,,5,0,1657019159,,,1,neutral,0.55
ittotokan,,5,0,1666922488,,,1,neutral,0.55
nurasriatun85,,5,0,1681642913,,,1,neutral,0.55
d*****0,,5,0,1681285061,,,1,neutral,0.55
s*****y,,5,0,1675431572,,,1,neutral,0.55
egi.ferdiand,,5,0,1683040515,,,1,neutral,0.55
namaku_amin,,5,0,1637407648,,,1,neutral,0.55
saringaditya653,,5,0,1673329051,,,1,neutral,0.55
kevinraden25,,5,0,1742526824,,,1,neutral,0.55
amarkenway,,5,0,1746708022,,,1,neutral,0.55
_rizky47,,5,0,1747846656,,,1,neutral,0.55
l*****i,,5,0,1741079890,,,1,neutral,0.55
priansyah_al,,5,0,1743240644,,,1,neutral,0.55
esarusdiana,,5,0,1745820068,,,1,neutral,0.55
chandra1227,,5,0,1743091599,,,1,neutral,0.55
rafiernandri,,5,0,1749208996,,,1,neutral,0.55
r_gozali,,5,0,1749041419,,,1,neutral,0.55
ilhamhinelo,,5,0,1750727348,,,1,neutral,0.55
adnugraha,,5,0,1752637247,,,1,neutral,0.55
a*****3,,5,0,1752644232,,,1,neutral,0.55
masdhane,,5,0,1752921591,,,1,neutral,0.55
v*****9,,5,0,1758847037,,,1,neutral,0.55
rycomp,,5,0,1759308678,,,1,neutral,0.55
i*****z,,5,0,1762325423,,,1,neutral,0.55
bajajturbo,,5,0,1750755511,,,1,neutral,0.55
alfikimi,,5,0,1744280578,,,1,neutral,0.55
diditandito,,5,0,1751606797,,,1,neutral,0.55
benk1971,,5,0,1747330286,,,1,neutral,0.55
e*****s,,5,0,1758780876,,,1,neutral,0.55
kirulbangtoyib,,5,0,1744876695,,,1,neutral,0.55
linaones,,5,0,1750421220,,,1,neutral,0.55
kak_zoel,,5,0,1746104568,,,1,neutral,0.55
azmita23,,5,0,1752653846,,,1,neutral,0.55
nurrizna,,5,0,1746081692,,,1,neutral,0.55
magitasupardi,,5,0,1762775501,,,1,neutral,0.55
mas.dewa_,,5,0,1760659900,,,1,neutral,0.55
indang_123,,4,0,1749250337,,,1,neutral,0.55
i*****6,,5,0,1742170611,,,1,neutral,0.55
i*****z,,5,0,1764005996,,,1,neutral,0.55
a*****8,,5,0,1765538003,,,1,neutral,0.55
eco_duren,,5,0,1751369918,,,1,neutral,0.55
p*****0,,5,0,1744378652,,,1,neutral,0.55
lusiana1117,,5,0,1745677337,,,1,neutral,0.55
a*****3,,5,0,1761528983,,,1,neutral,0.55
novrinaearlynasinaga,,5,0,1750531636,,,1,neutral,0.55
syahrudi1790,,5,0,1741245034,,,1,neutral,0.55
s*****3,,5,0,1741777762,,,1,neutral,0.55
alkarimzein,,5,0,1748345815,,,1,neutral,0.55
agus6202,,5,0,1745816171,,,1,neutral,0.55
ibadurrohman_store,,5,0,1749683470,,,1,neutral,0.55
a*****a,,5,0,1759033663,,,1,neutral,0.55
roy12o4,,5,0,1747631294,,,1,neutral,0.55
hefryzwardhana,,5,0,1747795278,,,1,neutral,0.55
wahyunurarifianto,,5,0,1758809168,,,1,neutral,0.55
bagussyaifull,,5,0,1745386317,,,1,neutral,0.55
adamswilliam,,5,0,1763731559,,,1,neutral,0.55
angga3y6,,5,0,1746185441,,,1,neutral,0.55
hafiz_rizki77,,5,0,1751389932,,,1,neutral,0.55
ts23pi,,4,0,1750079079,,,1,neutral,0.55
jerry_007,,5,0,1748082462,,,1,neutral,0.55
enolaashop,,5,0,1745481523,,,1,neutral,0.55
iphing25,,5,0,1741069372,,,1,neutral,0.55
bang.attar,,5,0,1752916368,,,1,neutral,0.55
knavinkids,,5,0,1747546753,,,1,neutral,0.55
e*****8,,5,0,1747973615,,,1,neutral,0.55
a*****m,,5,0,1763168340,,,1,neutral,0.55
mhdriyanarisandi,,5,0,1754041582,,,1,neutral,0.55
aryapradipaguard,,5,0,1765079519,,,1,neutral,0.55
faizilmannur,,5,0,1751932501,,,1,neutral,0.55
pitersonmaru,,5,0,1741176914,,,1,neutral,0.55
sawari101,,5,0,1750251823,,,1,neutral,0.55
ali_muhammad,,5,0,1749593177,,,1,neutral,0.55
o*****e,,5,0,1748405092,,,1,neutral,0.55
arrowsnx,,5,0,1762342211,,,1,neutral,0.55
russian17,,5,0,1751289312,,,1,neutral,0.55
denzugab,,5,0,1749610646,,,1,neutral,0.55
deabagus1992,,5,0,1746399456,,,1,neutral,0.55
m.nurul.huda,,5,0,1758842036,,,1,neutral,0.55
rizkypratamapratama212,,5,0,1751521650,,,1,neutral,0.55
arfanmakruf,,5,0,1749042820,,,1,neutral,0.55
ranahlaptoppku,,5,0,1745924827,,,1,neutral,0.55
vian_it01,,5,0,1746873098,,,1,neutral,0.55
r*****t,,5,0,1748838040,,,1,neutral,0.55
wahyudiadityapratama,,5,0,1761721130,,,1,neutral,0.55
b*****y,,5,0,1763025618,,,1,neutral,0.55
hen2drx,,5,0,1749710788,,,1,neutral,0.55
purwo1984,,5,0,1753693210,,,1,neutral,0.55
achmadi.winz,,5,0,1749096467,,,1,neutral,0.55
b*****8,,5,0,1763819903,,,1,neutral,0.55
buatbelanjaonlinetea,,5,0,1746669890,,,1,neutral,0.55
abdugaffar,,5,1,1756538252,,,1,neutral,0.55
maindigitalonline,,5,0,1742179324,,,1,neutral,0.55
sarimurnijakarta,,5,0,1744958472,,,1,neutral,0.55
amin159,,5,0,1747104468,,,1,neutral,0.55
adila_computer,,5,0,1747022663,,,1,neutral,0.55
a*****d,,5,0,1747003895,,,1,neutral,0.55
jfaez,,5,0,1747638741,,,1,neutral,0.55
aldinof.a,,5,0,1747745579,,,1,neutral,0.55
fayeddegiga,,5,0,1747906351,,,1,neutral,0.55
getmovin,,5,0,1741499685,,,1,neutral,0.55
irafiraf02,,5,0,1743926625,,,1,neutral,0.55
rahmathidayat051,,5,0,1744247504,,,1,neutral,0.55
pilip12news,,5,0,1745671776,,,1,neutral,0.55
adityapratikno,,5,0,1742519159,,,1,neutral,0.55
r*****0,,5,0,1749351962,,,1,neutral,0.55
zd2392r4hv,,5,0,1749836431,,,1,neutral,0.55
khansafayyadh,,5,0,1749269776,,,1,neutral,0.55
rkse_9syaj,,5,0,1749285823,,,1,neutral,0.55
anggieryu,,5,0,1750219562,,,1,neutral,0.55
frinaldi8,,5,0,1750405701,,,1,neutral,0.55
amaharto,,5,0,1755512290,,,1,neutral,0.55
gapo_indriawan,,5,0,1755437678,,,1,neutral,0.55
doypika,,5,0,1755307162,,,1,neutral,0.55
e*****9,,5,0,1755751213,,,1,neutral,0.55
r*****a,,5,0,1762096041,,,1,neutral,0.55
dhamars_store,,5,0,1751026547,,,1,neutral,0.55
dhewyatih,,5,0,1751097954,,,1,neutral,0.55
raiakbar19,,5,0,1751553493,,,1,neutral,0.55
r*****9,,5,0,1752472843,,,1,neutral,0.55
bayurohmandani,,5,0,1753281705,,,1,neutral,0.55
n*****a,,5,0,1753177594,,,1,neutral,0.55
miyoxmusic,,5,0,1753186551,,,1,neutral,0.55
aliefbataks0,,5,0,1753158361,,,1,neutral,0.55
sriharyati351,,5,0,1753070187,,,1,neutral,0.55
intan.f.m,,5,0,1754086013,,,1,neutral,0.55
ningratmochiandcake_official,,5,0,1753608388,,,1,neutral,0.55
agusmartuaparhusip,,5,0,1754109183,,,1,neutral,0.55
dapoermalala,,5,0,1754215864,,,1,neutral,0.55
jamukas,,5,0,1754273299,,,1,neutral,0.55
a*****8,,5,0,1754371241,,,1,neutral,0.55
rayamegastore,,5,0,1754804387,,,1,neutral,0.55
8gqxjxg_v6,,5,0,1754802984,,,1,neutral,0.55
zn.14,,5,0,1754826389,,,1,neutral,0.55
erickkristanto83,,5,0,1754825128,,,1,neutral,0.55
a*****8,,5,0,1756045908,,,1,neutral,0.55
a*****3,,5,0,1756021231,,,1,neutral,0.55
agus.fahmi08,,5,0,1756399516,,,1,neutral,0.55
arifwibowo2410,,5,0,1756333710,,,1,neutral,0.55
mkevinsebastian,,5,0,1756479753,,,1,neutral,0.55
8gqxjxg_v6,,5,0,1756423847,,,1,neutral,0.55
zicooo,,5,0,1756191831,,,1,neutral,0.55
p.n.y.u,,5,0,1756530535,,,1,neutral,0.55
a*****0,,5,0,1757060094,,,1,neutral,0.55
munehmuneh,,5,0,1757299337,,,1,neutral,0.55
syamswachid,,5,0,1757601334,,,1,neutral,0.55
nurholis89,,5,0,1756646888,,,1,neutral,0.55
f*****n,,5,0,1756908408,,,1,neutral,0.55
asri.storeee,,5,0,1757685299,,,1,neutral,0.55
szhan981,,5,0,1757736183,,,1,neutral,0.55
pace_naldo,,5,0,1757760656,,,1,neutral,0.55
ferykt,,5,0,1758358248,,,1,neutral,0.55
macaroni94,,5,0,1758622381,,,1,neutral,0.55
fadhilbeg,,5,0,1759258715,,,1,neutral,0.55
miqdadaalmus,,5,0,1761224750,,,1,neutral,0.55
nurimronn,,5,0,1761370357,,,1,neutral,0.55
_i.fann,,5,0,1761321070,,,1,neutral,0.55
r*****a,,5,0,1762096041,,,1,neutral,0.55
piyantama,,5,0,1765074108,,,1,neutral,0.55
l*****y,,5,0,1765080914,,,1,neutral,0.55
a*****i,,5,0,1765702454,,,1,neutral,0.55
pattalolohindi,,4,0,1750073501,,,1,neutral,0.55
dianurbaningrum,,4,0,1756964462,,,1,neutral,0.55
baehakifajri,,5,0,1749620108,,,1,neutral,0.55
,,5,0,1749562792,,,1,neutral,0.55
zumrotul_makrufah26,,5,0,1752671278,,,1,neutral,0.55
