username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
ridwan_soul,"Kondisi Barang:bagus
Kualitas:sesuai",4,0,1743157737,kondisi barang bagus kualitas sesuai,kondisi barang bagus kualitas sesuai,5,positive,0.75
affanmadu,Kualitas:ok,3,0,1714569226,kualitas ok,kualitas ok,2,neutral,0.55
satirai.x,"Kondisi Barang:bagus tanpa lecet
Kualitas:bagus
Permukaan:mulus lus lus...

Barang sudah di Terima... Paket di bungkus tebal.. Aman sekali dan berfungsi dengan baik... Terima kasih.... Maaf vidio unboxing nya lupa...",5,0,1748606655,kondisi barang bagus tanpa lecet kualitas bagus permukaan mulus lus lus barang sudah di terima paket di bungkus tebal aman sekali dan berfungsi dengan baik terima kasih maaf vidio unboxing nya lupa,kondisi barang bagus tanpa lecet kualitas bagus permukaan mulus lus lus barang sudah di terima paket di bungkus tebal aman sekali dan berfungsi dengan baik terima kasih maaf vidio unboxing nya lupa,32,positive,0.75
akbarbaim92,"Permukaan:mulus
Kondisi:terjaga dengan baik

Paket sudah sy Terima, laptop merek axioo masih mulus sudah sy coba bagus sesuai keinginan Terimakasih",5,0,1718513653,permukaan mulus kondisi terjaga dengan baik paket sudah sy terima laptop merek axioo masih mulus sudah sy coba bagus sesuai keinginan terimakasih,permukaan mulus kondisi terjaga dengan baik paket sudah sy terima laptop merek axioo masih mulus sudah sy coba bagus sesuai keinginan terimakasih,22,positive,0.75
rsmzyn,"Kondisi Barang:aman
Kualitas:oke
Permukaan:mulus

berfungsi dengan baik 👍🏻",5,0,1747146488,kondisi barang aman kualitas oke permukaan mulus berfungsi dengan baik,kondisi barang aman kualitas oke permukaan mulus berfungsi dengan baik,10,neutral,0.55
a*****8,"chat tokok tidak direspon, ga puas, ganiat bals chat ya gini, cuma pengen laris doang ga mikirin kepuasan pembeli",1,0,1734127603,chat tokok tidak direspon ga puas ganiat bals chat ya gini cuma pengen laris doang ga mikirin kepuasan pembeli,chat tokok tidak direspon ga puas ganiat bals chat ya gini cuma pengen laris doang ga mikirin kepuasan pembeli,19,neutral,0.55
ariyanti_0786,"Sepadan dengan Harga:bagus
Fitur Terbaik:Bagus

Alhamdulillah mendarat dengan selamat.
lagii di Cek cek Dulu 
Terimakasih",5,3,1735923444,sepadan dengan harga bagus fitur terbaik bagus alhamdulillah mendarat dengan selamat lagii di cek cek dulu terimakasih,sepadan dengan harga bagus fitur terbaik bagus alhamdulillah mendarat dengan selamat lagii di cek cek dulu terimakasih,17,positive,0.75
rojikin_tukangson,Fungsi:mantep muga awet,5,0,1748777676,fungsi mantep muga awet,fungsi mantep muga awet,4,neutral,0.55
afaedhar3,,5,0,1765820037,,,1,neutral,0.55
citrabodyslim,,5,0,1737642151,,,1,neutral,0.55
mnk86,,1,0,1735982201,,,1,neutral,0.55
dwiyantorissyahidsetyono,,5,0,1730245556,,,1,neutral,0.55
manurung_songketgallery,,5,0,1717486696,,,1,neutral,0.55
luckyraihanalwandha,,5,0,1722539693,,,1,neutral,0.55
muhammad_rizki13,,5,0,1716033681,,,1,neutral,0.55
a*****4,,5,0,1717653740,,,1,neutral,0.55
eli.printing,,5,0,1726467633,,,1,neutral,0.55
mr.mukty89,,5,0,1719638104,,,1,neutral,0.55
pangestu123989,,5,0,1707189387,,,1,neutral,0.55
muhamadakrom303,,5,0,1737258601,,,1,neutral,0.55
sukurkurniawan870,,5,0,1736873519,,,1,neutral,0.55
jamaludinkamal75,,5,0,1712413823,,,1,neutral,0.55
6xe8d5yaku,,5,0,1714821257,,,1,neutral,0.55
ar.rohman2580,,5,0,1731406924,,,1,neutral,0.55
dewistapro,,5,0,1735092921,,,1,neutral,0.55
_yu5en8ns1,,5,0,1729229901,,,1,neutral,0.55
nasyek,,5,0,1727949303,,,1,neutral,0.55
smartmediaolshop,,5,0,1713437288,,,1,neutral,0.55
agustendawo,,5,0,1714401483,,,1,neutral,0.55
nonotsaja,,5,0,1715809206,,,1,neutral,0.55
adipwemi,,5,0,1717947322,,,1,neutral,0.55
zaiminmimin,,5,0,1732871282,,,1,neutral,0.55
igustingurahsukmayuda,,5,0,1731325350,,,1,neutral,0.55
beliidrcrush,,5,0,1737894265,,,1,neutral,0.55
endraendra837,,5,0,1738651639,,,1,neutral,0.55
m*****i,,5,0,1739718635,,,1,neutral,0.55
amirullahmkp,,3,0,1713919943,,,1,neutral,0.55
irwansyapokito,,2,0,1737003140,,,1,neutral,0.55
lesymoyy,,2,0,1723528410,,,1,neutral,0.55
donidon603,,2,0,1727616296,,,1,neutral,0.55
0ul9b1vty_,,1,0,1713158166,,,1,neutral,0.55
adihariyono589,,1,0,1716538254,,,1,neutral,0.55
m_325fvz_q,,5,0,1702640480,,,1,neutral,0.55
outfitkuni,,2,1,1711670220,,,1,neutral,0.55
adicitra_part,,5,0,1593601483,,,1,neutral,0.55
s*****n,,4,0,1593090336,,,1,neutral,0.55
ar1fw1d0d0,,5,0,1659949896,,,1,neutral,0.55
s*****2,,5,0,1654704925,,,1,neutral,0.55
will.i.amrl01,,5,0,1657179533,,,1,neutral,0.55
arifcom2,,5,0,1632452192,,,1,neutral,0.55
balibo3105,,5,0,1658134200,,,1,neutral,0.55
f3t33hi1sd,,4,0,1680947798,,,1,neutral,0.55
ervan_putra69,,3,0,1654669733,,,1,neutral,0.55
ambuanastasiatamuina,,5,0,1743388032,,,1,neutral,0.55
fd560iu8at,,5,0,1751010946,,,1,neutral,0.55
sulaiman_alfaruki,,5,0,1751628521,,,1,neutral,0.55
sjo887v18g,,5,0,1754726192,,,1,neutral,0.55
nurjamanzeuby585,,5,0,1760438515,,,1,neutral,0.55
y5pnk48fmn,,4,0,1748952951,,,1,neutral,0.55
bidanyasmila123,,4,0,1745091746,,,1,neutral,0.55
nitamutiasarah,,3,0,1749181783,,,1,neutral,0.55
edi291730,,3,0,1756961931,,,1,neutral,0.55
