username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
ohmyrammm,"Warna:hitam dof
Ukuran:ukuran L pas lah
Kenyamanan:sangat nyaman

Untuk packingannya sendiri itu cukup bagus dan aman terus untuk kurir nya juga ramah dan baik , pokoknya the best lah kurir dan toko helmet nya",5,1,1759769275,warna hitam dof ukuran ukuran l pas lah kenyamanan sangat nyaman untuk packingannya sendiri itu cukup bagus dan aman terus untuk kurir nya juga ramah dan baik pokoknya the best lah kurir dan toko helmet nya,warna hitam dof ukuran ukuran l pas lah kenyamanan sangat nyaman untuk packingannya sendiri itu cukup bagus dan aman terus untuk kurir nya juga ramah dan baik pokoknya the best lah kurir dan toko helmet nya,36,positive,0.3128609359264374
a*****n,"Warna:hitam doff sesuai deskripsi
Ukuran:pas sesuai ukuran standar
Kenyamanan:cukup nyaman untuk helm half face",5,0,1748270286,warna hitam doff sesuai deskripsi ukuran pas sesuai ukuran standar kenyamanan cukup nyaman untuk helm half face,warna hitam doff sesuai deskripsi ukuran pas sesuai ukuran standar kenyamanan cukup nyaman untuk helm half face,17,positive,0.24636271595954895
s*****y,"Warna:putih
Ukuran:lebih besar
Kenyamanan:nyaman

Warna bagus. Sampai dengan selamat dan bagus. Hanya ukurannya sepertinya bukan L. Biasa pakai L pas . Ini lebih besar..
Di helm gak ada ukurannya",5,0,1746277700,warna putih ukuran lebih besar kenyamanan nyaman warna bagus sampai dengan selamat dan bagus hanya ukurannya sepertinya bukan l biasa pakai l pas ini lebih besar di helm gak ada ukurannya,warna putih ukuran lebih besar kenyamanan nyaman warna bagus sampai dengan selamat dan bagus hanya ukurannya sepertinya bukan l biasa pakai l pas ini lebih besar di helm gak ada ukurannya,31,positive,0.3310818672180176
darbyraffi,"Warna:warna sesuai pesanan
Ukuran:ukuran lumayan lah berhubung saya 60-61 ya gpp lah nanti juga longgar sendiri 😅

Barang bagus tidak lecet pengiriman juga oke walaupun lama tapi barang sampai dengan aman makasih seller amanah 👍👍joss tenan bolo👍👍",5,1,1745076937,warna warna sesuai pesanan ukuran ukuran lumayan lah berhubung saya 60 61 ya gpp lah nanti juga longgar sendiri barang bagus tidak lecet pengiriman juga oke walaupun lama tapi barang sampai dengan aman makasih seller amanah joss tenan bolo,warna warna sesuai pesanan ukuran ukuran lumayan lah berhubung saya 60 61 ya gpp lah nanti juga longgar sendiri barang bagus tidak lecet pengiriman juga oke walaupun lama tapi barang sampai dengan aman makasih seller amanah joss tenan bolo,39,positive,0.3199876546859741
irvan_ankarian,"Warna:sangat bagus dan sesuai dgn gambar
Ukuran:ukuran produk sesuai dan pas
Kenyamanan:ringan dan nyaman saat di pakai",5,0,1737781680,warna sangat bagus dan sesuai dgn gambar ukuran ukuran produk sesuai dan pas kenyamanan ringan dan nyaman saat di pakai,warna sangat bagus dan sesuai dgn gambar ukuran ukuran produk sesuai dan pas kenyamanan ringan dan nyaman saat di pakai,20,label_3,0.24905285239219666
adesonimaulani,"Warna:sangat pas dengan pesanannya warna putih
Ukuran:pas dan seseuai
Kenyamanan:sangat nyaman saat dikenakan",5,0,1745472052,warna sangat pas dengan pesanannya warna putih ukuran pas dan seseuai kenyamanan sangat nyaman saat dikenakan,warna sangat pas dengan pesanannya warna putih ukuran pas dan seseuai kenyamanan sangat nyaman saat dikenakan,16,positive,0.28474676609039307
r*****c,"Warna:Hitam Dof
Ukuran:L
Kenyamanan:Ringan dan nyaman saat dipakai",5,1,1757814257,warna hitam dof ukuran l kenyamanan ringan dan nyaman saat dipakai,warna hitam dof ukuran l kenyamanan ringan dan nyaman saat dipakai,11,label_3,0.26518574357032776
5vanxx_tib,"Warna:sangat bagus dan sesuai
Ukuran:pas dan nyaman
Kenyamanan:baik",5,0,1745113045,warna sangat bagus dan sesuai ukuran pas dan nyaman kenyamanan baik,warna sangat bagus dan sesuai ukuran pas dan nyaman kenyamanan baik,11,positive,0.2611374855041504
daffa_28ari,"Warna:putih
Ukuran:pas
Kenyamanan:oke

Bagus buat di harga nya, juga sangat nyaman di pakai.",5,0,1739356280,warna putih ukuran pas kenyamanan oke bagus buat di harga nya juga sangat nyaman di pakai,warna putih ukuran pas kenyamanan oke bagus buat di harga nya juga sangat nyaman di pakai,16,positive,0.2855290472507477
rahmatsani152,"Warna:bagus
Ukuran:pas
Kenyamanan:sejuk nyaman

Kancing helm nya kurang cocok",5,0,1762757474,warna bagus ukuran pas kenyamanan sejuk nyaman kancing helm nya kurang cocok,warna bagus ukuran pas kenyamanan sejuk nyaman kancing helm nya kurang cocok,12,label_3,0.28016534447669983
rico_afrizal,Kirain HKM bneran . Yg di kirim merek 🤭MLA. Tapi helem nya bagus.. harga murah dapet harga 78.000 . Makasi min,5,0,1759867480,kirain hkm bneran yg di kirim merek mla tapi helem nya bagus harga murah dapet harga 78 000 makasi min,kirain hkm bneran yg di kirim merek mla tapi helem nya bagus harga murah dapet harga 78 000 makasi min,20,positive,0.3354676067829132
ardi_shoft,"Cocok Untuk:bekrendara

Barang udah sampai kak,pengiriman cepat,pelayanan sangat ramah,makasih kak",5,0,1750425652,cocok untuk bekrendara barang udah sampai kak pengiriman cepat pelayanan sangat ramah makasih kak,cocok untuk bekrendara barang udah sampai kak pengiriman cepat pelayanan sangat ramah makasih kak,14,positive,0.3546534776687622
bee.by.nadi,"Warna:bagus
Ukuran:pas
Kenyamanan:sangat nyamam

Udah nyampek, bagus. Busanya juga tebal, worth it sekali...👍👍👍",5,0,1736234731,warna bagus ukuran pas kenyamanan sangat nyamam udah nyampek bagus busanya juga tebal worth it sekali,warna bagus ukuran pas kenyamanan sangat nyamam udah nyampek bagus busanya juga tebal worth it sekali,16,positive,0.3037112057209015
liamunawaroh119,"Bagus banget,suka warna grey dof,harganya murah banget helm berkwalitas cuman finishing nya kurang rapi dikit....
Nggak nyesel beli di sini helmnya berat guys kayak helm mahal",5,0,1756463887,bagus banget suka warna grey dof harganya murah banget helm berkwalitas cuman finishing nya kurang rapi dikit nggak nyesel beli di sini helmnya berat guys kayak helm mahal,bagus banget suka warna grey dof harganya murah banget helm berkwalitas cuman finishing nya kurang rapi dikit nggak nyesel beli di sini helmnya berat guys kayak helm mahal,28,positive,0.3147028386592865
h22ea2wi6j,"Warna:pas
Ukuran:ga tau ukuran apa yg saya pesan m, yg i i mungkin L, atau XL, tapii ini pass
Kenyamanan:nyaman bngett",5,0,1743835419,warna pas ukuran ga tau ukuran apa yg saya pesan m yg i i mungkin l atau xl tapii ini pass kenyamanan nyaman bngett,warna pas ukuran ga tau ukuran apa yg saya pesan m yg i i mungkin l atau xl tapii ini pass kenyamanan nyaman bngett,24,positive,0.3016664981842041
naefiz2502,"Lumayan bagus helm nya, agak khawatir buka tutup visor nya kaya rawan gimana gitu..kalo dibuka terlalu ke atas suka lepas visornya, tapi overall good lah thx..",5,0,1741662940,lumayan bagus helm nya agak khawatir buka tutup visor nya kaya rawan gimana gitu kalo dibuka terlalu ke atas suka lepas visornya tapi overall good lah thx,lumayan bagus helm nya agak khawatir buka tutup visor nya kaya rawan gimana gitu kalo dibuka terlalu ke atas suka lepas visornya tapi overall good lah thx,27,positive,0.26963505148887634
dikky.putra,"Warna:disennya menarik
Ukuran:ukuran nya pas dan nyaman
Kenyamanan:nyaman saat di pakai",5,1,1759219457,warna disennya menarik ukuran ukuran nya pas dan nyaman kenyamanan nyaman saat di pakai,warna disennya menarik ukuran ukuran nya pas dan nyaman kenyamanan nyaman saat di pakai,14,positive,0.26882103085517883
aqsoaqso379,"Warna:black doft
Ukuran:XL
Kenyamanan:enak dan nyaman, busanya empuk

Ini rekomend sih, harga murah, kualitas ok, udah SNI,dan kece badai untuk anak motoran, atau untuk gaya naik motor bagus banget, dgn harga segitu bagus banget kualitas dan modelnya, saya apresiasi, dan ini rupanya buatan langsung dari pabrik makanya murah",5,1,1757738627,warna black doft ukuran xl kenyamanan enak dan nyaman busanya empuk ini rekomend sih harga murah kualitas ok udah sni dan kece badai untuk anak motoran atau untuk gaya naik motor bagus banget dgn harga segitu bagus banget kualitas dan modelnya saya apresiasi dan ini rupanya buatan langsung dari pabrik makanya murah,warna black doft ukuran xl kenyamanan enak dan nyaman busanya empuk ini rekomend sih harga murah kualitas ok udah sni dan kece badai untuk anak motoran atau untuk gaya naik motor bagus banget dgn harga segitu bagus banget kualitas dan modelnya saya apresiasi dan ini rupanya buatan langsung dari pabrik makanya murah,52,positive,0.30447304248809814
d*****1,"Respons cepat, chat pun langsung dibalas. Cuma agak lambat dari pengiriman saja, dari mitra ekspedisinya, mungkin dari sistem dan antrean mereka.  Barang yang dikirim, sesuai dengan yang di pajang pada etalase toko. Saran saya kedepannya, agar lebih ditingkatkan lagi, kecepatan dalam pengiriman, dan pelayanan terhadap pelanggan. Terima kasih, senang berbisnis dengan anda.",5,1,1740891434,respons cepat chat pun langsung dibalas cuma agak lambat dari pengiriman saja dari mitra ekspedisinya mungkin dari sistem dan antrean mereka barang yang dikirim sesuai dengan yang di pajang pada etalase toko saran saya kedepannya agar lebih ditingkatkan lagi kecepatan dalam pengiriman dan pelayanan terhadap pelanggan terima kasih senang berbisnis dengan anda,respons cepat chat pun langsung dibalas cuma agak lambat dari pengiriman saja dari mitra ekspedisinya mungkin dari sistem dan antrean mereka barang yang dikirim sesuai dengan yang di pajang pada etalase toko saran saya kedepannya agar lebih ditingkatkan lagi kecepatan dalam pengiriman dan pelayanan terhadap pelanggan terima kasih senang berbisnis dengan anda,52,positive,0.28386491537094116
kenzie422,"Warna:sesuai hitam glosy
Ukuran:M tp sepertinya ALL size. ukuran hanya gimmic
Kenyamanan:Ukuran M berasa XL

Lg diskon Dapet diharga 80rb hehe. Wortit bgt sih sumpah
Cuma anehnya kenapa nama helmnya MLA bukan HKM 🤣",5,1,1756132234,warna sesuai hitam glosy ukuran m tp sepertinya all size ukuran hanya gimmic kenyamanan ukuran m berasa xl lg diskon dapet diharga 80rb hehe wortit bgt sih sumpah cuma anehnya kenapa nama helmnya mla bukan hkm,warna sesuai hitam glosy ukuran m tp sepertinya all size ukuran hanya gimmic kenyamanan ukuran m berasa xl lg diskon dapet diharga 80rb hehe wortit bgt sih sumpah cuma anehnya kenapa nama helmnya mla bukan hkm,36,positive,0.29566723108291626
kevin12849,"Ukuran:passs
Warna:pitih
Durabilitas:gacor abiss pokok nya",5,1,1733070034,ukuran passs warna pitih durabilitas gacor abiss pokok nya,ukuran passs warna pitih durabilitas gacor abiss pokok nya,9,positive,0.30445119738578796
d*****1,"Warna:sesuai pesanan
Ukuran:pas
Kenyamanan:ok

Yg penting sampai dng selamat, overall sesuai budget lah ya,",5,0,1756183530,warna sesuai pesanan ukuran pas kenyamanan ok yg penting sampai dng selamat overall sesuai budget lah ya,warna sesuai pesanan ukuran pas kenyamanan ok yg penting sampai dng selamat overall sesuai budget lah ya,17,positive,0.2960651218891144
r*****6,"Warna:warna bagus halus
Ukuran:pas di kepala
Kenyamanan:busa empuk

Worth it dengan harga segitu, cocok buat sehari hari berangkat kerja",5,0,1754659254,warna warna bagus halus ukuran pas di kepala kenyamanan busa empuk worth it dengan harga segitu cocok buat sehari hari berangkat kerja,warna warna bagus halus ukuran pas di kepala kenyamanan busa empuk worth it dengan harga segitu cocok buat sehari hari berangkat kerja,22,positive,0.2683451771736145
3xleamkl1f,Produksinya bagus selamat sampai tujuan tapi agak lama,5,0,1738541830,produksinya bagus selamat sampai tujuan tapi agak lama,produksinya bagus selamat sampai tujuan tapi agak lama,8,positive,0.317025750875473
s*****8,"Warna:sangat bagus
Ukuran:pas
Kenyamanan:nyaman

Thank u pesanan sudah datang dan sesuai dengan iklan, helm keren",5,0,1751895442,warna sangat bagus ukuran pas kenyamanan nyaman thank u pesanan sudah datang dan sesuai dengan iklan helm keren,warna sangat bagus ukuran pas kenyamanan nyaman thank u pesanan sudah datang dan sesuai dengan iklan helm keren,18,positive,0.2648109197616577
a*****5,"Warna:hitam dof
Ukuran:L
Kenyamanan:Cocok

Helmnya ringan Ngga terlalu berat, Cocok untuk perjalanan Jauh",5,0,1742363853,warna hitam dof ukuran l kenyamanan cocok helmnya ringan ngga terlalu berat cocok untuk perjalanan jauh,warna hitam dof ukuran l kenyamanan cocok helmnya ringan ngga terlalu berat cocok untuk perjalanan jauh,16,positive,0.2697499990463257
ariefhidayat216,"Mannntap.. Sesuai pesanan... 
Smudah dg paket ganteng
Dg harga segitu sudah dpt helm yg mannntap..",5,1,1742918603,mannntap sesuai pesanan smudah dg paket ganteng dg harga segitu sudah dpt helm yg mannntap,mannntap sesuai pesanan smudah dg paket ganteng dg harga segitu sudah dpt helm yg mannntap,15,positive,0.30129274725914
heryapit,"Warna:Putih
Ukuran:L
Kenyamanan:Pas, sangat nyaman seperti rasa sayang mu ke diaa.. Hiiyyaa🤣

Oke baik",5,0,1737681655,warna putih ukuran l kenyamanan pas sangat nyaman seperti rasa sayang mu ke diaa hiiyyaa oke baik,warna putih ukuran l kenyamanan pas sangat nyaman seperti rasa sayang mu ke diaa hiiyyaa oke baik,17,positive,0.3532974123954773
ilhamrusli641,"Warna:warna sangat bagus dan sesuai
Ukuran:ukuran pas dikepala
Kenyamanan:terasa sejuk dan nyaman

recommended",5,0,1746024223,warna warna sangat bagus dan sesuai ukuran ukuran pas dikepala kenyamanan terasa sejuk dan nyaman recommended,warna warna sangat bagus dan sesuai ukuran ukuran pas dikepala kenyamanan terasa sejuk dan nyaman recommended,16,positive,0.280667245388031
muhammadiqbalgarut602,"Warna:hitam
Kualitas:bagus cuma pakingan terlalu ketat sehingga bodi belakang helm pecah tergores...kalau bisa di tingkatkan lagi keamanan ya bos biar gax pecah helm ya",2,24,1759425369,warna hitam kualitas bagus cuma pakingan terlalu ketat sehingga bodi belakang helm pecah tergores kalau bisa di tingkatkan lagi keamanan ya bos biar gax pecah helm ya,warna hitam kualitas bagus cuma pakingan terlalu ketat sehingga bodi belakang helm pecah tergores kalau bisa di tingkatkan lagi keamanan ya bos biar gax pecah helm ya,27,positive,0.32454773783683777
anakristiani,"Ukuran:pas dan sesuai
Durabilitas:produk sangat kuat
Desain:keren dan modern

Thx kak buat helmnya bagus suka",5,0,1732277881,ukuran pas dan sesuai durabilitas produk sangat kuat desain keren dan modern thx kak buat helmnya bagus suka,ukuran pas dan sesuai durabilitas produk sangat kuat desain keren dan modern thx kak buat helmnya bagus suka,18,positive,0.29903265833854675
x406dxypy5,"Ukuran:pas sesuai ke inginkan saya
Kenyamanan:sangat nyaman",5,0,1760091435,ukuran pas sesuai ke inginkan saya kenyamanan sangat nyaman,ukuran pas sesuai ke inginkan saya kenyamanan sangat nyaman,9,label_3,0.2840549349784851
eko_budi_prasetia,"Warna:bagus
Ukuran:pas
Kenyamanan:sangat nyaman

Wajib cekout disini",5,0,1757920596,warna bagus ukuran pas kenyamanan sangat nyaman wajib cekout disini,warna bagus ukuran pas kenyamanan sangat nyaman wajib cekout disini,10,label_3,0.287296324968338
dlamajastibbajo,Masyaallah helm nya bagus bangetttttt cocok di pake suami aku tercintaaaa🥰🥰🥰🥰🥰🥰,5,1,1755692499,masyaallah helm nya bagus bangetttttt cocok di pake suami aku tercintaaaa,masyaallah helm nya bagus bangetttttt cocok di pake suami aku tercintaaaa,11,positive,0.3334698975086212
noor_aji35,"Warna:hitam doff
Ukuran:pas sesuai
Kenyamanan:lumayan ringan dan nyaman dipakai

Alhamdulillah, paketnya sdh samapai, barangnya ok. Sangat nyaman di pakai, Mudah-mudahan awet & untuk pengirimannya sangat cepat sekali, padahal estimasinya tanggal 4 Agustus, pokonya mantaplah",5,0,1753163999,warna hitam doff ukuran pas sesuai kenyamanan lumayan ringan dan nyaman dipakai alhamdulillah paketnya sdh samapai barangnya ok sangat nyaman di pakai mudah mudahan awet untuk pengirimannya sangat cepat sekali padahal estimasinya tanggal 4 agustus pokonya mantaplah,warna hitam doff ukuran pas sesuai kenyamanan lumayan ringan dan nyaman dipakai alhamdulillah paketnya sdh samapai barangnya ok sangat nyaman di pakai mudah mudahan awet untuk pengirimannya sangat cepat sekali padahal estimasinya tanggal 4 agustus pokonya mantaplah,37,positive,0.3197404742240906
mashanzz903,"Warna:Hitam dop
Ukuran:M
Kenyamanan:Ringan dan nyaman saat dipakai

bagus helm ringan juga tapi nunggu datangnya lumayan lama yaa, bagus ada lecetnya juga dikit kardusnya bikin melehoy 😭 dikira udah remuk sumpah, yah intinya makasih buat penjual alhamdulillah saya puas yah makasih banyak😇😊",5,0,1755160147,warna hitam dop ukuran m kenyamanan ringan dan nyaman saat dipakai bagus helm ringan juga tapi nunggu datangnya lumayan lama yaa bagus ada lecetnya juga dikit kardusnya bikin melehoy dikira udah remuk sumpah yah intinya makasih buat penjual alhamdulillah saya puas yah makasih banyak,warna hitam dop ukuran m kenyamanan ringan dan nyaman saat dipakai bagus helm ringan juga tapi nunggu datangnya lumayan lama yaa bagus ada lecetnya juga dikit kardusnya bikin melehoy dikira udah remuk sumpah yah intinya makasih buat penjual alhamdulillah saya puas yah makasih banyak,44,positive,0.3159540295600891
bl9tbyr4qw,"Warna:hkm kosmo hitam d
Ukuran:L
Kenyamanan:nyaman lembut dan desain yang menarik",3,0,1747741720,warna hkm kosmo hitam d ukuran l kenyamanan nyaman lembut dan desain yang menarik,warna hkm kosmo hitam d ukuran l kenyamanan nyaman lembut dan desain yang menarik,14,positive,0.26891660690307617
rikidwijulianto466,"Warna:bangus banget seauai
Ukuran:pas
Kenyamanan:nyaman banget pasti",5,0,1748062330,warna bangus banget seauai ukuran pas kenyamanan nyaman banget pasti,warna bangus banget seauai ukuran pas kenyamanan nyaman banget pasti,10,label_3,0.3068619668483734
g*****a,"Warna:hitam glossy
Ukuran:L
Kenyamanan:sangat nyaman

Helm ukuran L masih oke untuk kepala ukuran M Enak dipake pkoke",5,0,1742633793,warna hitam glossy ukuran l kenyamanan sangat nyaman helm ukuran l masih oke untuk kepala ukuran m enak dipake pkoke,warna hitam glossy ukuran l kenyamanan sangat nyaman helm ukuran l masih oke untuk kepala ukuran m enak dipake pkoke,20,positive,0.2855848968029022
mahesaruhiyatna,"Warna:sangat bagus dan sesuai gambar
Ukuran:pas dikepala dan nyaman dipakai
Kenyamanan:ringan dan nyaman saat dipakai

Alhamdulillah helmnya dah sampai, sangat bagus dan nyaman dipakai.pengiriman cepat kurirnya pun ramah dan sopan terimakasih shopee terimakasih KK tokonya sukses selalu ya.",5,0,1738685361,warna sangat bagus dan sesuai gambar ukuran pas dikepala dan nyaman dipakai kenyamanan ringan dan nyaman saat dipakai alhamdulillah helmnya dah sampai sangat bagus dan nyaman dipakai pengiriman cepat kurirnya pun ramah dan sopan terimakasih shopee terimakasih kk tokonya sukses selalu ya,warna sangat bagus dan sesuai gambar ukuran pas dikepala dan nyaman dipakai kenyamanan ringan dan nyaman saat dipakai alhamdulillah helmnya dah sampai sangat bagus dan nyaman dipakai pengiriman cepat kurirnya pun ramah dan sopan terimakasih shopee terimakasih kk tokonya sukses selalu ya,42,positive,0.29850539565086365
deapok,"Warna:bagus
Ukuran:pas
Kenyamanan:nyaman dipake

Kata suami bagus...",4,2,1743125093,warna bagus ukuran pas kenyamanan nyaman dipake kata suami bagus,warna bagus ukuran pas kenyamanan nyaman dipake kata suami bagus,10,label_3,0.31154343485832214
ahmadalfharezi,"Warna:pigmen bagus
Ukuran:pas di pake
Kenyamanan:sangat nyaman",5,0,1738919585,warna pigmen bagus ukuran pas di pake kenyamanan sangat nyaman,warna pigmen bagus ukuran pas di pake kenyamanan sangat nyaman,10,label_3,0.2813863456249237
u*****5,"Warna:cocok
Ukuran:pas
Kenyamanan:nyaman

Produk bagus sesuai pesanan pengiriman cepat packing rapih...",5,0,1746834844,warna cocok ukuran pas kenyamanan nyaman produk bagus sesuai pesanan pengiriman cepat packing rapih,warna cocok ukuran pas kenyamanan nyaman produk bagus sesuai pesanan pengiriman cepat packing rapih,14,label_3,0.27839013934135437
bagas555,"Warna:bagus
Ukuran:pas
Kenyamanan:lumayan nyaman untuk harga 100k",5,0,1754463413,warna bagus ukuran pas kenyamanan lumayan nyaman untuk harga 100k,warna bagus ukuran pas kenyamanan lumayan nyaman untuk harga 100k,10,label_3,0.27136021852493286
micogiofannidermawan,"Warna:sangat bagus dan sesuai dengan gambar
Ukuran:ukuran produk yang pas dan sesuai
Kenyamanan:sangat nyaman saat digunakan",5,0,1736243788,warna sangat bagus dan sesuai dengan gambar ukuran ukuran produk yang pas dan sesuai kenyamanan sangat nyaman saat digunakan,warna sangat bagus dan sesuai dengan gambar ukuran ukuran produk yang pas dan sesuai kenyamanan sangat nyaman saat digunakan,19,positive,0.2481386810541153
shodikdakhlan,"Warna:memiliki pigmen yang bagus
Ukuran:pas dikepala
Kenyamanan:ringan dan nyaman saat digunakan

Paket datang dengan aman dan sesuai pesanan...helmnya pas dipakai walaupun bagian busa di atas kepalanya tipis jadi terasa di bagian kepalanya seperti menyentuh streopormnya ya gimana lagi harga sepadan dengan barangnya semoga bermanfaat dan awet dipakainya",5,0,1743230419,warna memiliki pigmen yang bagus ukuran pas dikepala kenyamanan ringan dan nyaman saat digunakan paket datang dengan aman dan sesuai pesanan helmnya pas dipakai walaupun bagian busa di atas kepalanya tipis jadi terasa di bagian kepalanya seperti menyentuh streopormnya ya gimana lagi harga sepadan dengan barangnya semoga bermanfaat dan awet dipakainya,warna memiliki pigmen yang bagus ukuran pas dikepala kenyamanan ringan dan nyaman saat digunakan paket datang dengan aman dan sesuai pesanan helmnya pas dipakai walaupun bagian busa di atas kepalanya tipis jadi terasa di bagian kepalanya seperti menyentuh streopormnya ya gimana lagi harga sepadan dengan barangnya semoga bermanfaat dan awet dipakainya,51,positive,0.28478583693504333
gian_aji_wiwaha,"Warna:warna bagus
Ukuran:ukuran pas dikepala uk m kek nya yak
Kenyamanan:nyaman",5,0,1746575840,warna warna bagus ukuran ukuran pas dikepala uk m kek nya yak kenyamanan nyaman,warna warna bagus ukuran ukuran pas dikepala uk m kek nya yak kenyamanan nyaman,14,positive,0.30216649174690247
evosmunir223,"Warna:item doff
Ukuran:xl
Kenyamanan:nyaman dipake, tapi sayangnya ada luka cacat dikit di bagian atas tapi gapapa sesuai di harga segitu",4,0,1737466215,warna item doff ukuran xl kenyamanan nyaman dipake tapi sayangnya ada luka cacat dikit di bagian atas tapi gapapa sesuai di harga segitu,warna item doff ukuran xl kenyamanan nyaman dipake tapi sayangnya ada luka cacat dikit di bagian atas tapi gapapa sesuai di harga segitu,23,positive,0.27138441801071167
mochammadnovalzamalullai,"Warna:hitam
Ukuran:L
Kenyamanan:busa nyaman,, ringan juga. ga bkin pegel leher",5,0,1757308553,warna hitam ukuran l kenyamanan busa nyaman ringan juga ga bkin pegel leher,warna hitam ukuran l kenyamanan busa nyaman ringan juga ga bkin pegel leher,13,label_3,0.3090866208076477
d3nb4gusandhika,"Warna:merah doff
Ukuran:L
Kenyamanan:lumayan

Lumayan bagus best lah pokoknya thanks seller barang sesuai pesanan 👍👍👍👍",5,0,1747226667,warna merah doff ukuran l kenyamanan lumayan lumayan bagus best lah pokoknya thanks seller barang sesuai pesanan,warna merah doff ukuran l kenyamanan lumayan lumayan bagus best lah pokoknya thanks seller barang sesuai pesanan,17,label_3,0.2862846553325653
ekowahyudi127,"Ada miss packing deh keknya, seharusnya setipe sama yg grey hanya beda warna aja, ini datengnya beda tipe, tpi syukurlah gk beda jauh, sama nyaman jga dipakek. Thanks 👌",3,0,1748347693,ada miss packing deh keknya seharusnya setipe sama yg grey hanya beda warna aja ini datengnya beda tipe tpi syukurlah gk beda jauh sama nyaman jga dipakek thanks,ada miss packing deh keknya seharusnya setipe sama yg grey hanya beda warna aja ini datengnya beda tipe tpi syukurlah gk beda jauh sama nyaman jga dipakek thanks,28,positive,0.31917881965637207
rakha20abizar,"Warna:pigmen yg bagus doff
Ukuran:pas
Kenyamanan:nyaman

Barang bagus dan berkualitas dengan harga ga terlalu mahal",5,1,1744525874,warna pigmen yg bagus doff ukuran pas kenyamanan nyaman barang bagus dan berkualitas dengan harga ga terlalu mahal,warna pigmen yg bagus doff ukuran pas kenyamanan nyaman barang bagus dan berkualitas dengan harga ga terlalu mahal,18,positive,0.2729867398738861
,"Warna:warna nya sesuai yang dipesan
Ukuran:sesuai dan pas
Kualitas:bagus banget loh rek😹",5,0,1734863945,warna warna nya sesuai yang dipesan ukuran sesuai dan pas kualitas bagus banget loh rek,warna warna nya sesuai yang dipesan ukuran sesuai dan pas kualitas bagus banget loh rek,15,positive,0.2866770923137665
medynufa,"Warna:sangat bagus
Ukuran:pas
Kenyamanan:nyaman

Pokoke barangnya muantap good 👍👍👍
Walaupun proses pengirimannya agak lelet,
Tapi helm nya mantap mantul,,,,",5,0,1744458216,warna sangat bagus ukuran pas kenyamanan nyaman pokoke barangnya muantap good walaupun proses pengirimannya agak lelet tapi helm nya mantap mantul,warna sangat bagus ukuran pas kenyamanan nyaman pokoke barangnya muantap good walaupun proses pengirimannya agak lelet tapi helm nya mantap mantul,21,positive,0.2840717136859894
inganta.tigan,"Warna:bagus
Ukuran:sesuai
Kenyamanan:ringan

Helmnya bagus dan mantap. Sesuai dengan deskripsi produk yg ditawarkan si seller. 
Tapi agak kebesaran di kepala (L).",5,1,1742490335,warna bagus ukuran sesuai kenyamanan ringan helmnya bagus dan mantap sesuai dengan deskripsi produk yg ditawarkan si seller tapi agak kebesaran di kepala l,warna bagus ukuran sesuai kenyamanan ringan helmnya bagus dan mantap sesuai dengan deskripsi produk yg ditawarkan si seller tapi agak kebesaran di kepala l,24,label_3,0.2557327449321747
opal.jumroh,"Warna:bagus Sesuany dgn gambar dn warna yg di pesan
Ukuran:ukuran pas sesuai yg di pesan
Kenyamanan:nyaman buat di pake

Untuk kurir sangat ramah dn pengiriman cepat

kekurangan cuma sdikit doang sih. kurang rapih dibagian karet nya. dn visor belakang. dapat dimaklumi dgn harga segitu.
josss Recomen bgt nih untuk anak muda yg mau bergaya dgn harga terjangkau.",5,0,1759658365,warna bagus sesuany dgn gambar dn warna yg di pesan ukuran ukuran pas sesuai yg di pesan kenyamanan nyaman buat di pake untuk kurir sangat ramah dn pengiriman cepat kekurangan cuma sdikit doang sih kurang rapih dibagian karet nya dn visor belakang dapat dimaklumi dgn harga segitu josss recomen bgt nih untuk anak muda yg mau bergaya dgn harga terjangkau,warna bagus sesuany dgn gambar dn warna yg di pesan ukuran ukuran pas sesuai yg di pesan kenyamanan nyaman buat di pake untuk kurir sangat ramah dn pengiriman cepat kekurangan cuma sdikit doang sih kurang rapih dibagian karet nya dn visor belakang dapat dimaklumi dgn harga segitu josss recomen bgt nih untuk anak muda yg mau bergaya dgn harga terjangkau,60,positive,0.2808075547218323
ismi_diah0531,"Warna:bagus
Ukuran:sesuai
Kenyamanan:nyaman

Barang datang sesuai pesanan bagus warna hitam spon tebal cuma agak kebesaran dipakai anak saya",5,0,1746220066,warna bagus ukuran sesuai kenyamanan nyaman barang datang sesuai pesanan bagus warna hitam spon tebal cuma agak kebesaran dipakai anak saya,warna bagus ukuran sesuai kenyamanan nyaman barang datang sesuai pesanan bagus warna hitam spon tebal cuma agak kebesaran dipakai anak saya,21,positive,0.2956916391849518
dmdy672cgb,"Ukuran:pas d kepala tidak longgar,busa tebal
Durabilitas:sangat baik sesuai harga
Desain:keren,cat bagus",5,0,1732103855,ukuran pas d kepala tidak longgar busa tebal durabilitas sangat baik sesuai harga desain keren cat bagus,ukuran pas d kepala tidak longgar busa tebal durabilitas sangat baik sesuai harga desain keren cat bagus,17,positive,0.28115150332450867
