username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence
yohanes_pamungkas_yulianto,"Desain:baik
Kualitas:oke
Kemudahan:baik

Smga cocok",5,0,1740438543,desain baik kualitas oke kemudahan baik smga cocok,desain baik kualitas oke kemudahan baik smga cocok,8,positive,0.75
r*****o,"Desain:simple
Kemudahan:ok
Kualitas:biasa aja

Aku pikir bakal jd merah ke bibir ternyata ngg 😆",4,0,1738234716,desain simple kemudahan ok kualitas biasa aja aku pikir bakal jd merah ke bibir ternyata ngg,desain simple kemudahan ok kualitas biasa aja aku pikir bakal jd merah ke bibir ternyata ngg,16,neutral,0.55
jonitanady,"Desain:model menarik dan kekinian
Kemudahan:sangat praktis
Kualitas:belum tau hasilnya

Belum tau hasilnya karena baru satu hari dipake ,seperti kyk lipstik bibir jd sedikit basah ,mudah mudahan bagus dan ada efeknya buat menghilangkan warna hitam dibibir",4,0,1733989518,desain model menarik dan kekinian kemudahan sangat praktis kualitas belum tau hasilnya belum tau hasilnya karena baru satu hari dipake seperti kyk lipstik bibir jd sedikit basah mudah mudahan bagus dan ada efeknya buat menghilangkan warna hitam dibibir,desain model menarik dan kekinian kemudahan sangat praktis kualitas belum tau hasilnya belum tau hasilnya karena baru satu hari dipake seperti kyk lipstik bibir jd sedikit basah mudah mudahan bagus dan ada efeknya buat menghilangkan warna hitam dibibir,38,positive,0.75
a*****s,"Pelembab bibir, meringankan pecah2 pada bibir dan pengiriman cepat",5,2,1722299382,pelembab bibir meringankan pecah2 pada bibir dan pengiriman cepat,pelembab bibir meringankan pecah2 pada bibir dan pengiriman cepat,9,positive,0.75
,"goodlah
guna banget buat bibir biar nggak kering


oklah packingnya",5,2,1713252614,goodlah guna banget buat bibir biar nggak kering oklah packingnya,goodlah guna banget buat bibir biar nggak kering oklah packingnya,10,neutral,0.55
z5zsxe4njk,Gak ada perubahan dibibir,2,0,1765891684,gak ada perubahan dibibir,gak ada perubahan dibibir,4,neutral,0.55
tasharizantasharizan,,5,0,1758441990,,,1,neutral,0.55
rohim123830,,5,0,1765845091,,,1,neutral,0.55
yudamulyawan,Tidak sesuai gambar,3,0,1765750976,tidak sesuai gambar,tidak sesuai gambar,3,neutral,0.55
herubekti,,5,0,1765532712,,,1,neutral,0.55
rianalitores,,4,0,1765679353,,,1,neutral,0.55
a*****p,,3,0,1765724607,,,1,neutral,0.55
ekoagus96,"Kualitas:beda sama yg di foto

Pengiriman lama",3,0,1763092235,kualitas beda sama yg di foto pengiriman lama,kualitas beda sama yg di foto pengiriman lama,8,negative,0.75
mohamadihsan758,,5,0,1764418400,,,1,neutral,0.55
g*****6,Desain:modern,5,0,1752069641,desain modern,desain modern,2,neutral,0.55
riki_chans,,5,0,1751959495,,,1,neutral,0.55
asnawiwali,"Desain:bagus
Efek:membuat bibir jadi pink",5,0,1750042730,desain bagus efek membuat bibir jadi pink,desain bagus efek membuat bibir jadi pink,7,positive,0.75
zha.al078,Bagus!,5,1,1710364814,bagus,bagus,1,positive,0.75
mutiiiiiiiiiiii22,,5,0,1733745083,,,1,neutral,0.55
nogodnogood.world,"Manfaat:bibir
Kemasan:aman",5,0,1715171142,manfaat bibir kemasan aman,manfaat bibir kemasan aman,4,neutral,0.55
z*****6,,5,0,1712052276,,,1,neutral,0.55
dewabagusbayuraditiya,,5,0,1715327373,,,1,neutral,0.55
d*****i,,5,0,1728707398,,,1,neutral,0.55
bayusetiawan1698,,5,0,1739003897,,,1,neutral,0.55
m*****u,,5,0,1728887550,,,1,neutral,0.55
danavis,,5,0,1724826234,,,1,neutral,0.55
azriel242,,5,0,1726898588,,,1,neutral,0.55
a_badistore,,5,0,1739458162,,,1,neutral,0.55
j*****7,,5,0,1736059300,,,1,neutral,0.55
marcuscorrynthians,,4,0,1717628833,,,1,neutral,0.55
harun.91,,5,0,1720106772,,,1,neutral,0.55
hadyanchandragiri,,5,0,1727091875,,,1,neutral,0.55
emil.muslim13,,5,0,1737733541,,,1,neutral,0.55
dodyii702,,4,1,1723701845,,,1,neutral,0.55
yashinta_aprista,,5,0,1728005271,,,1,neutral,0.55
agam1610,,5,0,1724137074,,,1,neutral,0.55
siti_rohmah582,,5,0,1718062116,,,1,neutral,0.55
ps_hydromatic,,5,0,1723776742,,,1,neutral,0.55
pahruroji44,,4,0,1718267233,,,1,neutral,0.55
fariz_baadillah,,5,0,1713352798,,,1,neutral,0.55
nanangkochimbae,,4,0,1721121000,,,1,neutral,0.55
ridwansetiawanfauzi,,5,0,1724669797,,,1,neutral,0.55
nikowijaya12,,5,0,1738648719,,,1,neutral,0.55
eazmv78ioz,,5,0,1738739195,,,1,neutral,0.55
akmaljalaaluddiin,,5,0,1739011619,,,1,neutral,0.55
matakukecil,,5,0,1739575452,,,1,neutral,0.55
septian_william21,,5,0,1739419530,,,1,neutral,0.55
_wur48rpvi,,5,0,1739540731,,,1,neutral,0.55
andik_311001,,5,0,1739405243,,,1,neutral,0.55
aulia091202nusi,,5,0,1720358047,,,1,neutral,0.55
,,5,0,1720437170,,,1,neutral,0.55
6qf3trq3xf,,5,0,1720504701,,,1,neutral,0.55
fikrianwar39,,5,0,1720060255,,,1,neutral,0.55
d5yt5beu17,,5,0,1714987253,,,1,neutral,0.55
damarhabibi673,,5,0,1714219523,,,1,neutral,0.55
royq4jln4g,,5,0,1716852128,,,1,neutral,0.55
aswansuli,,5,0,1717726099,,,1,neutral,0.55
gqylvvxc9k,,5,0,1721011904,,,1,neutral,0.55
m.yudan99,,5,0,1721033099,,,1,neutral,0.55
rwinasution,,5,0,1723368515,,,1,neutral,0.55
wstebicgak,,5,0,1723462376,,,1,neutral,0.55
kuskus125,,5,0,1723612401,,,1,neutral,0.55
aderaka1922,,5,0,1724009400,,,1,neutral,0.55
ferryfrry,,5,0,1724481486,,,1,neutral,0.55
adenmaulana188,,5,0,1724488276,,,1,neutral,0.55
r6v3za5zj1,,5,0,1724946353,,,1,neutral,0.55
idadhudaya,,5,0,1724736666,,,1,neutral,0.55
yuddyudhapratama,,5,0,1724760175,,,1,neutral,0.55
nbbn7572mg,,5,0,1725292669,,,1,neutral,0.55
cacahayadewi,,5,0,1725517773,,,1,neutral,0.55
regheezt,,5,0,1726222856,,,1,neutral,0.55
tvxxphzt19,,5,0,1726462275,,,1,neutral,0.55
vkloj15our,,5,0,1727026941,,,1,neutral,0.55
latippirman819,,5,0,1737008370,,,1,neutral,0.55
zulakbar774,,5,0,1737706777,,,1,neutral,0.55
padekeblex,,5,0,1737634442,,,1,neutral,0.55
inisialr567,,5,0,1737418155,,,1,neutral,0.55
irmayani27_,,5,0,1737462566,,,1,neutral,0.55
ridhokurniawan45,,5,0,1737856679,,,1,neutral,0.55
lalakhau,,5,0,1737514710,,,1,neutral,0.55
radhitradiy302,,5,0,1719823083,,,1,neutral,0.55
muhammadrizkyramadhanzai,,5,0,1713544790,,,1,neutral,0.55
bejoel18,,5,0,1715187614,,,1,neutral,0.55
andika_mv221,,5,0,1715086969,,,1,neutral,0.55
dikabee925,,5,0,1714043340,,,1,neutral,0.55
fathurrifqy1,,5,0,1716462466,,,1,neutral,0.55
aldarasyangelina,,5,0,1718318110,,,1,neutral,0.55
imamsyatria,,5,0,1722871121,,,1,neutral,0.55
dede_yana07,,5,0,1723021544,,,1,neutral,0.55
saputraboysofslow,,5,0,1723538573,,,1,neutral,0.55
dedichandraharahap,,5,0,1723771830,,,1,neutral,0.55
alantzy942,,5,0,1724035927,,,1,neutral,0.55
asep.satria1985,,5,0,1725098018,,,1,neutral,0.55
hendrakaluku417,,5,0,1727751619,,,1,neutral,0.55
4ix7tvx6ue,,5,0,1736766408,,,1,neutral,0.55
denisdit093,,5,0,1736723783,,,1,neutral,0.55
cilukbaaaaa280401,,5,0,1736964519,,,1,neutral,0.55
bijikkali,,5,0,1737022084,,,1,neutral,0.55
anggawidiantowidianto,,5,0,1737178406,,,1,neutral,0.55
al0u6e5xan,,5,0,1737540111,,,1,neutral,0.55
suryadiramadhan553,,5,0,1737929948,,,1,neutral,0.55
shendy_136,,5,0,1735960905,,,1,neutral,0.55
arifbudiman97,,5,0,1736015730,,,1,neutral,0.55
hakohl_g0t,,5,0,1737359106,,,1,neutral,0.55
fajarfajar211,,5,0,1738107066,,,1,neutral,0.55
adrivalbayupratama,,5,0,1738138774,,,1,neutral,0.55
mhmmdizazi,,4,0,1720601066,,,1,neutral,0.55
rahmadin1414,,4,0,1714458855,,,1,neutral,0.55
benifati_gulo99,,4,0,1721177552,,,1,neutral,0.55
rosyidinsaputra,,4,0,1726373539,,,1,neutral,0.55
raeaa_10,,4,0,1727306714,,,1,neutral,0.55
syahrulfazar20,,4,0,1736940525,,,1,neutral,0.55
kokokomarudin780,,4,0,1737093328,,,1,neutral,0.55
riann004,,4,0,1713762364,,,1,neutral,0.55
sumarno_tm,,4,0,1716009449,,,1,neutral,0.55
ardirungkad,,4,0,1721230512,,,1,neutral,0.55
taliban09,,4,0,1723361248,,,1,neutral,0.55
muhamadefendi069,,4,0,1727068538,,,1,neutral,0.55
albertussaverino,,4,0,1736655351,,,1,neutral,0.55
langgengmulyadi93,,4,0,1737809136,,,1,neutral,0.55
eko6791,,3,0,1738648909,,,1,neutral,0.55
_ss3u2c_a4,,3,0,1720099400,,,1,neutral,0.55
hajiodi,,3,0,1725000477,,,1,neutral,0.55
faisaldhimas,,3,0,1736814358,,,1,neutral,0.55
akbarz18,,3,0,1713675095,,,1,neutral,0.55
sepah,,3,0,1738414633,,,1,neutral,0.55
ilhammmyrz,,2,0,1727132945,,,1,neutral,0.55
aw5bgcg8mf,,1,0,1739331853,,,1,neutral,0.55
rahmat_adi89,,1,0,1716161266,,,1,neutral,0.55
rafli.deden.juniardi,Good,5,0,1700008790,good,good,1,neutral,0.55
rully051163,,5,0,1739433134,,,1,neutral,0.55
ujangsuryadi08,,5,0,1735821485,,,1,neutral,0.55
agus_du,,5,0,1739287292,,,1,neutral,0.55
rowbeeen,,5,0,1728995031,,,1,neutral,0.55
baitulrizki,,5,0,1735266221,,,1,neutral,0.55
h*****n,,5,0,1736139243,,,1,neutral,0.55
teukusyarief,,5,0,1732106488,,,1,neutral,0.55
r*****7,,5,0,1733917950,,,1,neutral,0.55
purwantorayan67,,4,0,1736599641,,,1,neutral,0.55
dimaskenda,,5,0,1735721052,,,1,neutral,0.55
munahar70974,,5,0,1740029349,,,1,neutral,0.55
put_291,,5,0,1738716959,,,1,neutral,0.55
wahyupratama000,,5,1,1735983466,,,1,neutral,0.55
fitrii2018,,5,0,1733310629,,,1,neutral,0.55
kliwonajaib,,4,0,1733188584,,,1,neutral,0.55
anton_sujarwo20,,5,0,1733314099,,,1,neutral,0.55
o*****y,,5,0,1732200556,,,1,neutral,0.55
f*****i,,4,0,1735363526,,,1,neutral,0.55
hendrayantiisye,,5,0,1733124874,,,1,neutral,0.55
agil_baskhara,,5,0,1722420011,,,1,neutral,0.55
rio160399,,5,0,1734086883,,,1,neutral,0.55
fachrie.muhammad,,5,0,1739472362,,,1,neutral,0.55
aryakemuning13,,5,0,1731391926,,,1,neutral,0.55
indatamiadwiratih,,5,0,1736312957,,,1,neutral,0.55
oches.a,,5,0,1731733675,,,1,neutral,0.55
andrepanca11,,5,0,1735790715,,,1,neutral,0.55
arya1905,,5,0,1738483830,,,1,neutral,0.55
jerrysepianto,,5,0,1733234264,,,1,neutral,0.55
valentantonio772,,5,0,1739767546,,,1,neutral,0.55
nbsmandiri,,5,0,1740302806,,,1,neutral,0.55
go13lv_dm_,,5,0,1739352816,,,1,neutral,0.55
pooh456,,5,0,1739685957,,,1,neutral,0.55
_k7bregozm,,5,0,1739451983,,,1,neutral,0.55
rendiyaldo892,,5,0,1739340960,,,1,neutral,0.55
wahyuni7893,,5,0,1739713610,,,1,neutral,0.55
irfanramadhan813,,5,0,1730198280,,,1,neutral,0.55
andrigunawan502,,5,0,1731848442,,,1,neutral,0.55
jemekite866,,5,0,1732029402,,,1,neutral,0.55
mrf.23,,5,0,1732018418,,,1,neutral,0.55
ferdielborneo,,5,0,1732087986,,,1,neutral,0.55
muhammad_luki_firmansyah,,5,0,1732372485,,,1,neutral,0.55
zavinawavira961,,5,0,1732443127,,,1,neutral,0.55
chuazhilong,,5,0,1732540696,,,1,neutral,0.55
bcfgdhsm1m,,5,0,1732710777,,,1,neutral,0.55
ramasatria905,,5,0,1733399090,,,1,neutral,0.55
4a93j66ycy,,5,0,1733405409,,,1,neutral,0.55
5c3am1gle8,,5,0,1733404486,,,1,neutral,0.55
chenpatty123,,5,0,1732154512,,,1,neutral,0.55
asepsomantri685,,5,0,1732115745,,,1,neutral,0.55
aldo_budiansyah,,5,0,1733041852,,,1,neutral,0.55
khusnulabid948,,5,0,1734016109,,,1,neutral,0.55
ob_r1o1u7r,,5,0,1733736349,,,1,neutral,0.55
y0ndxonntv,,5,0,1733846663,,,1,neutral,0.55
adityatiya325,,5,0,1733892487,,,1,neutral,0.55
wb32lj5x5u,,5,0,1735442469,,,1,neutral,0.55
munmakmun,,5,0,1734613814,,,1,neutral,0.55
x02042002,,5,0,1734743196,,,1,neutral,0.55
kamilalfikri610,,5,0,1734720629,,,1,neutral,0.55
munaw20,,5,0,1736077475,,,1,neutral,0.55
6e_0i0opie,,5,0,1736266652,,,1,neutral,0.55
agitperdiana26,,5,0,1736251417,,,1,neutral,0.55
y*****7,,5,0,1736584096,,,1,neutral,0.55
z*****a,,5,0,1736729382,,,1,neutral,0.55
haeri.susanto,,5,0,1738054398,,,1,neutral,0.55
ahshsusjaja,,5,0,1737987895,,,1,neutral,0.55
alrashop,,5,0,1738919664,,,1,neutral,0.55
obinahrudin067,,5,0,1738383676,,,1,neutral,0.55
dickysisworo,,5,0,1739099322,,,1,neutral,0.55
7nlva8pw0v,,5,0,1739111276,,,1,neutral,0.55
mhdnaufal_12,,5,0,1721733687,,,1,neutral,0.55
edwinef,,5,0,1722411816,,,1,neutral,0.55
asepobi,,5,0,1722041255,,,1,neutral,0.55
bagasswjksnooo,,5,0,1731073210,,,1,neutral,0.55
ep26ibvf_3,,5,0,1731155002,,,1,neutral,0.55
adodoadodo232,,5,0,1731160624,,,1,neutral,0.55
aagunggumelar07,,5,0,1731391055,,,1,neutral,0.55
a*****8,,5,0,1731767477,,,1,neutral,0.55
3se9zrhh7i,,5,0,1731819759,,,1,neutral,0.55
af89_genfw,,5,0,1731862991,,,1,neutral,0.55
japarsodik339,,5,0,1731797794,,,1,neutral,0.55
3pjwe5bsvr,,5,0,1731938879,,,1,neutral,0.55
putraanas054,,5,0,1732431764,,,1,neutral,0.55
rendycoolzcoolz,,5,0,1732627454,,,1,neutral,0.55
asepsundhanese03,,5,0,1733397994,,,1,neutral,0.55
oneofrahma1,,5,0,1733329656,,,1,neutral,0.55
_gfyr9syhd,,5,0,1733187719,,,1,neutral,0.55
jesiktc,,5,0,1733133704,,,1,neutral,0.55
rezaalwikobra,,5,0,1733652153,,,1,neutral,0.55
miswadimiswadi419,,5,0,1733640552,,,1,neutral,0.55
ahmadfanalis,,5,0,1733735843,,,1,neutral,0.55
hajafhajaf,,5,0,1734215399,,,1,neutral,0.55
yopinurjaman,,5,0,1734186267,,,1,neutral,0.55
dindajuwita255,,5,0,1735229658,,,1,neutral,0.55
henay2807,,5,0,1735637279,,,1,neutral,0.55
rifqihelmi212,,5,0,1735695628,,,1,neutral,0.55
rykyedoyz,,5,0,1734578564,,,1,neutral,0.55
ezn46_hjcu,,5,0,1734774626,,,1,neutral,0.55
aldialdisetiawan607,,5,0,1736305661,,,1,neutral,0.55
insannurrahman29,,5,0,1736314656,,,1,neutral,0.55
desmonprasetiasesfao,,5,0,1736325447,,,1,neutral,0.55
ismailsulaiman001,,5,0,1736266762,,,1,neutral,0.55
inianania,,5,0,1738242448,,,1,neutral,0.55
ibaaahnich,,5,0,1738027940,,,1,neutral,0.55
i4e673sczc,,5,0,1737977164,,,1,neutral,0.55
mariogiovanni09,,5,0,1738680746,,,1,neutral,0.55
mukhbitizzu,,5,0,1738723688,,,1,neutral,0.55
vionanda,,5,0,1738986280,,,1,neutral,0.55
novaafandi25,,5,0,1738986645,,,1,neutral,0.55
untunghartono694,,5,0,1738942182,,,1,neutral,0.55
minarto95,,5,0,1738324017,,,1,neutral,0.55
bayuprawijaya,,5,0,1738481875,,,1,neutral,0.55
ferrizfirmansyah,,5,0,1739089258,,,1,neutral,0.55
haikalmalik516,,4,0,1740064069,,,1,neutral,0.55
farelleotvtravelofficial,,4,0,1740273497,,,1,neutral,0.55
,,4,0,1740160851,,,1,neutral,0.55
ipananarki,,4,0,1740412444,,,1,neutral,0.55
jhonsitoruss,,4,0,1731753425,,,1,neutral,0.55
6lcldkylgz,,4,0,1732455456,,,1,neutral,0.55
pashariswandinata,,4,0,1733121101,,,1,neutral,0.55
fransaditya893,,4,0,1734134495,,,1,neutral,0.55
,,4,0,1734449671,,,1,neutral,0.55
enengparida,,4,0,1734960216,,,1,neutral,0.55
satria19990,,4,0,1738747955,,,1,neutral,0.55
wahyuindrakusuma220120,,4,0,1738304630,,,1,neutral,0.55
firmanhidayat323,,4,0,1722517118,,,1,neutral,0.55
bgfikra886,,4,0,1732622952,,,1,neutral,0.55
p5hb6y8f3t,,4,0,1732801362,,,1,neutral,0.55
syahrulsyahrul143,,4,0,1729953103,,,1,neutral,0.55
chntkugqmr,,4,0,1734346534,,,1,neutral,0.55
safaukasyah,,4,0,1735236899,,,1,neutral,0.55
c*****i,,4,0,1734514450,,,1,neutral,0.55
surahmat2023386,,4,0,1738917752,,,1,neutral,0.55
boycasper05,,3,0,1731825216,,,1,neutral,0.55
zainiali507,,3,0,1733258176,,,1,neutral,0.55
reyhanalvi,,3,0,1735800236,,,1,neutral,0.55
ayniaazzahromargareta,,3,0,1738330307,,,1,neutral,0.55
ardiyanto567,,3,0,1738933780,,,1,neutral,0.55
genji_mulet17,,3,0,1738919499,,,1,neutral,0.55
bahyfardayana,,3,0,1738371285,,,1,neutral,0.55
0d2tqjy_xn,,3,0,1733495122,,,1,neutral,0.55
arifinjaya77,,1,0,1733566270,,,1,neutral,0.55
yogapriyapadita,,2,0,1740312947,,,1,neutral,0.55
f6tsg8892o,,2,0,1740548049,,,1,neutral,0.55
2mpm5m4flk,,2,0,1738493268,,,1,neutral,0.55
gynygh963y,,1,0,1734264655,,,1,neutral,0.55
jdgayciwhp,,1,0,1735097472,,,1,neutral,0.55
alyarisnizam,,5,0,1712487618,,,1,neutral,0.55
kpc2r6b8oa,,5,0,1712432303,,,1,neutral,0.55
sahrindutt,,5,0,1712445105,,,1,neutral,0.55
r*****u,,5,0,1712154535,,,1,neutral,0.55
rino659,,5,0,1711860096,,,1,neutral,0.55
a*****b,,3,0,1711865293,,,1,neutral,0.55
rifkiifadillah,,5,0,1711741399,,,1,neutral,0.55
m.sarfudin,,3,0,1711594619,,,1,neutral,0.55
listylismawati,,5,0,1740449611,,,1,neutral,0.55
anderakece,,2,0,1711446638,,,1,neutral,0.55
winshci,,1,0,1711367527,,,1,neutral,0.55
js9nejqsy4,,4,0,1711190214,,,1,neutral,0.55
idiprimen21.store,,5,0,1711010661,,,1,neutral,0.55
a*****_,,5,0,1711017912,,,1,neutral,0.55
prima801,,5,0,1710906116,,,1,neutral,0.55
nazwan132dzulfaqih,,5,0,1710892923,,,1,neutral,0.55
hendra_wahyu123,,5,0,1710770266,,,1,neutral,0.55
bangapis821,,4,0,1710775022,,,1,neutral,0.55
kurniawa_bejo,,5,0,1710405668,,,1,neutral,0.55
3bj6gudjxx,,5,0,1710413196,,,1,neutral,0.55
saktialamsyah10,,5,0,1710362132,,,1,neutral,0.55
aandifarhan703,,5,0,1710310279,,,1,neutral,0.55
bungsu123456789,,5,0,1709821536,,,1,neutral,0.55
zakybdrzmn_,,5,0,1710099281,,,1,neutral,0.55
alimustofa.14,,5,0,1709977621,,,1,neutral,0.55
92c3o6df8y,,5,0,1709826375,,,1,neutral,0.55
jhonibatubara034,,5,0,1709770441,,,1,neutral,0.55
nuzulfahrurozi,,5,0,1709677949,,,1,neutral,0.55
chuzaini.moh,,5,0,1709448664,,,1,neutral,0.55
uohbz9xxq1,,5,0,1709555272,,,1,neutral,0.55
zanmhrrm,,5,0,1709540843,,,1,neutral,0.55
masoonk22,,5,0,1709464290,,,1,neutral,0.55
laditafebriantidita,,5,0,1709378567,,,1,neutral,0.55
rahmancibenk,,5,0,1709222101,,,1,neutral,0.55
r*****4,,5,0,1709025440,,,1,neutral,0.55
bagasharare,,4,0,1708867123,,,1,neutral,0.55
alipiyanur,,5,0,1709037780,,,1,neutral,0.55
akmalmaulana1129,,5,0,1708429222,,,1,neutral,0.55
rifai15_,,5,0,1708054229,,,1,neutral,0.55
taufiqlor123,,5,0,1708431686,,,1,neutral,0.55
riadhiputerasulung,,5,0,1707845501,,,1,neutral,0.55
k*****z,,5,0,1707911699,,,1,neutral,0.55
a*****n,,5,0,1707976199,,,1,neutral,0.55
burhanslepp,,5,0,1707976866,,,1,neutral,0.55
panjicakra204,,4,0,1707815505,,,1,neutral,0.55
yogasvenz,,5,0,1707638158,,,1,neutral,0.55
andideday,,4,0,1707564412,,,1,neutral,0.55
yudhasoedibyo,,5,0,1707555125,,,1,neutral,0.55
a*****m,,5,0,1707446581,,,1,neutral,0.55
harisetiawn13,,5,0,1706932206,,,1,neutral,0.55
ridhoabiyyu1,,5,0,1707301734,,,1,neutral,0.55
irfan_a76321,,5,0,1707209916,,,1,neutral,0.55
aldiiyusuf_,,5,0,1707119825,,,1,neutral,0.55
sholahuddin463,,5,0,1706497104,,,1,neutral,0.55
nurohimnurohim650,,5,0,1706419502,,,1,neutral,0.55
ibnuayubi037,,5,0,1706334348,,,1,neutral,0.55
ditz_taz,,3,0,1705583051,,,1,neutral,0.55
triwidodowidodo795,,5,0,1705896241,,,1,neutral,0.55
bambangsumarna02,,4,0,1705742566,,,1,neutral,0.55
sienazainal,,5,0,1705659412,,,1,neutral,0.55
yjkf0mlt0l,,5,0,1705401642,,,1,neutral,0.55
jenal_17,,5,0,1705214781,,,1,neutral,0.55
j*****l,,5,0,1704281908,,,1,neutral,0.55
sartaf30,,5,0,1704956420,,,1,neutral,0.55
ukgpklo4rf,,5,0,1704975107,,,1,neutral,0.55
ericf16,,5,0,1704723449,,,1,neutral,0.55
dans_sucipto,,5,0,1703599831,,,1,neutral,0.55
ifan183,,5,0,1704745971,,,1,neutral,0.55
durrahghaisani,,5,0,1704589451,,,1,neutral,0.55
raihanmazid,,5,0,1704531409,,,1,neutral,0.55
ekaaditya2004,,4,0,1704475908,,,1,neutral,0.55
cyx2o_yvq4,,5,0,1704393726,,,1,neutral,0.55
ftupb_yuvensiusmikoherti,,5,0,1704273344,,,1,neutral,0.55
biharfaujan895,,5,0,1704323495,,,1,neutral,0.55
a.supriatna88,,5,0,1702975482,,,1,neutral,0.55
muhammadyakub309,,1,0,1704388866,,,1,neutral,0.55
sofyan_sonjaya,,5,0,1702698645,,,1,neutral,0.55
k*****a,,5,0,1703822777,,,1,neutral,0.55
erdinumamul,,5,0,1703837956,,,1,neutral,0.55
swisfabilo,,5,0,1703234283,,,1,neutral,0.55
bintangomen,,5,0,1703687501,,,1,neutral,0.55
gie_part2,,5,0,1702974355,,,1,neutral,0.55
torez.biger666,,5,0,1703594116,,,1,neutral,0.55
tuya_anyoen,,5,0,1702710587,,,1,neutral,0.55
diannoor85,,5,0,1702448586,,,1,neutral,0.55
cimenk26,,4,0,1702944999,,,1,neutral,0.55
x*****9,,5,0,1702820459,,,1,neutral,0.55
ys7dyjl0kw,,5,0,1702662461,,,1,neutral,0.55
wapeng23,,5,1,1702220609,,,1,neutral,0.55
rahmadhaniwirantika,,3,0,1702781479,,,1,neutral,0.55
aan_vijar,,5,0,1702577293,,,1,neutral,0.55
accunursyamsu,,5,1,1702220620,,,1,neutral,0.55
wandi746,,5,0,1702266072,,,1,neutral,0.55
yahya_0490,,5,1,1701389923,,,1,neutral,0.55
tyo_23,,5,0,1699956118,,,1,neutral,0.55
langoslaw78,,5,1,1702220918,,,1,neutral,0.55
aqillafariza16385,,5,1,1702221044,,,1,neutral,0.55
iqbaltoffani11,,3,1,1702220900,,,1,neutral,0.55
maulikiyo,,5,1,1701130681,,,1,neutral,0.55
oh5fayde_y,,5,1,1703775605,,,1,neutral,0.55
bebben03,,5,1,1698590045,,,1,neutral,0.55
sulisagus327,,5,0,1700175386,,,1,neutral,0.55
ilmiaditiaanuralwi,,5,1,1698679635,,,1,neutral,0.55
ratunida0913,,5,0,1694532297,,,1,neutral,0.55
dedditasitepu,,5,1,1696436185,,,1,neutral,0.55
joelocious92,,5,0,1699254141,,,1,neutral,0.55
kodirkodirkodir785,,5,0,1699261479,,,1,neutral,0.55
asepsujana90,,4,1,1698589862,,,1,neutral,0.55
nidac3ll,,5,0,1696163861,,,1,neutral,0.55
heroeheri.pdam,,5,0,1691915346,,,1,neutral,0.55
luthfimaslulmuttaqim,,5,0,1692051251,,,1,neutral,0.55
jejeendamaulana,,5,0,1687648620,,,1,neutral,0.55
m*****i,,5,0,1689856120,,,1,neutral,0.55
w1dv203zuw,,5,1,1696291437,,,1,neutral,0.55
arzetto2009,,5,0,1697288353,,,1,neutral,0.55
aoepep_sjs,,5,0,1695315844,,,1,neutral,0.55
latif.sw,,4,0,1692051256,,,1,neutral,0.55
bennyparlindungan,,4,0,1694359410,,,1,neutral,0.55
friskaoktariansyah,,5,0,1695487344,,,1,neutral,0.55
ruli8877,,5,1,1696261062,,,1,neutral,0.55
ajqk82bdmq,,5,1,1696260928,,,1,neutral,0.55
bunly99,,4,0,1697749012,,,1,neutral,0.55
baydayy,,5,1,1696261185,,,1,neutral,0.55
kaseptea_180619,,5,1,1696291454,,,1,neutral,0.55
vyi1i5u6p4,,5,1,1696261190,,,1,neutral,0.55
ofplilunh7,,5,1,1696291626,,,1,neutral,0.55
romario_0708,,5,1,1696291710,,,1,neutral,0.55
ky_deckres98,,5,0,1695539377,,,1,neutral,0.55
agun.indrawan,,5,1,1696291727,,,1,neutral,0.55
pirloaomar,,3,1,1696291664,,,1,neutral,0.55
edikurniawan04,,5,0,1693746873,,,1,neutral,0.55
kadalburik357,,3,1,1696291565,,,1,neutral,0.55
saefulanwar642,,5,1,1695221112,,,1,neutral,0.55
raihan_sabillah,,3,1,1696291758,,,1,neutral,0.55
sanusisantung,,4,1,1695051604,,,1,neutral,0.55
raditya_bintang,,5,0,1688654548,,,1,neutral,0.55
rosyad37_oel,,3,0,1694792960,,,1,neutral,0.55
rizki_marlan,,5,0,1696219062,,,1,neutral,0.55
k*****a,,5,0,1692617949,,,1,neutral,0.55
gogonbreedt,,2,0,1696551515,,,1,neutral,0.55
puthut_12345,,5,0,1694440670,,,1,neutral,0.55
mamaziyang,,5,0,1690035733,,,1,neutral,0.55
mohammad_basmalah,,4,0,1695257543,,,1,neutral,0.55
e7bwmxjou4,,4,0,1695430033,,,1,neutral,0.55
v04acpowcf,,5,0,1694962463,,,1,neutral,0.55
a06nwhyznt,,4,0,1695289123,,,1,neutral,0.55
yudaa14,,5,1,1688449485,,,1,neutral,0.55
dandiprastia_,,5,0,1694831395,,,1,neutral,0.55
0thu07fwmu,,5,1,1690786486,,,1,neutral,0.55
,,5,0,1694763053,,,1,neutral,0.55
restugustamil,,5,0,1694700329,,,1,neutral,0.55
pa9rinzwnu,,5,0,1694285065,,,1,neutral,0.55
zhewansuprialsharif,,5,0,1694536164,,,1,neutral,0.55
samage90,,5,0,1694097277,,,1,neutral,0.55
iramei039,,4,0,1694519843,,,1,neutral,0.55
arull02574,,3,0,1694909329,,,1,neutral,0.55
husinahmat_77,,3,0,1694859671,,,1,neutral,0.55
avrijal_05,,5,0,1692051235,,,1,neutral,0.55
